player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Darius Snow,129635,LB,MICH STATE,12,9,0,100.0,0,0,223,0,0,59.2,61.7,85.1,66.5,61.4,69.1,0,1,0,0,25,10.7,3,0,0,117.3,7,1,0,79,0,75,232,96,0,0,96,0,0,136,10,147,56,11,16,1,7,2,0,85,49,12.1,2025_this_team
Wayne Matthews III,145382,LB,MICH STATE,12,29,0,77.8,0,0,223,0,0,62.0,73.8,88.0,55.6,85.4,80.9,1,3,0,1,59,8.1,7,0,0,108.4,28,0,0,542,4,362,699,43,1,0,42,0,4,656,43,294,105,27,50,3,36,4,2,301,264,10.8,2025_this_team
Caleb Wheatland,156454,LB,AUBURN,3,0,0,,0,0,115,0,0,62.1,65.3,71.8,,64.2,39.0,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,16,0,5,19,1,0,0,1,0,0,18,0,14,2,1,1,0,0,0,0,0,0,,arrival_2025_at_AUBURN
Aisea Moa,157430,LB,MICH STATE,11,4,1,100.0,0,0,223,0,0,64.3,63.6,85.6,81.2,43.7,77.1,1,10,0,0,19,7.1,1,0,0,137.5,6,0,0,110,0,55,180,57,0,0,57,0,0,123,42,83,13,5,9,1,6,11,1,45,37,7.5,2025_this_team
Kenny Soares Jr.,162852,LB,NC STATE,13,23,1,83.3,1,0,248,0,0,45.0,58.2,0.0,68.7,70.0,60.6,2,11,0,0,34,15.4,14,1,6,109.6,30,1,0,460,3,274,656,98,0,0,98,0,7,558,124,258,88,37,54,4,36,14,0,371,241,12.4,arrival_2025_at_NC STATE
Dion Crawford,171199,LB,BUFFALO,11,27,1,76.9,1,1,126,0,0,28.9,64.7,68.4,77.6,77.1,75.6,2,12,0,0,26,8.9,7,2,2,123.6,20,4,0,331,0,166,644,266,0,0,266,0,1,378,169,309,45,29,45,2,26,18,2,198,153,9.9,arrival_2025_at_BUFFALO
Jordan Hall,174047,LB,MICH STATE,12,29,1,80.0,0,3,223,1,0,81.4,76.1,0.0,66.1,72.2,80.5,4,4,0,1,22,9.7,10,0,3,93.6,36,2,0,560,1,331,643,18,0,0,18,0,0,625,53,259,63,30,64,2,45,10,2,231,184,6.4,2025_this_team
Marcellius Pulliam,175385,LB,MICH STATE,4,5,0,0.0,0,0,223,0,0,58.4,73.9,76.3,67.6,80.5,83.1,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,47,0,20,51,2,0,0,2,0,0,49,3,28,2,1,3,0,2,0,0,0,0,,2025_this_team
Semaj Bridgeman,176215,LB,MICH STATE,9,0,0,50.0,0,1,223,0,0,64.9,64.4,80.2,59.1,62.1,54.4,0,0,0,0,3,25.0,1,0,0,56.3,1,0,0,14,0,16,51,22,0,0,22,0,0,29,1,34,14,2,3,1,2,0,0,3,0,3.0,2025_this_team
Brady Pretzlaff,183543,LB,MICH STATE,3,2,0,62.5,0,0,223,0,0,42.9,51.0,73.6,54.6,78.8,80.8,0,1,0,0,19,0.0,0,0,0,119.3,5,0,0,24,0,19,29,2,0,0,2,0,0,27,3,7,3,2,4,1,8,1,1,49,33,9.8,2025_this_team
