player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Nick Marsh,183541,WR,MICH STATE,12,11.0,28,59.8,27.3,3,11,0,9.4,6,-0.03,29,223,1,64.2,50.5,67.5,,68.5,0.0,0,2,48,0.0,0,408,2,43.3,58,94.6,386,7.6,31,92.4,97,6,92.4,377,662,276,4.8,11.4,1.72,arrival_2025_at_MICH STATE
Omar Cooper Jr.,156395,WR,INDIANA,16,9.7,27,75.8,50.0,7,14,0,4.2,3,0.42,44,190,0,82.9,75.9,87.4,63.1,86.0,0.8,3,1,58,0.3,1,389,0,58.7,69,94.3,367,83.3,324,143.2,91,13,15.7,61,937,494,7.2,13.6,2.55,2025_this_team
Elijah Sarratt,159499,WR,INDIANA,14,9.6,9,73.6,40.0,12,30,0,4.5,3,0.37,49,190,0,81.2,74.8,86.1,,87.3,0.0,0,2,49,0.0,0,366,0,58.0,64,94.3,345,13.7,50,132.9,87,15,86.3,316,824,306,4.8,12.9,2.39,2025_this_team
Shazz Preston,163610,WR,TULANE,14,11.0,5,77.2,77.8,7,9,0,6.4,3,0.25,29,319,0,73.1,73.4,71.8,,73.2,0.0,0,0,69,0.0,0,316,1,49.0,44,94.9,300,9.2,29,141.9,57,4,90.8,287,735,272,6.2,16.7,2.45,arrival_2025_at_TULANE
E.J. Williams Jr.,122164,WR,INDIANA,15,11.7,1,75.0,71.4,5,7,0,2.7,1,0.37,20,190,0,83.1,72.4,65.2,,65.1,0.0,0,3,62,0.0,0,314,0,57.9,36,95.2,299,12.4,39,116.1,48,6,87.6,275,438,92,2.6,12.2,1.46,2025_this_team
Charlie Becker,188661,WR,INDIANA,16,18.4,5,75.6,76.5,13,17,0,0.0,0,0.43,29,190,0,90.3,72.3,89.1,64.5,89.6,0.5,1,0,53,0.5,1,217,0,57.0,34,91.7,199,23.0,50,146.8,45,4,76.5,166,679,139,4.1,20.0,3.41,2025_this_team
Riley Nowakowski,129928,TE,INDIANA,16,5.3,10,88.9,57.1,4,7,0,0.0,0,0.33,15,190,0,90.1,72.9,79.6,69.6,75.5,67.2,270,0,43,38.3,154,402,1,57.7,32,57.2,230,21.6,87,130.0,36,2,9.5,38,387,246,7.7,12.1,1.68,2025_this_team
Jonathan Brady,156940,WR,INDIANA,15,6.0,1,93.3,100.0,1,1,0,0.0,0,0.61,9,190,0,83.8,86.8,69.4,64.5,70.1,1.1,1,0,16,1.1,1,87,0,61.7,14,92.0,80,87.4,76,138.2,15,3,11.5,10,115,58,4.1,8.2,1.44,2025_this_team
Holden Staes,156971,TE,INDIANA,16,5.5,1,70.0,,0,0,0,0.0,0,0.68,3,190,0,78.5,66.7,59.3,74.9,59.3,63.1,77,0,18,32.8,40,122,3,61.5,7,63.9,78,23.0,28,125.8,10,2,12.3,15,62,35,5.0,8.9,0.79,2025_this_team
Lebron Bond,198538,WR,INDIANA,10,13.4,0,50.0,0.0,0,1,0,0.0,0,0.71,3,190,0,76.3,65.7,64.8,,63.2,0.0,0,1,14,0.0,0,34,1,64.5,5,91.2,31,17.6,6,24.6,10,0,82.4,28,49,20,4.0,9.8,1.58,2025_this_team
Makai Jackson,159480,WR,INDIANA,3,10.4,0,60.0,,0,0,0,25.0,1,0.87,1,190,0,39.5,66.8,54.3,,50.7,0.0,0,0,6,0.0,0,11,0,72.7,3,100.0,11,0.0,0,64.6,5,0,100.0,11,15,0,0.0,5.0,1.36,2025_this_team
Brock Schott,200168,TE,MIAMI FL,1,-0.5,2,100.0,,0,0,0,0.0,0,0.68,2,220,0,70.7,62.9,92.1,,89.7,80.0,4,0,14,0.0,0,5,0,80.0,2,100.0,5,20.0,1,116.7,2,0,0.0,0,24,25,12.5,12.0,4.8,arrival_2025_at_MIAMI FL
Jackson Wasserstrom,173391,WR,INDIANA,4,8.0,0,100.0,,0,0,0,0.0,0,1.34,1,190,0,70.7,62.9,77.3,,67.9,0.0,0,0,17,0.0,0,5,0,80.0,2,100.0,5,40.0,2,110.4,2,0,60.0,3,21,5,2.5,10.5,4.2,2025_this_team
Davion Chandler,198526,WR,INDIANA,4,5.0,1,100.0,100.0,1,1,0,0.0,0,1.33,1,190,0,66.7,61.0,70.5,,68.5,0.0,0,0,65,0.0,0,10,0,80.0,1,100.0,10,30.0,3,158.3,1,1,70.0,7,65,60,60.0,65.0,6.5,2025_this_team
