player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Dominique Ratcliff,122655,DI,INDIANA,16,2,0,,0,0,190,0,0,62.5,69.6,83.0,58.7,74.5,71.6,1,12,0,0,,6.7,1,0,0,0.0,0,2,0,1,0,1,288,287,21,216,17,33,0,1,174,113,0,12,12,4,0,15,0,0,0,,2025_this_team
Mikail Kamara,138455,ED,INDIANA,16,16,1,90.0,0,0,190,0,0,46.7,71.9,45.4,75.5,76.4,71.3,8,49,0,0,22,8.1,3,0,3,106.7,9,2,0,10,0,70,649,635,1,48,517,69,0,14,340,239,3,19,18,6,10,59,0,96,46,10.7,2025_this_team
Andrew Turvy,144844,ED,INDIANA,5,4,0,100.0,0,0,190,0,0,56.0,60.8,78.2,61.7,63.8,53.3,1,1,0,0,39,16.7,1,0,0,118.8,1,0,0,0,0,7,35,32,0,1,27,4,0,3,11,17,3,0,1,0,1,2,0,39,38,39.0,2025_this_team
J'mari Monette,156412,DI,INDIANA,8,0,0,,0,0,190,0,0,,70.7,78.3,72.4,64.3,69.9,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,44,44,22,22,0,0,0,0,22,22,0,1,2,0,0,1,0,0,0,,2025_this_team
Tyrique Tucker,156729,DI,INDIANA,16,13,1,,1,0,190,0,0,64.5,77.9,73.2,69.3,80.7,74.7,7,16,0,0,,7.9,3,0,1,0.0,0,7,0,0,0,8,604,603,334,258,1,10,0,1,373,223,0,22,22,7,0,30,0,0,0,,2025_this_team
Tobi Osunsanmi,157786,ED,KANSAS ST,6,7,0,100.0,0,0,199,1,0,73.5,67.7,86.6,70.6,54.5,59.3,2,8,0,0,17,15.0,3,0,0,118.8,1,4,0,10,0,15,251,239,0,0,237,2,0,12,126,110,2,9,10,1,1,14,0,17,6,17.0,arrival_2025_at_KANSAS ST
Kellan Wyatt,162807,ED,INDIANA,7,6,1,77.8,0,0,190,0,0,53.3,68.7,85.3,68.5,76.3,66.9,2,2,0,0,15,14.3,4,1,0,124.1,7,3,0,3,0,59,243,235,0,9,215,11,0,8,88,96,4,13,18,4,9,7,1,44,33,6.3,2025_this_team
Hosea Wheeler,163058,DI,INDIANA,16,10,0,,0,0,190,2,0,64.2,70.7,85.4,60.2,74.1,62.6,2,9,0,0,,10.3,3,0,0,0.0,0,0,0,0,0,3,420,420,140,260,5,15,0,0,242,175,0,11,16,2,0,11,0,0,0,,2025_this_team
Stephen Daley,163126,ED,INDIANA,13,9,1,,0,2,190,0,0,60.8,78.2,69.2,65.8,86.8,58.0,3,34,0,0,,15.8,6,0,1,0.0,0,4,0,2,0,7,529,525,2,82,337,104,0,4,326,196,0,24,23,13,0,41,0,0,0,,2025_this_team
Chiddi Obiazor,173115,ED,KANSAS ST,12,7,1,,0,0,199,1,0,69.1,68.6,67.1,66.6,64.3,52.4,10,19,0,0,,18.2,6,0,1,0.0,0,1,0,1,0,2,497,496,0,181,222,93,0,1,280,215,0,18,20,2,0,30,0,0,0,,arrival_2025_at_KANSAS ST
