player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Devan Boykin,122855,S,INDIANA,16,11,2,66.7,0,1,190,2,1,85.4,90.0,52.4,71.3,93.9,90.5,2,7,0,2,26,3.6,2,2,1,71.7,36,2,0,84,1,353,583,58,0,0,58,0,59,525,57,173,381,28,42,5,54,11,1,302,185,8.4,2025_this_team
Preston Zachman,129939,S,WISCONSIN,3,1,0,57.1,0,0,349,0,0,81.6,79.6,78.8,59.5,68.9,75.1,0,0,0,2,19,7.7,1,0,0,69.3,4,0,0,48,0,73,116,0,0,0,0,0,45,116,1,42,23,1,11,0,7,0,1,33,11,8.3,arrival_2025_at_WISCONSIN
Ryland Gandy,156360,CB,INDIANA,9,0,0,66.7,0,0,190,0,0,72.7,70.9,79.4,,56.3,82.9,0,0,0,0,17,0.0,0,0,0,76.2,6,0,0,8,125,78,133,0,0,0,0,0,0,133,0,55,0,3,8,1,9,0,0,40,3,6.7,2025_this_team
Jamari Sharpe,156408,CB,INDIANA,16,7,0,65.4,0,4,190,1,0,85.4,84.1,86.5,65.3,64.2,77.4,0,0,0,1,43,8.0,4,6,3,75.8,34,0,0,26,788,534,818,2,0,0,2,0,0,816,2,282,1,11,39,4,52,0,0,340,134,10.0,2025_this_team
Louis Moore,156415,S,INDIANA,16,23,0,60.0,0,0,190,0,0,83.5,82.5,88.7,63.1,76.4,73.5,0,0,0,6,25,13.0,13,5,0,45.1,21,1,0,201,1,506,777,0,0,0,0,0,471,777,6,265,104,22,64,2,35,1,1,194,64,9.2,2025_this_team
Amariyun Knighten,158059,CB,INDIANA,2,0,0,,0,0,190,0,0,64.0,67.2,73.2,,68.0,77.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,20,6,20,0,0,0,0,0,0,20,0,14,0,0,2,0,0,0,0,0,0,,2025_this_team
D'Angelo Ponds,172259,CB,INDIANA,15,11,0,50.0,0,1,190,0,0,89.5,89.9,85.3,61.6,86.0,85.3,1,1,1,2,52,3.0,2,9,1,55.4,32,0,0,95,664,488,778,1,0,0,1,0,11,777,12,278,6,17,54,5,64,2,0,379,56,11.8,2025_this_team
Amare Ferrell,173381,S,INDIANA,16,10,0,48.4,0,0,190,0,0,82.8,80.1,88.4,47.8,70.5,51.1,0,1,0,4,59,22.0,13,7,2,57.9,15,0,0,256,9,530,819,3,0,0,3,0,421,816,0,289,129,21,36,2,31,1,2,250,85,16.7,2025_this_team
A.J. Harris,173534,CB,PENN STATE,11,8,0,92.0,2,0,266,1,0,58.5,60.7,36.8,57.3,71.7,76.6,0,0,0,0,33,9.8,4,0,4,141.0,23,0,0,52,411,247,493,6,0,0,6,0,4,487,3,243,18,8,29,0,25,0,2,286,120,12.4,arrival_2025_at_PENN STATE
Clay Conner,175988,S,INDIANA,1,0,0,,0,0,190,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,2025_this_team
Anthony Chung,175989,S,INDIANA,5,2,0,75.0,0,0,190,0,0,91.6,89.0,76.3,59.0,54.2,50.3,0,0,0,0,6,22.2,2,3,0,77.1,3,0,0,13,0,20,47,1,0,0,1,0,18,46,3,24,14,3,5,0,4,0,0,11,8,3.7,2025_this_team
Jah Jah Boyd,188662,S,INDIANA,6,2,0,100.0,0,1,190,0,0,89.7,89.6,77.5,,61.2,85.4,0,0,0,0,9,0.0,0,0,0,104.2,1,0,0,12,0,24,47,0,0,0,0,0,33,47,0,23,2,0,6,0,1,0,0,9,3,9.0,2025_this_team
Garrett Reese,198529,S,INDIANA,1,0,0,,0,0,190,1,0,70.1,76.8,67.3,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,6,0,2,6,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,,2025_this_team
Byron Baldwin Jr.,198533,CB,INDIANA,5,1,0,80.0,0,0,190,1,0,59.8,56.1,79.2,53.7,50.8,66.7,1,0,0,0,18,16.7,1,0,0,98.3,4,0,0,4,0,26,39,5,0,0,5,0,0,34,5,8,30,2,4,1,5,1,0,38,39,9.5,2025_this_team
Jaylen Bell,198543,CB,INDIANA,7,0,0,,0,0,190,0,0,63.5,66.6,75.3,60.0,71.7,53.8,0,1,0,0,,25.0,1,0,0,0.0,0,0,0,12,29,33,58,0,0,0,0,0,0,58,1,24,16,0,3,0,0,1,0,0,0,,2025_this_team
