player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Jaiden Francois,123745,CB,DUKE,14,19,0,78.6,0,1,154,1,0,57.8,61.0,84.8,49.6,68.7,75.1,1,7,0,0,44,10.5,8,1,1,118.6,33,0,0,340,12,358,753,72,0,0,72,0,3,681,59,336,325,20,49,6,42,8,2,363,278,11.0,2025_this_team
Dylan Flowers,147839,CB,W KENTUCKY,13,4,0,53.6,0,1,346,1,1,76.9,76.6,22.3,59.2,73.9,58.2,0,0,0,0,41,16.2,6,5,4,82.9,15,0,0,18,341,218,369,1,0,0,1,0,0,368,1,150,9,12,27,1,28,0,1,163,51,10.9,arrival_2025_at_W KENTUCKY
Caleb Weaver,150298,S,DUKE,14,23,0,81.1,0,1,154,0,0,72.1,66.8,56.5,75.3,51.1,56.7,2,1,0,2,75,18.3,20,1,3,92.1,30,2,0,171,7,423,781,22,0,0,22,0,334,759,15,343,247,26,66,4,37,5,2,266,169,8.9,2025_this_team
Chandler Rivers,156257,CB,DUKE,13,14,1,70.5,0,1,154,0,0,80.7,79.2,28.6,66.8,70.8,69.2,0,6,0,2,56,16.2,12,6,2,84.9,43,0,0,64,591,482,862,21,0,0,21,0,30,841,23,357,154,14,48,3,61,6,1,473,228,11.0,2025_this_team
Patrick Smith-Young,156616,S,N TEXAS,13,12,0,57.1,0,0,251,1,0,80.5,71.6,87.2,57.8,59.1,74.8,0,0,0,0,34,10.1,8,3,0,87.4,12,0,0,374,6,250,659,36,0,0,36,0,166,623,5,404,76,19,59,1,21,0,1,110,29,9.2,arrival_2025_at_N TEXAS
Dawson Andrew,162691,S,DUKE,6,1,0,100.0,0,0,154,0,0,66.0,66.0,71.9,,62.1,47.4,0,0,0,0,5,25.0,1,0,0,87.5,1,0,0,14,0,13,31,0,0,0,0,0,0,31,0,18,17,1,2,0,1,0,0,5,1,5.0,2025_this_team
George Wright,162705,CB,DUKE,3,0,0,100.0,0,0,154,0,0,49.2,50.0,67.6,,60.0,76.2,0,0,0,0,18,0.0,0,0,0,118.8,1,0,0,0,0,4,6,0,0,0,0,0,2,6,0,2,3,0,1,0,1,0,0,18,0,18.0,2025_this_team
Evan Smith,162851,CB,NWESTERN,5,1,0,60.0,0,0,256,0,0,71.0,70.1,0.0,,73.2,80.5,0,0,0,0,8,0.0,0,1,1,105.8,3,0,0,3,74,44,82,1,0,0,1,0,1,81,0,38,3,3,4,0,5,0,1,17,3,5.7,arrival_2025_at_NWESTERN
Leon Griffin III,170047,S,DUKE,3,1,0,0.0,0,0,154,0,0,65.6,65.6,73.2,,60.7,76.4,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,2,0,10,18,0,0,0,0,0,12,18,0,8,4,0,0,0,1,0,0,0,0,,2025_this_team
Moussa Kane,170053,CB,DUKE,9,3,0,60.0,0,0,154,1,0,65.6,65.1,80.6,56.8,62.5,72.2,0,2,0,2,40,14.3,2,0,0,46.7,9,1,0,15,52,71,107,8,0,0,8,0,1,99,6,30,31,5,9,1,15,3,0,123,63,13.7,2025_this_team
Kimari Robinson,170058,CB,DUKE,11,8,0,54.3,0,0,154,1,0,62.8,63.4,84.6,49.8,65.3,62.2,0,0,0,0,33,12.5,6,2,4,89.7,19,0,0,54,467,314,554,1,0,0,1,0,10,553,4,236,21,9,34,2,35,0,1,276,76,14.5,2025_this_team
DaShawn Stone,170060,S,DUKE,14,18,1,62.7,0,1,154,0,0,42.5,51.6,55.4,82.5,66.9,71.0,0,4,0,2,64,13.3,13,2,1,98.5,32,0,0,191,5,437,755,23,0,0,23,0,364,732,8,310,171,19,67,1,51,4,2,580,195,18.1,2025_this_team
Che Ojarikre,176625,CB,STANFORD,12,6,0,69.2,0,0,300,0,0,50.1,53.7,0.0,65.9,79.9,70.1,0,1,0,0,54,11.8,4,1,4,109.2,27,0,0,42,292,273,435,4,0,0,4,0,2,431,6,156,95,7,24,0,39,1,1,383,95,14.2,arrival_2025_at_STANFORD
Derrick Brown Jr.,189375,CB,DUKE,1,0,0,,0,0,154,0,0,,60.1,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,2025_this_team
Landan Callahan,189376,CB,DUKE,12,8,0,69.0,1,0,154,0,0,62.7,59.0,7.6,58.4,47.8,61.9,0,0,0,0,75,14.6,7,2,4,135.0,29,0,0,54,481,335,577,3,0,0,3,0,15,574,3,239,24,5,33,0,42,0,4,440,196,15.2,2025_this_team
Kyren Condoll,189378,CB,DUKE,5,0,0,,0,0,154,0,0,65.5,66.0,75.9,,62.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,26,13,29,0,0,0,0,0,0,29,0,16,0,0,0,0,0,0,0,0,0,,2025_this_team
Da'Vontae Floyd,189382,CB,DUKE,1,0,0,,0,0,154,0,0,,60.0,64.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,,2025_this_team
Kaleb Lanier,198331,CB,DUKE,4,0,0,100.0,0,0,154,0,0,66.4,66.4,76.5,59.7,60.6,37.2,0,0,0,0,6,33.3,1,0,0,91.7,1,0,0,2,32,40,47,0,0,0,0,0,0,47,1,6,12,1,2,0,1,0,0,6,1,6.0,2025_this_team
Ma'khi Jones,198336,S,DUKE,14,8,0,57.1,0,1,154,1,0,59.3,65.8,85.8,72.5,75.9,72.5,1,0,0,0,29,11.4,4,0,1,75.6,8,1,0,66,4,168,305,18,0,0,18,0,131,287,7,130,86,7,23,1,14,2,0,87,35,10.9,2025_this_team
Andrew Pellicciotta,204005,S,DUKE,14,3,0,76.9,0,0,154,0,0,65.4,66.0,83.0,58.3,66.5,61.5,0,0,0,1,26,17.9,5,2,0,116.7,10,0,0,63,1,165,245,4,0,0,4,0,125,241,4,76,51,4,20,0,13,0,3,134,65,13.4,2025_this_team
