player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,_provenance
Logan Jones,129473,C,IOWA,13,100.0,0,192,79.0,90.7,73.0,0,2,322,100.0,100.0,99.4,0,3,1,766,766,0,0,766,336,336,0,0,430,0,2025_this_team
Kade Pieper,170170,G,IOWA,13,100.0,1,192,83.5,77.1,83.3,3,6,319,100.0,100.0,98.3,1,10,1,757,0,0,0,757,332,332,755,0,425,2,2025_this_team
Gennings Dunker,144859,T,IOWA,13,100.0,0,192,81.6,77.3,79.5,1,7,303,100.0,100.0,98.0,3,10,2,729,0,0,0,729,316,316,0,729,413,0,2025_this_team
Trevor Lauck,170157,T,IOWA,13,100.0,2,192,84.8,87.8,79.7,2,4,291,100.0,100.0,99.0,3,6,0,701,0,0,701,701,303,303,0,0,398,0,2025_this_team
Beau Stephens,144860,G,IOWA,13,100.0,0,192,85.6,91.6,83.6,0,4,292,100.0,100.0,99.3,1,4,0,682,0,682,0,682,304,304,0,0,378,0,2025_this_team
Trent Wilson,198578,G,JAMES MAD,14,100.0,1,197,69.4,55.0,71.3,0,4,150,100.0,100.0,98.0,3,5,1,394,0,147,0,394,160,160,247,0,234,0,arrival_2025_at_JAMES MAD
Jack Dotzler,156425,T,IOWA,9,100.0,1,192,75.9,61.3,76.5,1,2,60,100.0,100.0,95.8,1,4,1,140,0,0,86,140,63,63,0,54,77,0,2025_this_team
Leighton Jones,170152,G,IOWA,8,100.0,0,192,73.9,76.2,72.5,0,0,41,100.0,100.0,100.0,0,0,0,125,0,123,0,125,43,43,2,0,82,0,2025_this_team
Michael Myslinski,144857,C,IOWA,7,100.0,0,192,60.0,82.2,57.3,0,0,17,100.0,100.0,100.0,0,0,0,57,43,0,0,57,18,18,14,0,39,0,2025_this_team
Cannon Leonard,170160,T,IOWA,5,100.0,0,192,61.8,69.8,59.5,0,0,10,100.0,100.0,100.0,0,0,0,34,0,0,9,34,10,10,0,25,24,0,2025_this_team
Lucas Allgeyer,198549,G,IOWA,2,100.0,0,192,69.1,80.3,74.3,0,0,7,100.0,100.0,100.0,1,0,0,22,0,0,0,22,7,7,22,0,15,0,2025_this_team
Bodey McCaslin,189689,T,IOWA,3,100.0,0,192,60.4,79.4,57.2,0,0,4,100.0,100.0,100.0,0,0,0,14,0,0,13,14,4,4,0,1,10,0,2025_this_team
Bryce George,178738,G,IOWA,3,100.0,0,192,66.0,72.7,65.2,0,0,3,100.0,100.0,100.0,0,0,0,12,0,1,0,12,3,3,11,0,9,0,2025_this_team
Cael Winter,170179,G,IOWA,4,100.0,0,192,53.8,73.4,53.0,0,0,1,100.0,100.0,100.0,0,0,0,8,0,3,0,8,1,1,5,0,7,0,2025_this_team
