player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Donovan Faupel,175668,WR,NEW MEX ST,12,11.1,4,62.2,45.0,9,20,0,6.2,4,-0.06,37,242,1,76.6,51.8,71.6,,71.7,0.0,0,5,55,0.0,0,432,2,42.5,61,92.4,399,5.6,24,84.2,98,7,94.2,407,651,205,3.4,10.7,1.63,arrival_2025_at_NEW MEX ST
O'Mega Blake,146913,WR,ARKANSAS,12,11.6,11,66.7,63.2,12,19,0,4.9,3,0.08,41,111,1,79.8,49.4,74.5,,75.0,0.0,0,6,36,0.0,0,439,2,48.0,58,94.5,415,8.9,39,84.8,87,5,91.1,400,768,254,4.4,13.2,1.85,2025_this_team
Chris Marshall,158659,WR,BOISE ST,11,13.8,3,47.6,42.9,3,7,0,23.1,9,0.01,28,120,1,26.7,32.2,62.4,,61.6,0.0,0,2,46,0.0,0,329,1,42.9,30,94.2,310,9.4,31,77.1,63,2,90.6,298,574,209,7.0,19.1,1.85,arrival_2025_at_BOISE ST
Raylen Sharpe,144255,WR,ARKANSAS,12,9.1,7,67.2,53.8,7,13,0,4.7,2,0.01,23,111,1,79.4,26.9,67.5,,67.0,0.3,1,2,58,0.0,0,338,0,46.5,41,93.5,316,92.9,314,101.3,61,3,6.8,23,592,258,6.3,14.4,1.87,2025_this_team
Jamari Hawkins,162523,WR,MEMPHIS,13,14.1,17,77.1,50.0,4,8,0,0.0,0,0.19,25,218,0,90.6,74.4,69.6,74.3,70.0,1.1,4,3,57,0.5,2,371,2,49.3,37,93.5,347,95.4,354,106.3,48,2,3.0,11,623,256,6.9,16.8,1.8,arrival_2025_at_MEMPHIS
CJ Brown,184382,WR,ARKANSAS,12,10.4,4,60.9,50.0,5,10,0,3.4,1,0.08,19,111,0,79.5,71.5,59.6,,59.0,0.0,0,1,26,0.0,0,389,2,46.7,28,94.6,368,43.2,168,94.4,46,3,56.8,221,319,120,4.3,11.4,0.87,2025_this_team
Jaden Platt,172591,TE,ARKANSAS,12,8.9,1,62.5,20.0,1,5,0,13.0,3,0.08,15,111,0,53.7,70.2,59.7,67.5,66.0,91.0,242,0,34,16.5,44,266,4,48.4,20,78.6,209,6.0,16,111.7,32,2,3.0,8,282,124,6.2,14.1,1.35,2025_this_team
Jalen Brown,172471,WR,ARKANSAS,5,12.8,1,48.0,16.7,1,6,0,14.3,2,0.2,8,111,1,51.7,21.4,56.7,,57.1,0.0,0,1,42,0.0,0,145,0,50.0,12,95.2,138,24.1,35,79.9,25,2,75.9,110,167,66,5.5,13.9,1.21,2025_this_team
Rohan Jones,159125,TE,ARKANSAS,12,14.0,2,80.0,66.7,2,3,1,0.0,0,0.33,18,111,0,87.0,71.7,90.3,56.9,92.7,70.3,83,1,62,3.4,4,118,1,50.0,20,89.8,106,21.2,25,141.7,25,4,4.2,5,533,229,11.5,26.7,5.03,2025_this_team
Kam Shanks,173347,WR,ARKANSAS,12,8.4,1,56.3,50.0,1,2,0,18.2,2,0.23,4,111,0,44.3,82.3,55.5,,54.8,0.0,0,0,25,0.0,0,125,0,53.4,9,94.4,118,92.8,116,96.1,16,1,6.4,8,101,56,6.2,11.2,0.86,2025_this_team
