player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Trent Whalen,73609,LB,ARKANSAS,7,0,0,100.0,0,0,111,0,0,54.8,61.6,74.0,64.6,69.8,82.7,1,2,0,0,20,0.0,0,0,0,118.8,5,0,0,27,0,19,33,1,0,0,1,0,0,32,3,11,4,4,7,0,5,3,0,66,46,13.2,2025_this_team
Stephen Dix Jr.,122396,LB,ARKANSAS,12,21,0,77.8,0,0,111,0,0,46.9,64.8,84.1,61.4,74.1,82.6,1,7,0,0,62,6.5,5,0,0,117.0,21,1,0,552,1,235,617,43,0,0,43,0,0,574,53,329,21,28,51,3,27,9,1,246,237,11.7,2025_this_team
Phoenix Jackson,146040,LB,BAYLOR,3,3,0,100.0,0,0,118,0,0,50.1,56.5,79.0,57.2,64.0,61.2,0,3,0,0,28,21.4,3,0,1,118.8,2,0,0,58,1,21,68,5,0,0,5,0,0,63,10,37,4,5,8,0,2,3,0,37,12,18.5,arrival_2025_at_BAYLOR
Xavian Sorey Jr.,146724,LB,ARKANSAS,12,15,2,66.7,0,0,111,0,0,47.2,50.3,0.0,71.0,49.3,43.2,5,15,0,1,26,22.1,19,1,6,94.7,14,3,0,404,0,197,719,297,0,0,297,0,2,422,166,356,16,31,52,4,21,23,2,127,89,9.1,2025_this_team
Jeremy Evans,158556,LB,BAYLOR,9,1,0,100.0,0,0,118,0,0,68.6,53.7,76.4,54.4,38.5,63.3,0,1,0,0,25,12.5,1,0,0,158.3,2,0,0,30,0,22,47,7,0,0,7,0,0,40,4,21,10,3,6,0,2,1,1,27,14,13.5,arrival_2025_at_BAYLOR
Ben Bogle,160580,LB,W VIRGINIA,12,7,0,100.0,0,0,343,0,0,48.4,73.4,82.0,67.4,88.3,85.9,2,0,0,0,25,3.0,1,0,0,118.1,6,3,0,233,0,98,255,11,0,0,11,0,0,244,35,122,9,21,25,3,6,5,0,74,56,12.3,arrival_2025_at_W VIRGINIA
Khmori House,183638,LB,N CAROLINA,12,22,0,82.8,0,1,245,0,0,51.1,53.0,19.2,56.6,57.4,69.2,3,14,0,1,35,11.3,11,0,3,101.1,24,1,0,566,10,356,777,129,0,1,128,0,16,648,73,348,53,24,64,2,29,18,2,180,151,7.5,arrival_2025_at_N CAROLINA
Justin Logan,184389,LB,ARKANSAS,1,0,0,,0,0,111,0,0,,74.0,66.1,,69.9,73.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,4,0,1,1,0,0,0,0,0,0,,2025_this_team
Preston Davis,190166,LB,ARKANSAS,1,0,0,,0,0,111,0,0,,60.1,63.9,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,2025_this_team
Bradley Shaw,190175,LB,ARKANSAS,12,18,0,95.5,1,1,111,1,1,41.3,58.3,54.4,82.2,65.1,80.5,1,2,0,0,39,7.4,4,0,2,149.1,21,2,0,364,1,202,499,102,0,0,102,0,0,397,39,258,31,17,32,2,22,5,2,330,183,15.7,2025_this_team
Wyatt Simmons,190176,LB,ARKANSAS,8,3,0,50.0,0,0,111,0,0,64.5,53.4,76.6,60.0,45.8,56.3,0,0,0,0,13,25.0,4,1,0,56.3,3,0,0,94,0,37,103,1,0,0,1,0,0,102,1,65,5,5,9,0,6,0,0,10,16,3.3,2025_this_team
Joseph Whitt,190179,LB,ARKANSAS,1,0,0,,0,0,111,0,0,,48.9,65.9,,54.8,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,,2025_this_team
JJ Shelton,200077,LB,ARKANSAS,5,3,0,66.7,0,0,111,0,0,40.1,46.0,74.8,74.3,53.2,43.4,0,1,0,0,22,25.0,2,1,0,95.1,2,1,0,44,0,27,50,0,0,0,0,0,1,50,3,20,3,2,3,0,3,2,0,27,28,13.5,2025_this_team
Tavion Wallace,200101,LB,ARKANSAS,2,1,0,100.0,0,0,111,0,0,51.0,48.1,70.6,,56.0,78.0,0,0,0,0,7,0.0,0,0,0,95.8,1,0,0,11,0,2,11,0,0,0,0,0,0,11,0,9,0,0,2,0,1,0,0,7,3,7.0,2025_this_team
