player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Cameron Ball,146644,DI,ARKANSAS,11,5,0,,0,0,111,0,0,72.1,70.6,85.7,64.4,68.8,57.3,3,18,0,0,,9.7,3,0,0,0.0,0,0,0,0,0,0,583,582,76,343,6,157,0,1,309,274,0,17,23,4,0,21,0,0,0,,2025_this_team
Justus Boone,146709,ED,ARKANSAS,12,4,0,,0,1,111,0,0,35.8,54.5,45.8,55.8,61.6,57.9,3,8,0,0,,17.9,5,0,2,0.0,0,2,0,3,0,5,444,441,1,107,211,122,0,3,229,210,0,10,19,1,0,13,0,0,0,,2025_this_team
Phillip Lee,147269,ED,ARKANSAS,10,6,0,60.0,1,0,111,0,0,66.4,65.2,33.1,67.1,62.4,83.5,2,11,0,0,2,3.8,1,0,2,64.6,3,3,0,7,0,30,313,299,0,0,299,0,0,14,148,135,5,12,19,2,5,16,0,-2,14,-0.7,2025_this_team
David Oke,165696,DI,ARKANSAS,3,2,0,,0,0,111,0,0,62.7,69.6,0.0,53.7,76.7,74.6,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,62,62,17,32,0,13,0,0,30,32,0,2,2,0,0,0,0,0,0,,2025_this_team
Ken Talley,169695,ED,ARKANSAS,3,1,0,,0,0,111,0,0,,72.8,76.2,60.2,74.3,76.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,21,21,0,0,21,0,0,0,9,12,0,2,2,0,0,0,0,0,0,,2025_this_team
Hunter Osborne,172391,DI,VIRGINIA,14,5,0,,0,0,335,0,0,60.0,61.9,52.3,58.5,63.9,61.9,0,3,0,0,,12.5,2,0,1,0.0,0,1,0,0,0,0,271,271,23,226,4,18,0,0,121,150,0,7,9,1,0,4,0,0,0,,arrival_2025_at_VIRGINIA
Ian Geffrard,172407,DI,ARKANSAS,12,5,0,,0,0,111,0,0,60.0,72.8,67.6,66.2,73.8,45.0,0,8,0,0,,14.8,4,0,1,0.0,0,0,0,0,0,0,462,461,214,245,0,2,0,1,202,260,0,13,18,3,0,8,0,0,0,,2025_this_team
Kaleb James,172409,DI,ARKANSAS,3,1,0,,1,0,111,0,0,,57.9,0.0,56.9,69.6,72.4,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,1,0,0,17,16,0,16,0,0,0,1,7,10,0,1,1,0,0,0,0,0,0,,2025_this_team
Quincy Rhodes Jr.,172422,ED,ARKANSAS,12,8,0,,0,1,111,0,0,67.6,71.3,29.4,77.4,62.6,59.9,5,23,0,0,,18.2,8,0,4,0.0,0,7,0,0,0,3,650,649,1,117,241,290,0,1,322,325,0,29,28,7,0,35,0,0,0,,2025_this_team
Donovan Whitten,172434,ED,ARKANSAS,2,0,0,,0,0,111,0,0,,59.2,67.4,58.8,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,4,3,0,0,3,0,0,1,1,3,0,0,0,0,0,0,0,0,0,,2025_this_team
