player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Easton Messer,163051,WR,FAU,12,6.6,21,77.2,68.8,11,16,0,5.4,6,0.11,50,165,2,80.8,57.1,75.4,78.7,75.4,0.0,0,3,55,0.4,2,553,0,45.3,105,93.7,518,93.5,517,104.4,136,6,5.2,29,1059,558,5.3,10.1,2.04,2025_this_team
Asaad Waseem,171909,WR,FAU,12,6.8,11,74.7,60.0,6,10,0,5.8,4,0.07,30,165,1,77.4,32.6,67.3,62.1,68.6,0.0,0,3,44,0.2,1,405,0,43.2,65,93.8,380,91.1,369,102.0,87,5,8.9,36,687,390,6.0,10.6,1.81,2025_this_team
Jayshon Platt,156522,WR,FAU,12,13.2,6,59.0,69.2,9,13,0,8.0,4,0.08,30,165,0,63.1,37.1,64.4,61.9,64.1,0.0,0,6,48,0.2,1,533,0,44.4,46,93.6,499,4.9,26,78.7,78,5,94.9,506,715,141,3.1,15.5,1.43,2025_this_team
Dominique Henry,163249,WR,FAU,12,13.8,12,60.6,61.5,8,13,0,2.4,1,0.06,25,165,1,85.2,42.1,61.2,64.1,62.1,0.0,0,4,90,0.2,1,495,0,43.8,40,93.9,465,5.7,28,83.3,66,4,93.9,465,567,216,5.4,14.2,1.22,2025_this_team
RJ Garcia II,144591,WR,BOWL GREEN,12,8.8,10,60.0,50.0,4,8,0,6.9,2,-0.3,15,122,0,71.6,72.4,66.9,,64.3,0.0,0,2,28,0.0,0,233,2,37.1,27,94.4,220,25.3,59,59.8,45,0,74.7,174,283,117,4.3,10.5,1.29,arrival_2025_at_BOWL GREEN
Jabari Smith Jr.,169926,WR,FAU,11,12.8,4,57.7,37.5,3,8,0,6.3,1,-0.02,9,165,0,57.1,69.6,61.7,,61.4,0.0,0,2,37,0.0,0,141,0,38.5,15,95.7,135,98.6,139,83.2,26,3,1.4,2,166,57,3.8,11.1,1.23,2025_this_team
Michael Kirch,133696,TE,FAU,11,5.9,0,71.4,60.0,3,5,0,6.3,1,0.04,9,165,0,57.1,69.2,58.8,66.2,63.5,59.9,136,1,41,36.1,82,227,3,42.9,15,59.5,135,27.3,62,112.9,21,3,7.9,18,159,79,5.3,10.6,1.18,2025_this_team
Brooks Johnson,156670,TE,COAST CAR,10,5.8,0,55.0,40.0,2,5,0,8.3,1,-0.3,6,141,0,64.6,68.2,47.7,68.2,58.6,54.9,90,0,22,22.0,36,164,3,29.5,11,74.4,122,43.9,72,82.7,20,1,1.2,2,87,44,4.0,7.9,0.71,arrival_2025_at_COAST CAR
Branden Hoch,199670,WR,FAU,10,10.5,2,70.6,80.0,4,5,0,7.7,1,0.09,9,165,0,66.4,68.9,65.7,,67.2,0.9,1,0,33,0.0,0,113,1,42.7,12,91.2,103,23.9,27,104.3,17,0,75.2,85,177,53,4.4,14.8,1.72,2025_this_team
Joseph Young,183426,WR,FAU,8,13.7,2,42.9,0.0,0,1,0,25.0,1,0.17,2,165,0,39.5,64.1,54.4,,54.8,0.0,0,0,27,0.0,0,72,0,39.7,3,94.4,68,4.2,3,67.0,7,0,95.8,69,49,20,6.7,16.3,0.72,2025_this_team
