player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Leon Lowery Jr.,123045,ED,ILLINOIS,12,3,0,100.0,0,1,187,2,1,73.0,64.7,88.4,58.7,59.7,70.2,0,10,0,0,10,14.3,3,0,0,93.8,4,2,0,27,0,48,272,220,0,0,220,0,0,52,108,116,25,8,15,1,4,12,0,26,15,6.5,2025_this_team
Alec Bryant,123343,ED,ILLINOIS,13,12,0,66.7,0,0,187,0,0,58.5,70.6,89.5,67.6,73.2,87.7,3,6,0,0,11,0.0,0,0,0,78.5,2,1,0,19,0,58,388,337,0,1,336,0,0,51,164,166,32,5,10,1,3,10,0,15,2,7.5,2025_this_team
James Thompson Jr.,129930,DI,ILLINOIS,13,9,1,,0,0,187,0,0,67.3,76.5,83.8,64.2,79.4,86.8,2,11,0,0,,0.0,0,0,0,0.0,0,2,0,2,0,2,402,400,57,172,11,160,0,2,227,173,0,24,32,2,0,15,0,0,0,,2025_this_team
Carter Hewitt,148189,DI,ILLINOIS,4,0,0,,0,0,187,0,0,,57.7,75.2,58.8,57.0,,0,4,0,0,,,0,0,0,0.0,0,0,0,0,0,0,27,27,9,11,1,6,0,0,20,7,0,0,0,0,0,4,0,0,0,,2025_this_team
Gentle Hunt,150996,DI,ILLINOIS,13,4,0,,0,0,187,0,0,65.9,64.5,83.5,59.4,63.9,75.0,0,4,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,163,163,116,46,0,1,0,0,102,61,0,3,4,1,0,5,0,0,0,,2025_this_team
Tomiwa Durojaiye,157096,DI,ILLINOIS,12,7,1,,0,1,187,0,0,59.6,74.5,34.0,68.1,78.8,82.3,0,16,0,0,,0.0,0,0,2,0.0,0,2,0,4,0,3,372,368,11,172,4,181,0,4,210,159,0,10,11,1,0,18,0,0,0,,2025_this_team
Gabe Jacas,158210,ED,ILLINOIS,12,8,0,75.0,0,3,187,0,0,58.4,78.0,54.9,88.0,64.3,57.0,7,22,0,0,16,21.2,7,0,2,127.1,3,12,0,4,0,35,529,524,0,5,471,48,0,5,292,202,1,28,18,3,4,41,1,22,6,7.3,2025_this_team
Curt Neal,158706,DI,ILLINOIS,13,5,1,,0,0,187,0,0,70.0,69.4,55.2,76.7,60.8,80.1,3,5,0,0,,0.0,0,0,1,0.0,0,1,0,1,0,0,253,252,212,39,1,0,0,1,130,123,0,10,10,0,0,9,0,0,0,,2025_this_team
Darrell Prater,163972,DI,JVILLE ST,14,5,0,,0,0,196,0,0,69.9,60.3,86.4,57.3,58.1,65.5,0,7,0,0,,8.0,2,0,0,0.0,0,3,0,0,0,1,413,412,237,154,1,20,0,1,210,202,0,12,18,1,0,10,0,0,0,,arrival_2025_at_JVILLE ST
Isaiah Thomison,169956,ED,BOWL GREEN,10,3,0,,0,0,122,2,0,,76.2,29.4,75.3,73.8,79.8,0,6,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,132,132,0,10,105,17,0,0,67,65,0,7,7,3,0,6,0,0,0,,arrival_2025_at_BOWL GREEN
Jeremiah Warren,175960,DI,ILLINOIS,11,0,0,,0,0,187,0,0,61.6,60.6,77.6,59.5,58.0,73.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,3,97,97,2,37,0,58,0,0,47,47,0,2,2,0,0,0,0,0,0,,2025_this_team
Pat Farrell,175961,DI,ILLINOIS,13,1,2,0.0,0,0,187,0,0,62.1,60.9,80.2,56.9,60.7,47.7,0,3,0,0,,20.0,2,1,0,39.6,0,2,0,0,0,2,203,203,3,62,5,133,0,0,110,91,0,4,7,0,1,5,0,0,0,,2025_this_team
Mason Muragin,175971,ED,ILLINOIS,1,0,0,,0,0,187,0,0,,48.8,69.3,56.9,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,5,5,0,0,2,3,0,0,4,1,0,0,0,0,0,0,0,0,0,,2025_this_team
Joe Barna,183498,ED,ILLINOIS,13,7,1,75.0,0,1,187,0,0,48.7,70.8,87.8,71.2,70.9,47.7,4,8,0,0,20,21.7,5,0,0,104.2,3,3,0,3,0,16,323,316,6,14,273,23,0,7,156,151,4,11,11,0,4,15,0,38,35,12.7,2025_this_team
Daniel Brown,183500,ED,ILLINOIS,9,5,0,100.0,0,0,187,0,0,54.4,57.4,13.8,67.4,50.8,54.9,2,9,0,0,19,16.7,2,0,2,116.7,3,1,0,18,0,20,211,182,0,0,182,0,0,29,121,70,11,1,5,0,3,12,0,36,14,12.0,2025_this_team
