player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Ben Smiley,99845,ED,UCONN,10,3,0,100.0,0,0,146,0,0,57.9,57.7,84.5,57.7,58.0,34.0,2,9,0,0,5,29.6,8,0,0,127.1,1,0,0,3,0,12,322,318,0,18,207,93,0,4,160,150,0,13,16,3,1,11,1,5,7,5.0,2025_this_team
Stephon Wright,100437,DI,UCONN,12,10,1,50.0,0,0,146,0,0,52.7,67.2,83.0,65.5,71.8,41.8,1,10,0,0,19,23.3,7,0,0,122.9,1,1,0,0,0,9,342,342,3,181,46,112,0,0,157,176,0,11,13,1,2,12,1,19,7,19.0,2025_this_team
Kervins Choute,123739,DI,UCONN,12,6,0,,0,0,146,0,0,58.3,58.1,82.4,60.7,56.5,54.4,1,3,0,0,,15.8,3,0,0,0.0,0,0,0,0,0,2,213,213,72,130,0,11,0,0,110,101,0,8,10,1,0,4,0,0,0,,2025_this_team
Avery Dunn,129611,ED,TOLEDO,11,6,0,0.0,0,0,316,0,0,59.7,68.1,84.7,63.9,68.2,72.4,0,6,0,0,,7.1,1,0,0,39.6,0,1,0,1,0,4,278,277,0,3,241,33,0,1,130,144,0,6,7,2,2,7,0,0,0,,arrival_2025_at_TOLEDO
Marquis Black,129675,DI,UCONN,13,5,0,,0,0,146,0,0,58.1,56.5,82.7,56.4,57.1,69.6,0,0,0,0,,7.1,1,0,0,0.0,0,2,0,0,0,4,223,223,90,128,0,5,0,0,91,128,0,8,8,1,0,2,0,0,0,,2025_this_team
Anas Luqman,133626,ED,OHIO,13,5,3,100.0,0,0,259,0,0,63.9,65.7,9.7,64.6,69.5,57.5,6,17,0,0,10,16.1,5,0,6,85.4,2,5,0,1,0,14,605,601,0,19,533,49,0,4,320,271,3,23,21,4,2,28,0,9,11,4.5,arrival_2025_at_OHIO
Trent Jones II,157604,DI,UCONN,8,11,0,,1,0,146,2,0,59.9,59.8,54.0,56.8,62.7,62.8,1,9,0,0,,11.8,4,0,1,0.0,0,2,0,1,0,4,301,300,6,173,36,85,0,1,149,148,0,8,19,1,0,12,0,0,0,,2025_this_team
Donovan Branch,158608,ED,UCONN,12,5,0,83.3,0,0,146,0,0,45.9,54.7,71.4,63.2,53.1,45.3,3,15,0,0,13,24.2,8,1,1,92.0,10,3,0,95,0,87,547,435,0,1,419,15,1,112,215,245,16,17,20,3,12,21,0,73,41,7.3,2025_this_team
Matt Hoffman,158619,ED,UCONN,13,3,1,,0,0,146,1,0,56.7,51.5,83.1,52.6,53.0,63.0,1,6,0,0,,13.6,3,0,0,0.0,0,0,0,0,0,5,319,318,1,106,107,104,0,1,142,172,0,9,16,1,0,7,0,0,0,,2025_this_team
Antoineo Harris Jr.,159396,ED,UCONN,13,2,1,,0,0,146,0,0,61.9,63.2,85.1,65.4,58.5,57.5,1,13,0,0,,20.6,7,0,0,0.0,0,2,0,1,0,10,399,397,1,17,262,117,1,2,171,218,0,15,25,0,0,16,0,0,0,,2025_this_team
Tahjae Mullix,164950,DI,OREGON ST,5,1,0,,0,0,265,0,0,60.0,69.5,78.5,58.5,75.9,76.3,0,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,1,88,87,6,81,0,0,0,1,53,34,0,4,5,2,0,3,0,0,0,,arrival_2025_at_OREGON ST
Desmond Aladuge,170036,DI,DUKE,5,0,0,,0,0,154,0,0,,60.2,73.3,63.4,57.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,17,17,0,17,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,,arrival_2025_at_DUKE
Vincent Carroll-Jackson,170219,DI,UCONN,11,11,0,,0,1,146,0,0,60.9,58.9,85.9,57.2,57.7,61.4,1,13,0,0,,9.4,3,0,0,0.0,0,0,0,1,0,12,494,492,192,251,8,41,0,2,236,246,0,15,18,1,0,14,0,0,0,,2025_this_team
