player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,_provenance
Ryan Lengyel,144516,G,BAYLOR,12,100.0,0,118,60.4,65.9,55.6,3,17,544,100.0,100.0,97.8,0,22,2,962,0,962,0,962,590,590,0,0,372,0,2025_this_team
Kaden Sieracki,158571,T,BAYLOR,12,100.0,2,118,63.0,56.8,65.5,2,29,537,100.0,100.0,97.1,4,31,0,948,0,0,0,948,583,583,0,948,365,0,2025_this_team
Coleton Price,158567,C,BAYLOR,11,100.0,1,118,71.0,83.6,69.5,0,6,483,100.0,100.0,99.2,9,7,1,842,842,0,0,842,526,526,0,0,316,0,2025_this_team
Asher Hale,190087,G,S ALABAMA,11,100.0,2,288,48.1,66.7,45.8,1,3,273,100.0,100.0,99.3,7,4,0,695,0,0,0,695,296,296,695,0,399,0,arrival_2025_at_S ALABAMA
Omar Aigbedion,164383,G,BAYLOR,10,100.0,0,118,80.0,76.7,81.6,2,4,396,100.0,100.0,99.2,2,6,0,684,0,0,0,684,428,428,684,0,256,0,2025_this_team
Cole Rhett,171386,T,TOLEDO,13,100.0,1,316,61.0,39.8,73.8,5,20,331,100.0,100.0,95.0,8,29,4,669,0,0,77,669,345,345,0,587,324,5,arrival_2025_at_TOLEDO
Logan Moore,173338,T,UAB,11,100.0,4,321,65.0,58.2,73.2,3,22,380,100.0,100.0,95.4,11,30,5,650,0,1,0,650,406,406,2,624,244,12,arrival_2025_at_UAB
Sidney Fugar,148284,T,BAYLOR,8,100.0,1,118,62.8,71.5,58.1,1,11,308,100.0,100.0,97.7,9,13,1,534,0,0,534,534,334,334,0,0,200,0,2025_this_team
Sean Thompkins Jr.,174645,T,BAYLOR,10,100.0,0,118,50.1,56.0,48.1,2,12,250,100.0,100.0,95.6,2,18,4,460,0,0,446,460,270,270,0,14,190,0,2025_this_team
Koltin Sieracki,184821,G,BAYLOR,10,100.0,0,118,59.1,46.0,62.6,1,9,215,100.0,100.0,97.2,1,11,1,411,132,0,0,411,232,232,278,0,179,1,2025_this_team
Nate Kibble,190247,G,TEXAS,3,100.0,0,311,59.5,80.3,57.3,0,0,10,100.0,100.0,100.0,0,0,0,38,0,0,0,38,10,10,38,0,28,0,arrival_2025_at_TEXAS
Matthew Parker,200111,T,BAYLOR,2,100.0,0,118,62.7,78.5,58.6,0,0,7,100.0,100.0,100.0,0,0,0,18,0,0,0,18,7,7,0,18,11,0,2025_this_team
Harrison Cluff,200114,G,BAYLOR,2,100.0,0,118,65.1,33.3,66.9,1,0,7,100.0,100.0,92.9,0,1,0,18,6,0,0,18,7,7,12,0,11,0,2025_this_team
Colton Thomasson,172601,G,BAYLOR,2,100.0,0,118,58.6,78.8,56.1,0,0,7,100.0,100.0,100.0,0,0,0,18,0,18,0,18,7,7,0,0,11,0,2025_this_team
Joe Crocker,126666,G,BAYLOR,1,100.0,0,118,47.2,71.3,46.6,0,0,1,100.0,100.0,100.0,0,0,0,6,0,0,0,6,1,1,6,0,5,0,2025_this_team
Yakari Walker,147380,C,MEMPHIS,13,100.0,0,218,60.9,66.5,61.0,3,21,475,100.0,100.0,96.6,8,28,4,881,881,0,0,881,504,504,0,0,377,0,"arrival_2025_at_MEMPHIS (manual: PFF spells 'Yakari', CFBD 'Yakiri')"
