player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,_provenance
Joe Cotton,164827,T,CINCINNATI,13,100.0,0,138,69.9,64.4,72.9,0,17,405,100.0,100.0,97.9,5,17,0,771,0,0,771,771,430,430,0,0,341,0,2025_this_team
Gavin Gerhardt,123561,C,CINCINNATI,13,100.0,0,138,68.4,75.2,66.1,1,6,401,100.0,100.0,99.1,5,7,0,767,767,0,0,767,426,426,0,0,341,0,2025_this_team
Taran Tyo,163098,G,CINCINNATI,13,100.0,2,138,72.7,68.7,76.1,1,10,406,100.0,100.0,98.4,6,12,1,766,12,0,0,766,429,429,754,0,337,0,2025_this_team
Evan Tengesdahl,173035,G,CINCINNATI,13,100.0,0,138,85.4,77.5,89.7,2,9,385,100.0,100.0,98.6,4,11,0,735,0,703,0,735,408,408,32,0,327,0,2025_this_team
Deondre Buford,124053,T,CINCINNATI,13,100.0,1,138,55.1,49.0,62.1,5,17,365,100.0,100.0,96.7,10,23,1,689,0,0,0,689,388,388,0,689,301,0,2025_this_team
Xavier Lozowicki,170850,G,CINCINNATI,8,100.0,0,138,71.1,81.1,69.0,0,0,38,100.0,100.0,100.0,2,0,0,103,0,99,0,103,42,42,0,0,61,1,2025_this_team
Ethan Green,164144,T,CINCINNATI,4,100.0,0,138,73.2,79.2,73.0,0,0,34,100.0,100.0,100.0,1,0,0,82,0,0,0,82,35,35,0,82,47,0,2025_this_team
Judea Milon,176150,T,CINCINNATI,4,100.0,0,138,75.4,54.1,75.4,0,0,18,100.0,100.0,100.0,0,0,0,53,0,0,31,53,19,19,0,22,34,0,2025_this_team
Grant Edgington,176146,C,CINCINNATI,2,100.0,0,138,62.5,73.6,61.0,0,0,4,100.0,100.0,100.0,0,0,0,23,23,0,0,23,4,4,0,0,19,0,2025_this_team
Nolan Latulippe,174226,T,CINCINNATI,1,100.0,0,138,58.4,71.2,56.9,0,0,2,100.0,100.0,100.0,0,0,0,9,0,0,0,9,2,2,0,9,7,0,2025_this_team
Jake Wheelock,183801,G,CINCINNATI,1,100.0,0,138,79.0,72.2,78.3,0,0,2,100.0,100.0,100.0,0,0,0,9,0,0,0,9,2,2,9,0,7,0,2025_this_team
Aiden Pastoriza,188196,G,CINCINNATI,1,100.0,0,138,66.1,,65.6,0,0,0,,,,0,0,0,7,0,0,0,7,0,0,7,0,7,0,2025_this_team
