player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Akheem Mesidor,123427,ED,MIAMI FL,15,15,0,85.7,0,3,220,0,0,63.2,92.5,89.2,92.5,88.3,63.6,4,50,0,0,12,20.0,11,0,0,89.9,6,13,0,5,0,68,827,819,0,11,705,103,0,8,445,314,1,29,29,5,7,67,0,39,25,6.5,2025_this_team
Ahmad Moten Sr.,162737,DI,MIAMI FL,14,6,0,,0,0,220,0,0,70.7,77.6,85.8,75.9,71.4,50.8,2,21,0,0,,17.6,6,0,0,0.0,0,4,0,1,0,0,471,468,127,329,3,9,0,3,255,216,0,19,22,5,0,27,0,0,0,,2025_this_team
Rueben Bain Jr.,170082,ED,MIAMI FL,16,12,1,50.0,1,2,220,0,0,76.4,92.8,37.3,92.4,86.2,64.6,3,68,0,1,7,18.6,11,0,5,18.8,1,12,0,0,0,4,897,895,4,16,764,111,0,2,557,336,0,37,36,7,2,83,0,7,2,7.0,2025_this_team
Malik Bryant,170083,ED,MIAMI FL,2,1,0,,0,0,220,0,0,60.9,65.6,78.2,62.5,62.8,77.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,4,0,1,25,21,0,0,21,0,0,4,16,8,0,1,2,0,0,0,0,0,0,,2025_this_team
David Blay Jr.,170449,DI,MIAMI FL,13,16,1,,0,0,220,0,0,60.0,64.4,0.0,63.9,70.1,54.6,1,8,0,0,,10.5,4,0,6,0.0,0,0,0,1,0,0,412,411,361,49,0,1,0,1,213,199,0,13,18,2,0,9,0,0,0,,2025_this_team
Damon Wilson II,173543,ED,MISSOURI,13,2,2,100.0,0,0,229,1,0,70.1,78.5,55.1,80.9,68.2,63.7,9,37,0,1,-7,25.0,3,0,2,39.6,1,8,0,2,0,6,509,505,0,1,503,1,0,4,319,184,1,12,7,0,1,54,0,-7,0,-7.0,arrival_2025_at_MISSOURI
Samuel Coufal,182779,DI,MIAMI FL,2,0,0,,0,0,220,0,0,,67.2,69.3,66.4,60.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,5,5,1,4,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,,2025_this_team
Marquise Lightfoot,183233,ED,MIAMI FL,16,6,1,85.7,0,0,220,0,0,61.1,71.7,57.9,70.7,74.5,56.2,9,18,0,0,17,17.2,5,0,1,88.1,6,3,0,33,0,58,292,259,0,0,259,0,0,33,166,68,0,16,18,3,7,30,0,36,48,6.0,2025_this_team
Cole McConathy II,183235,ED,MIAMI FL,2,0,0,,0,0,220,0,0,,52.1,72.6,56.6,55.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,9,9,0,0,6,3,0,0,6,3,0,0,0,0,0,0,0,0,0,,2025_this_team
Armondo Blount,189431,DI,MIAMI FL,15,10,1,,0,0,220,1,0,59.4,61.5,9.5,68.7,56.0,75.1,8,17,0,0,,10.0,2,0,4,0.0,0,5,0,2,0,1,401,399,27,263,52,57,0,2,304,96,0,7,8,0,0,30,0,0,0,,2025_this_team
Artavius Jones,189440,DI,MIAMI FL,2,0,0,,0,0,220,0,0,,75.0,73.5,59.4,67.3,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,4,4,3,1,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,,2025_this_team
