player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Jalen Apalit-Williams,146175,S,S JOSE ST,11,10,0,73.3,0,1,285,1,0,36.6,50.9,9.6,61.5,78.8,65.8,0,1,0,1,83,17.5,11,4,3,134.7,22,0,0,285,2,311,653,2,0,0,2,0,309,651,5,337,55,10,42,0,30,1,3,531,200,24.1,2025_this_team
Jalen Bainer,146176,CB,S JOSE ST,12,0,0,63.2,1,0,285,0,0,66.1,67.4,84.3,60.0,69.1,56.4,0,1,0,3,68,14.3,7,4,2,94.5,36,1,0,100,597,334,702,1,0,0,1,0,1,701,6,362,3,14,42,0,57,2,4,524,161,14.6,2025_this_team
Larry Turner-Gooden,157308,S,S JOSE ST,9,8,0,70.0,2,1,285,0,0,66.7,71.4,85.1,65.8,80.9,71.4,1,0,0,1,22,12.1,4,1,2,62.1,7,0,0,58,1,225,342,7,0,0,7,0,244,335,4,113,32,6,21,0,10,1,0,99,13,14.1,2025_this_team
Caleb Presley,171937,CB,S JOSE ST,7,2,0,68.4,0,0,285,0,0,66.2,69.0,79.9,55.3,76.1,79.9,0,0,0,0,52,4.8,1,1,0,114.4,13,0,0,28,163,83,191,0,0,0,0,0,0,191,2,106,0,9,18,1,19,0,1,172,24,13.2,2025_this_team
Isiah Revis,174881,S,S JOSE ST,12,4,0,65.6,0,0,285,2,0,52.8,60.9,58.0,77.0,73.4,49.3,1,2,0,0,37,24.2,15,0,2,109.2,21,0,0,304,4,402,853,7,0,0,7,0,323,846,11,440,215,13,43,4,32,3,1,323,101,15.4,2025_this_team
Jackson Barton,184184,S,NEVADA,1,0,0,,0,0,239,0,0,63.0,63.1,70.8,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,7,11,0,0,0,0,0,10,11,0,4,0,0,0,0,0,0,0,0,0,,arrival_2025_at_NEVADA
Isaiah Buxton,184197,CB,S DIEGO ST,8,0,0,66.7,0,0,284,0,0,68.4,69.8,79.9,58.9,72.1,63.9,0,0,0,0,23,13.3,2,2,0,107.4,10,0,0,1,146,80,148,0,0,0,0,0,0,148,1,67,1,4,13,0,15,0,1,99,24,9.9,arrival_2025_at_S DIEGO ST
Jaylen Thomas,188849,CB,S JOSE ST,12,6,0,54.5,1,0,285,1,0,61.4,65.0,85.6,66.5,74.1,75.8,0,0,0,0,42,10.0,6,4,5,89.5,30,0,0,107,680,391,794,0,0,0,0,0,1,794,7,396,6,21,48,0,55,0,3,314,73,10.5,2025_this_team
Runye Norton,199134,CB,S JOSE ST,7,0,0,100.0,0,0,285,0,0,56.9,58.2,75.1,,64.1,14.9,0,0,0,0,5,50.0,1,1,0,87.5,1,0,0,1,1,24,29,0,0,0,0,0,0,29,0,5,27,0,1,0,1,0,0,5,8,5.0,2025_this_team
Charles Cox III,199136,S,S JOSE ST,3,0,0,0.0,0,0,285,0,0,30.7,35.0,75.3,57.9,58.5,56.6,0,0,0,0,,20.0,1,0,0,39.6,0,0,0,14,0,16,33,1,0,0,1,0,16,32,1,16,2,0,4,0,1,0,0,0,0,,2025_this_team
