player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Solomone Langi,72318,DI,S JOSE ST,11,9,0,,0,0,285,0,0,60.7,71.4,82.6,66.4,70.5,60.2,2,0,0,0,,10.0,2,0,0,0.0,0,2,0,0,0,1,208,208,103,104,0,1,0,0,72,135,0,9,9,1,0,4,0,0,0,,2025_this_team
Ian Shewell,72474,DI,ARIZONA ST,3,0,0,,0,0,110,0,0,60.2,59.3,72.0,62.4,55.0,71.3,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,15,15,0,13,0,2,0,0,10,4,0,0,1,0,0,2,0,0,0,,arrival_2025_at_ARIZONA ST
Mata Hola,128383,ED,S JOSE ST,11,8,0,,0,0,285,0,0,62.7,64.4,83.0,55.7,64.8,64.1,0,3,0,0,,12.5,3,0,0,0.0,0,0,0,0,0,0,235,235,0,32,148,55,0,0,75,160,0,9,13,0,0,3,0,0,0,,2025_this_team
Nate Lewis,146177,ED,S JOSE ST,6,1,0,,0,0,285,0,0,61.0,59.3,76.8,55.6,56.2,76.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,44,44,0,1,24,19,0,0,22,22,0,2,3,0,0,0,0,0,0,,2025_this_team
Justin Stearns,157846,ED,S JOSE ST,12,7,0,,0,0,285,0,0,60.0,64.7,49.0,56.2,69.2,79.5,0,4,0,0,,3.7,1,0,1,0.0,0,3,0,0,0,1,232,232,1,59,110,62,0,0,90,141,0,16,19,1,0,7,0,0,0,,2025_this_team
Dejon Roney,157853,ED,S JOSE ST,4,2,0,,0,0,285,0,0,,60.0,77.8,51.9,65.2,76.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,55,55,1,5,34,15,0,0,24,31,0,1,2,0,0,0,0,0,0,,2025_this_team
Gafa Faga,174862,DI,S JOSE ST,12,13,0,,0,0,285,1,0,60.4,78.4,69.2,78.3,74.4,78.1,6,19,0,0,,4.0,2,0,1,0.0,0,2,0,0,0,1,528,528,239,257,2,30,0,0,259,268,0,27,35,2,0,27,0,0,0,,2025_this_team
Taniela Latu,174872,ED,S JOSE ST,12,17,2,77.3,0,1,285,0,0,64.6,71.8,73.8,62.9,78.5,68.6,2,4,0,1,17,12.2,9,0,1,70.5,17,2,0,222,1,233,780,419,0,0,419,0,0,361,139,408,138,31,48,4,22,8,0,121,70,7.1,2025_this_team
Quincy Likio,174875,DI,S JOSE ST,12,20,0,,0,0,285,0,0,60.0,58.8,85.0,56.6,58.8,45.5,3,13,0,0,,14.9,7,0,0,0.0,0,2,0,0,0,0,559,559,5,284,68,202,0,0,273,286,0,15,20,2,0,18,0,0,0,,2025_this_team
John Norwood,174878,ED,S JOSE ST,3,1,0,,0,0,285,0,0,72.6,73.1,76.8,56.3,69.9,53.4,0,0,0,0,,16.7,1,0,0,0.0,0,0,0,7,0,4,31,24,0,0,24,0,0,7,5,22,0,2,4,1,0,0,0,0,0,,2025_this_team
Tangata Tuitupou,174884,ED,S JOSE ST,4,0,0,,0,0,285,0,0,,61.2,75.1,54.6,70.4,71.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,29,29,0,5,17,7,0,0,25,4,0,0,1,0,0,0,0,0,0,,2025_this_team
Vili Taufatofua,183869,ED,S JOSE ST,11,8,0,,0,2,285,0,0,70.4,71.8,85.7,71.9,65.8,59.2,2,11,0,0,,17.5,7,0,0,0.0,0,4,0,0,0,3,454,454,0,63,234,157,0,0,204,247,0,23,25,4,0,17,0,0,0,,2025_this_team
Noa Siaosi,188848,DI,S JOSE ST,12,3,0,,0,0,285,0,0,61.4,52.1,5.3,61.1,51.5,24.9,3,3,0,0,,35.3,6,0,2,0.0,0,1,0,0,0,1,165,165,5,52,58,50,0,0,66,98,0,7,8,0,0,7,0,0,0,,2025_this_team
Etu Finau,197860,ED,S JOSE ST,12,1,1,,0,0,285,0,0,65.5,47.8,41.7,51.5,46.2,36.2,0,7,0,0,,44.4,4,0,1,0.0,0,0,0,1,0,1,192,191,0,18,108,65,0,1,107,84,0,4,4,0,0,7,0,0,0,,2025_this_team
Jireh Moe,199148,DI,S JOSE ST,11,6,0,,0,0,285,0,0,64.4,83.1,82.3,78.5,78.2,60.2,0,9,0,0,,13.3,4,0,0,0.0,0,2,0,0,0,1,213,213,78,116,7,12,0,0,95,117,0,13,20,0,0,11,0,0,0,,2025_this_team
