player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Bralen Henderson,145897,DI,MISSOURI,12,0,0,,0,0,229,0,0,60.0,55.4,78.1,66.6,49.5,23.7,1,3,0,0,,60.0,3,0,0,0.0,0,0,0,0,0,0,83,83,4,76,0,3,0,0,47,36,0,0,2,0,0,4,0,0,0,,2025_this_team
Sterling Webb,156932,DI,MISSOURI,13,5,0,,0,0,229,0,0,53.5,75.1,83.8,74.6,72.3,43.3,2,18,0,0,,23.8,5,0,0,0.0,0,3,0,5,0,1,407,401,15,365,10,11,0,6,248,158,0,10,11,1,0,23,0,0,0,,2025_this_team
Marquis Gracial,157153,DI,MISSOURI,13,4,1,,0,1,229,0,0,60.0,80.4,82.5,59.0,86.8,65.9,0,3,0,0,,5.3,1,0,0,0.0,0,0,0,2,0,0,257,255,41,213,1,0,0,2,114,143,0,13,14,3,0,3,0,0,0,,2025_this_team
Jalen Marshall,157155,DI,MISSOURI,13,5,1,,0,0,229,0,0,,67.5,80.8,60.8,68.8,80.0,1,0,0,0,,0.0,0,0,0,0.0,0,2,0,2,0,0,193,191,3,184,1,3,0,2,93,100,0,9,9,0,0,3,0,0,0,,2025_this_team
Chris McClellan,157743,DI,MISSOURI,13,12,2,,0,0,229,0,0,71.7,78.2,68.2,73.2,75.2,69.5,5,11,0,0,,7.0,3,0,1,0.0,0,5,0,3,0,0,550,546,33,492,2,19,0,4,312,238,0,27,28,3,0,21,0,0,0,,2025_this_team
Zion Young,158404,ED,MISSOURI,13,8,2,,2,2,229,0,0,67.7,85.0,8.9,82.7,86.6,69.1,17,32,0,0,,15.4,6,0,6,0.0,0,8,0,1,0,5,569,567,0,19,514,34,0,2,326,238,0,31,25,8,0,57,0,0,0,,2025_this_team
Darris Smith,163752,ED,MISSOURI,13,3,0,,0,0,229,0,0,66.9,64.1,12.7,61.4,68.0,41.1,1,25,0,0,,33.3,6,1,3,0.0,0,4,0,62,0,37,347,285,0,0,279,6,0,62,191,119,0,12,9,2,0,30,0,0,0,,2025_this_team
Malik Bryant,170083,ED,MIAMI FL,2,1,0,,0,0,220,0,0,60.9,65.6,78.2,62.5,62.8,77.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,4,0,1,25,21,0,0,21,0,0,4,16,8,0,1,2,0,0,0,0,0,0,,arrival_2025_at_MIAMI FL
Jaden Jones,170343,ED,FLORIDA ST,12,1,0,,0,0,167,0,0,62.2,65.6,84.1,54.9,72.3,62.2,1,5,0,0,,14.3,1,0,0,0.0,0,0,0,0,0,3,171,170,0,2,155,13,0,1,85,83,0,4,5,1,0,6,0,0,0,,arrival_2025_at_FLORIDA ST
Mark Hensley,171311,DI,N ILLINOIS,12,4,0,,0,0,254,0,0,62.6,61.7,85.3,60.6,59.5,43.4,1,10,0,0,,19.0,8,0,0,0.0,0,1,0,0,0,0,566,566,32,500,11,23,0,0,271,295,0,20,30,5,0,12,0,0,0,,arrival_2025_at_N ILLINOIS
