player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
T.J. Moore,189369,WR,CLEMSON,13,12.0,6,63.4,33.3,6,18,0,3.7,2,0.07,38,140,1,82.4,49.4,70.8,38.9,72.7,0.0,0,1,75,0.0,0,420,4,44.3,52,96.2,404,8.6,36,108.6,82,4,91.4,384,837,399,7.7,16.1,2.07,2025_this_team
Antonio Williams,156241,WR,CLEMSON,10,7.7,8,76.4,46.2,6,13,0,1.8,1,0.26,30,140,1,84.7,80.7,80.3,61.1,79.6,0.0,0,0,64,0.4,1,285,0,48.9,55,94.4,269,93.0,265,119.6,72,4,6.7,19,611,320,5.8,11.1,2.27,2025_this_team
Bryant Wesco Jr.,183206,WR,CLEMSON,7,13.5,3,70.5,33.3,3,9,0,13.9,5,0.09,25,140,0,52.2,79.4,74.8,,74.9,0.0,0,0,73,0.0,0,215,1,47.3,31,95.3,205,10.2,22,151.2,44,6,89.8,193,537,203,6.5,17.3,2.62,2025_this_team
Tristan Smith,192874,WR,CLEMSON,13,8.8,7,64.9,63.6,7,11,0,14.3,4,-0.01,11,140,1,49.8,71.2,60.9,,60.1,0.0,0,0,23,0.0,0,192,0,43.7,24,95.3,183,6.3,12,92.1,37,1,93.8,180,239,82,3.4,10.0,1.31,2025_this_team
Tyler Brown,170003,WR,CLEMSON,13,6.2,3,71.0,62.5,5,8,0,12.0,3,-0.33,11,140,0,47.3,73.6,55.6,44.9,53.5,0.9,2,0,23,0.0,0,217,1,37.7,22,95.4,207,95.4,207,86.9,31,0,2.8,6,191,101,4.6,8.7,0.92,2025_this_team
Cole Turner,156239,WR,CLEMSON,12,10.3,3,64.0,57.1,4,7,0,5.9,1,-0.1,7,140,0,71.1,70.1,57.2,,57.3,0.0,0,1,23,0.0,0,182,1,41.9,16,94.5,172,11.0,20,62.8,25,0,89.0,162,144,100,6.3,9.0,0.84,2025_this_team
Christian Bentancur,189360,TE,CLEMSON,13,8.0,4,80.0,33.3,2,6,0,0.0,0,0.03,8,140,0,85.9,70.6,64.0,71.9,63.2,38.2,71,1,45,14.5,27,186,2,43.7,20,80.1,149,50.5,94,125.4,25,3,7.5,14,215,115,5.8,10.8,1.44,2025_this_team
Olsen Patt-Henry,170022,TE,CLEMSON,11,6.9,0,72.7,85.7,6,7,0,20.0,4,0.13,7,140,0,36.9,69.5,54.2,71.3,51.5,45.2,99,1,25,24.2,53,219,0,46.9,16,73.1,160,47.0,103,67.6,22,0,5.9,13,126,40,2.5,7.9,0.79,2025_this_team
Josh Sapp,156238,TE,CLEMSON,13,7.9,3,57.9,0.0,0,3,0,0.0,0,-0.05,6,140,0,81.5,68.2,57.5,76.1,57.0,31.0,54,1,32,8.6,15,174,0,41.5,11,86.2,150,55.2,96,61.3,19,0,10.9,19,150,88,8.0,13.6,1.0,2025_this_team
Clark Sanderson,189371,WR,CLEMSON,3,10.6,0,40.0,100.0,1,1,0,33.3,1,0.09,1,140,0,31.6,62.9,68.2,,67.6,0.0,0,0,31,0.0,0,13,0,41.7,2,92.3,12,100.0,13,68.8,5,0,0.0,0,40,13,6.5,20.0,3.33,2025_this_team
Ian Schieffelin,199623,TE,CLEMSON,4,6.8,0,50.0,0.0,0,1,0,0.0,0,-0.05,1,140,0,70.7,62.9,68.9,,62.9,0.0,0,0,11,0.0,0,11,0,20.0,2,90.9,10,54.5,6,56.3,4,0,45.5,5,10,8,4.0,5.0,1.0,2025_this_team
Chase Byrd,183193,WR,CLEMSON,3,14.0,0,66.7,0.0,0,1,0,0.0,0,0.25,0,140,0,70.7,66.2,56.6,,63.3,0.0,0,0,9,0.0,0,11,0,45.5,2,100.0,11,18.2,2,81.3,3,0,81.8,9,17,1,0.5,8.5,1.55,2025_this_team
Tristan Martinez,170016,WR,CLEMSON,1,-4.0,0,100.0,,0,0,0,0.0,0,-0.12,0,140,0,66.7,61.0,60.3,,60.2,0.0,0,0,2,0.0,0,2,0,50.0,1,100.0,2,100.0,2,79.2,1,0,0.0,0,2,6,6.0,2.0,1.0,2025_this_team
Juju Preston,199631,WR,CLEMSON,2,-3.0,0,100.0,,0,0,0,0.0,0,0.52,0,140,0,66.7,68.0,58.7,,58.7,0.0,0,0,4,0.0,0,4,0,50.0,1,100.0,4,50.0,2,83.3,1,0,50.0,2,4,7,7.0,4.0,1.0,2025_this_team
Logan Brooking,199635,TE,CLEMSON,1,-2.0,0,100.0,,0,0,0,0.0,0,-0.18,1,140,0,66.7,61.0,56.9,67.9,63.3,9.1,1,0,4,9.1,1,11,1,36.4,1,90.9,10,63.6,7,122.9,1,1,18.2,2,4,6,6.0,4.0,0.4,2025_this_team
Banks Pope,144134,TE,CLEMSON,2,-1.0,1,100.0,,0,0,0,0.0,0,-0.08,0,140,0,66.7,61.0,60.7,24.3,60.6,66.7,2,0,5,33.3,1,3,0,66.7,1,66.7,2,0.0,0,87.5,1,0,33.3,1,5,6,6.0,5.0,2.5,2025_this_team
Zach Jackson,144120,WR,CLEMSON,1,-4.0,0,100.0,,0,0,0,0.0,0,-0.45,0,140,0,66.7,61.0,59.1,,59.2,0.0,0,0,-3,0.0,0,3,0,33.3,1,100.0,3,33.3,1,79.2,1,0,66.7,2,-3,1,1.0,-3.0,-1.0,2025_this_team
