player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,_provenance
Blake Miller,156248,T,CLEMSON,13,100.0,1,140,78.5,83.5,73.3,2,10,503,100.0,100.0,98.4,5,14,2,875,0,0,0,875,529,529,0,858,346,13,2025_this_team
Ryan Linthicum,144122,C,CLEMSON,13,100.0,1,140,59.8,79.6,50.2,2,10,501,100.0,100.0,98.4,4,14,2,872,872,0,0,872,527,527,0,0,345,0,2025_this_team
Harris Sewell,170024,G,CLEMSON,13,100.0,0,140,60.3,48.0,61.8,8,14,354,100.0,100.0,96.9,2,22,0,641,25,142,0,641,372,372,471,3,269,0,2025_this_team
Tristan Leigh,144121,T,CLEMSON,10,100.0,0,140,49.5,61.5,42.3,1,11,359,100.0,100.0,98.1,4,13,1,605,0,0,600,605,378,378,0,3,227,2,2025_this_team
Collin Sadler,156251,G,CLEMSON,10,100.0,2,140,56.7,49.1,58.5,1,22,341,100.0,100.0,96.0,4,25,2,599,0,460,133,599,360,360,2,2,239,2,2025_this_team
Brayden Jacobs,199628,G,CLEMSON,9,100.0,0,140,71.9,71.3,71.9,0,6,196,100.0,100.0,97.4,2,8,2,362,0,196,155,362,203,203,0,0,159,8,2025_this_team
Walker Parks,122156,G,CLEMSON,9,100.0,0,140,61.8,63.1,59.9,2,3,140,100.0,100.0,98.2,0,5,0,266,0,0,0,266,147,147,261,2,119,0,2025_this_team
Ronan O'Connell,183201,G,CLEMSON,7,100.0,0,140,65.0,58.3,66.0,2,2,76,100.0,100.0,97.4,0,4,0,125,0,68,0,125,78,78,54,2,47,0,2025_this_team
Elyjah Thurmon,183204,G,CLEMSON,3,100.0,0,140,55.5,51.8,53.9,0,3,76,100.0,100.0,98.0,0,3,0,123,0,0,0,123,82,82,122,1,41,0,2025_this_team
Dietrick Pennington,144133,G,CLEMSON,9,100.0,0,140,62.4,18.8,66.4,0,2,12,100.0,100.0,91.7,0,2,0,35,0,28,1,35,12,12,0,4,23,0,2025_this_team
Ian Reed,170023,T,CLEMSON,3,100.0,0,140,74.9,80.9,71.0,0,0,10,100.0,100.0,100.0,0,0,0,26,0,0,16,26,10,10,0,10,16,0,2025_this_team
Chapman Pendergrass,162688,C,CLEMSON,7,95.8,0,140,63.3,81.1,60.1,0,0,10,90.9,90.9,100.0,0,0,0,23,15,3,0,24,10,11,0,1,13,3,2025_this_team
Mason Wade,183205,T,CLEMSON,2,100.0,0,140,72.0,67.2,71.2,0,1,9,100.0,100.0,94.4,0,1,0,22,0,0,1,22,9,9,0,21,13,0,2025_this_team
Gavin Blanchard,199636,G,CLEMSON,1,100.0,0,140,65.0,74.7,63.8,0,0,6,100.0,100.0,100.0,0,0,0,13,0,13,0,13,6,6,0,0,7,0,2025_this_team
Bryce Smith,170026,T,CLEMSON,1,100.0,0,140,60.0,67.6,60.0,0,0,2,100.0,100.0,100.0,0,0,0,3,0,0,0,3,2,2,0,3,1,0,2025_this_team
Dominic Cardone,183194,T,CLEMSON,1,100.0,0,140,60.0,65.9,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,1,2,1,1,0,1,1,0,2025_this_team
Rowan Byrne,199630,G,CLEMSON,1,100.0,0,140,60.0,67.3,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,2,1,1,2,0,1,0,2025_this_team
Tucker Kattus,199638,G,CLEMSON,1,100.0,0,140,60.0,0.0,60.0,0,1,1,100.0,100.0,50.0,0,1,0,2,0,2,0,2,1,1,0,0,1,0,2025_this_team
