player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Henry Bryant,122696,DI,GA STATE,11,9,0,,0,0,175,0,0,57.4,65.7,83.1,68.7,62.3,62.8,2,7,0,0,,9.1,2,0,0,0.0,0,1,0,1,0,2,402,401,23,209,2,167,0,1,181,219,0,6,11,0,0,10,0,0,0,,2025_this_team
Ian Mathews,146679,ED,GA STATE,9,2,2,,0,0,175,0,0,59.3,59.4,49.6,61.4,60.8,53.3,1,4,0,0,,12.5,2,0,1,0.0,0,0,0,0,0,0,231,231,1,29,141,60,0,0,113,118,0,4,12,2,0,5,0,0,0,,2025_this_team
Marlin Dean,146729,ED,GA STATE,11,2,0,100.0,0,1,175,0,0,65.2,65.1,11.3,77.3,56.3,65.5,3,12,0,0,8,12.5,4,0,4,87.5,3,1,1,3,1,31,414,394,0,0,394,0,0,20,180,203,16,17,26,2,3,16,0,15,12,5.0,2025_this_team
Zavier Carter,146777,ED,GA STATE,7,3,0,100.0,0,0,175,0,0,63.4,65.1,84.3,64.4,62.0,82.8,0,1,0,0,9,0.0,0,0,0,104.2,1,0,0,3,0,10,116,107,0,0,107,0,0,9,44,62,4,3,7,2,1,1,0,9,6,9.0,2025_this_team
Fuches Lewis II,147291,DI,GA STATE,12,12,1,,0,0,175,0,0,60.0,64.6,86.1,61.4,63.8,54.3,1,1,0,0,,11.8,4,0,0,0.0,0,1,0,0,0,0,479,479,258,205,1,15,0,0,215,264,0,14,18,0,0,3,0,0,0,,2025_this_team
Bishop Thomas,156268,DI,GA STATE,12,10,1,,0,0,175,0,0,77.0,76.6,83.8,72.0,70.8,62.2,5,9,0,0,,11.4,5,0,0,0.0,0,3,0,4,0,1,427,423,39,199,26,159,0,4,235,191,0,19,29,2,0,17,0,0,0,,2025_this_team
Sir Mells,163299,ED,GA STATE,1,0,0,,0,0,175,0,0,,44.3,73.6,57.3,46.7,19.3,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,10,10,0,0,8,2,0,0,4,6,0,0,0,0,0,0,0,0,0,,2025_this_team
Kelze Howard,173731,ED,OREGON ST,1,0,0,,0,0,265,0,0,,62.7,69.5,,61.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,4,3,0,0,2,1,0,1,0,4,0,0,0,0,0,0,0,0,0,,arrival_2025_at_OREGON ST
Richard Kramer,189008,ED,GA STATE,11,3,0,,0,0,175,0,0,60.0,51.1,81.3,65.6,38.8,32.7,1,2,0,0,,25.0,3,0,0,0.0,0,2,0,0,0,1,155,155,0,7,71,77,0,0,84,70,0,4,6,0,0,5,0,0,0,,2025_this_team
Jalen Jordan,189961,DI,GA STATE,1,0,0,,0,0,175,0,0,,61.6,71.7,58.4,61.9,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,8,8,2,6,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,,2025_this_team
Noah Nelson,197032,DI,GA STATE,6,1,0,,0,0,175,0,0,,67.0,76.7,60.3,68.0,70.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,60,60,2,32,2,24,0,0,23,37,0,0,0,0,0,0,0,0,0,,2025_this_team
Jaden Roper,204876,DI,GA STATE,3,0,0,,0,0,175,0,0,,50.2,0.0,57.5,60.8,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,20,20,11,9,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,,2025_this_team
Jabriel Rhodes-Nelson,204880,ED,GA STATE,12,8,0,100.0,1,0,175,0,0,61.2,56.0,27.9,53.9,60.3,65.7,0,7,0,0,20,10.3,4,0,3,118.8,1,2,0,2,0,9,456,454,4,29,221,200,0,2,205,242,0,21,27,4,1,9,0,20,3,20.0,2025_this_team
Kelan Butler,204886,ED,GA STATE,12,5,1,100.0,0,0,175,0,0,70.4,63.0,65.9,52.1,65.6,55.4,0,4,0,0,12,18.5,5,0,1,87.5,4,0,0,13,0,41,394,349,0,0,349,0,0,45,132,221,32,11,17,1,4,4,0,20,17,5.0,2025_this_team
Cayden Adkins,204890,ED,GA STATE,9,3,0,100.0,0,0,175,0,0,44.1,54.0,83.6,52.9,60.3,36.1,0,1,0,0,35,27.3,3,0,0,118.8,2,0,0,1,0,8,104,97,0,0,97,0,0,7,26,70,4,1,5,1,2,1,0,49,38,24.5,2025_this_team
Alex Mullings,204892,DI,GA STATE,9,0,0,,0,0,175,0,0,,62.2,78.9,60.5,61.6,75.6,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,73,73,41,20,0,12,0,0,30,43,0,4,4,0,0,1,0,0,0,,2025_this_team
Jartavius Flounoy,204898,DI,GA STATE,11,5,1,,0,0,175,0,0,,62.6,0.0,60.9,70.2,55.8,0,3,0,0,,14.3,3,0,5,0.0,0,5,0,0,0,0,294,294,191,102,0,1,0,0,131,163,0,15,13,2,0,8,0,0,0,,2025_this_team
