player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Brenden Deasfernandes,129465,CB,C MICHIGAN,13,5,0,55.3,0,0,134,0,0,76.1,73.1,45.9,59.2,53.5,58.1,0,0,0,2,46,17.9,5,6,3,72.1,21,0,0,21,592,375,631,6,0,0,6,0,1,625,1,255,11,0,18,0,38,0,1,339,68,16.1,2025_this_team
Elijah Rikard,145739,S,C MICHIGAN,13,7,0,90.5,0,0,134,0,0,54.3,57.7,86.4,63.1,62.8,51.1,1,1,0,1,48,20.0,12,0,2,114.8,19,0,0,198,0,256,476,5,0,0,5,0,217,471,5,215,56,8,41,1,21,2,1,270,136,14.2,2025_this_team
Caleb Spann,145742,S,C MICHIGAN,13,13,0,47.4,0,0,134,0,0,79.5,74.5,0.0,60.0,66.9,70.3,0,0,0,1,55,13.0,7,2,3,56.7,9,0,0,280,4,308,519,5,0,0,5,0,170,514,1,210,59,11,34,1,19,0,1,89,73,9.9,2025_this_team
Maddix Blackwell,148092,S,C MICHIGAN,13,13,0,66.7,0,0,134,0,0,70.8,68.7,21.2,60.0,65.0,74.9,0,0,0,1,22,12.0,6,2,1,75.4,10,0,0,172,1,206,364,1,0,0,1,0,152,363,1,157,37,6,31,0,15,0,1,84,10,8.4,2025_this_team
Ed Conoran,158577,S,C MICHIGAN,6,1,0,50.0,0,0,134,0,0,82.7,81.2,75.8,,67.9,82.5,0,0,0,0,3,0.0,0,1,0,56.3,1,0,0,33,0,24,51,1,0,0,1,0,11,50,0,27,5,2,4,0,2,0,0,3,9,3.0,2025_this_team
Kyle Krebs,158594,CB,C MICHIGAN,5,1,0,75.0,0,0,134,0,0,70.9,69.1,78.3,,59.5,53.3,0,0,0,0,7,20.0,1,1,0,80.2,3,0,0,1,60,32,70,2,0,0,2,0,0,68,0,38,7,0,3,0,4,0,0,15,11,5.0,2025_this_team
Aakeem Snell,159486,CB,C MICHIGAN,9,0,0,55.6,0,1,134,0,0,62.5,62.0,82.1,56.1,59.2,44.9,0,0,0,0,33,25.0,2,0,1,82.6,5,0,0,4,130,92,169,4,0,0,4,0,1,165,2,75,30,2,6,1,9,0,0,74,8,14.8,2025_this_team
Bryce Lambeth,162620,CB,C MICHIGAN,1,0,0,,0,0,134,0,0,61.6,62.5,67.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,3,2,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,,2025_this_team
Kalen Carroll,164139,CB,C MICHIGAN,13,10,0,46.8,0,1,134,0,0,79.1,74.6,51.9,46.3,64.0,68.4,0,1,0,2,45,12.5,7,3,4,60.3,29,0,0,79,591,407,722,14,0,0,14,0,0,708,23,292,38,14,39,1,62,1,2,326,87,11.2,2025_this_team
Jamari Allen,171219,CB,C MICHIGAN,4,0,0,66.7,0,0,134,0,0,62.7,59.7,76.0,59.1,49.0,38.8,0,0,0,0,14,33.3,1,0,0,79.9,2,0,0,4,52,30,56,0,0,0,0,0,0,56,1,25,0,1,2,0,3,0,0,16,3,8.0,2025_this_team
