player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Langston Lewis,158597,WR,C MICHIGAN,13,11.0,11,75.4,66.7,6,9,0,2.3,1,0.13,23,134,0,86.2,75.3,73.9,,76.8,0.8,2,3,77,0.0,0,263,0,48.2,43,93.2,245,40.7,107,104.1,57,3,58.6,154,596,259,6.0,13.9,2.43,2025_this_team
Tommy McIntosh,158704,WR,C MICHIGAN,13,9.3,6,70.5,66.7,6,9,0,6.1,2,0.08,15,134,0,64.9,71.9,65.3,,64.5,0.0,0,0,47,0.0,0,237,2,46.9,31,96.2,228,7.6,18,123.5,44,3,92.4,219,422,160,5.2,13.6,1.85,2025_this_team
Tyson Davis,145702,WR,C MICHIGAN,12,9.8,4,75.8,66.7,2,3,0,3.8,1,0.01,15,134,0,78.0,72.8,74.4,62.1,73.4,0.0,0,2,36,0.6,1,158,0,45.0,25,94.9,150,90.5,143,100.9,33,2,9.5,15,323,119,4.8,12.9,2.15,2025_this_team
DeCorion Temple,163121,TE,C MICHIGAN,13,6.9,2,68.0,66.7,2,3,0,0.0,0,0.08,8,134,0,71.9,69.7,54.1,61.5,55.5,76.4,191,1,19,29.6,74,250,4,46.6,17,66.4,166,8.8,22,92.6,25,2,13.2,33,143,56,3.3,8.4,0.86,2025_this_team
Henry Dryden,204752,TE,C MICHIGAN,13,4.1,0,66.7,0.0,0,4,0,11.1,1,0.2,3,134,0,61.4,68.1,55.2,46.2,60.0,83.5,96,0,23,31.3,36,115,1,50.9,8,64.3,74,2.6,3,81.9,12,0,5.2,6,70,32,4.0,8.8,0.95,2025_this_team
Justin Ruffin Jr.,198249,WR,C MICHIGAN,8,6.9,0,77.8,66.7,2,3,0,0.0,0,0.19,3,134,0,78.5,71.8,62.8,,64.0,0.0,0,0,21,0.0,0,43,0,31.7,7,95.3,41,95.3,41,95.8,9,0,4.7,2,63,11,1.6,9.0,1.54,2025_this_team
Collin Payne,204750,WR,C MICHIGAN,8,9.7,1,57.1,50.0,1,2,0,0.0,0,-0.02,2,134,0,74.9,65.0,61.7,,66.1,0.0,0,0,63,0.0,0,33,1,35.5,4,93.9,31,27.3,9,101.5,7,0,72.7,24,87,45,11.3,21.8,2.81,2025_this_team
Nasir Williams,191050,WR,C MICHIGAN,8,12.4,0,80.0,50.0,1,2,0,20.0,1,0.14,3,134,0,45.4,65.0,69.3,,68.1,0.0,0,0,27,0.0,0,31,0,34.5,4,93.5,29,6.5,2,158.3,5,1,93.5,29,76,28,7.0,19.0,2.62,2025_this_team
Tayte Vanderleest,171244,WR,C MICHIGAN,5,17.0,0,50.0,50.0,2,4,0,0.0,0,0.06,0,134,0,70.7,62.9,55.2,,54.4,0.0,0,0,11,0.0,0,23,0,42.9,2,91.3,21,4.3,1,63.5,4,0,95.7,22,19,0,0.0,9.5,0.9,2025_this_team
Rusty VanWetzinga IV,170177,TE,C MICHIGAN,11,0.5,0,0.0,,0,0,0,,0,0.12,0,134,0,,61.9,41.1,76.2,47.0,63.6,21,0,0,48.5,16,33,0,48.1,0,39.4,13,3.0,1,39.6,2,0,3.0,1,0,0,,,0.0,2025_this_team
Nathan VanTimmeren,171245,TE,C MICHIGAN,6,2.0,0,100.0,,0,0,0,0.0,0,-0.31,0,134,0,66.7,61.0,51.3,61.8,51.1,66.7,26,0,7,33.3,13,39,0,37.1,1,56.4,22,12.8,5,95.8,1,0,10.3,4,7,5,5.0,7.0,0.32,2025_this_team
Camden Kruisenga,191036,WR,C MICHIGAN,3,13.0,1,100.0,,0,0,0,0.0,0,-0.32,1,134,0,66.7,61.0,66.4,,65.7,0.0,0,0,26,0.0,0,8,0,37.5,1,100.0,8,12.5,1,118.8,1,0,87.5,7,26,13,13.0,26.0,3.25,2025_this_team
