player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Amarian Williams,132048,CB,LIBERTY,11,9,0,64.3,0,0,206,0,0,60.4,50.1,0.0,,32.6,40.9,0,0,0,2,36,24.4,10,3,9,86.2,27,0,0,23,451,250,500,2,0,0,2,0,5,498,0,250,18,7,22,0,42,0,2,348,155,12.9,2025_this_team
Damond Harmon,144630,CB,LIBERTY,12,8,0,50.0,0,0,206,0,0,72.8,74.5,85.4,70.3,75.0,66.1,1,0,0,1,31,15.0,9,3,2,104.9,30,1,0,54,514,318,626,6,0,0,6,0,11,620,6,302,41,13,43,3,60,2,9,410,81,13.7,2025_this_team
Eldric Griffin,146859,S,LIBERTY,11,6,0,33.3,0,0,206,0,0,69.9,67.7,81.3,56.6,63.8,64.9,0,0,0,1,8,11.8,2,0,0,2.8,2,0,0,78,0,100,177,25,0,0,25,0,47,152,5,72,26,6,9,1,6,0,0,13,13,6.5,2025_this_team
Jalon Rock,147859,CB,LIBERTY,6,0,0,66.7,0,0,206,0,0,64.6,66.6,80.3,60.0,70.7,81.6,0,0,0,0,44,0.0,0,2,0,104.2,4,0,0,3,6,35,55,1,0,0,1,0,3,54,1,19,40,1,5,0,6,0,0,67,17,16.8,2025_this_team
Elijah Hopkins,156678,CB,LIBERTY,4,0,0,50.0,0,0,206,0,0,55.9,59.8,77.4,,75.4,79.6,0,0,0,0,19,0.0,0,0,0,67.7,2,0,0,9,74,45,86,0,0,0,0,0,0,86,0,41,3,1,4,0,4,0,0,23,7,11.5,2025_this_team
D-Icey Hopkins,156697,S,GA STATE,12,13,0,41.4,0,0,175,0,0,59.9,65.2,86.2,66.4,71.4,52.3,0,1,0,0,14,19.1,13,4,1,60.6,12,1,0,220,2,276,541,2,0,0,2,0,244,539,8,257,73,19,42,2,29,2,1,70,59,5.8,arrival_2025_at_GA STATE
Izaiah Guy,156698,CB,USF,1,0,0,0.0,0,0,327,0,0,70.7,71.1,73.3,,61.2,73.5,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,3,20,16,25,0,0,0,0,0,0,25,0,9,2,1,1,0,1,0,0,0,0,,arrival_2025_at_USF
Brylan Green,157386,S,LIBERTY,10,4,0,54.5,0,0,206,1,0,79.5,78.6,85.2,54.6,74.7,71.8,0,0,0,1,41,14.0,7,5,0,100.8,12,0,0,179,4,244,493,1,0,0,1,0,196,492,4,245,112,9,39,1,22,0,3,172,35,14.3,2025_this_team
Dexter Ricks Jr.,157387,CB,LIBERTY,10,4,0,57.7,0,0,206,1,0,63.1,60.8,83.5,60.0,47.9,64.2,0,0,0,0,27,13.6,3,2,1,87.2,15,0,0,31,313,202,367,2,0,0,2,0,8,365,1,164,13,9,15,1,26,0,1,151,59,10.1,2025_this_team
A'Khori Jones,157391,S,LIBERTY,12,7,0,60.0,0,1,206,0,0,69.5,66.4,83.5,62.4,60.2,36.7,1,3,0,1,55,26.9,14,1,0,82.6,9,1,0,204,10,228,481,11,0,0,11,0,176,470,11,242,78,15,31,3,15,5,1,130,88,14.4,2025_this_team
Elijah Auguste,157393,S,LIBERTY,12,7,0,69.2,0,0,206,0,0,67.6,65.3,30.2,53.3,64.4,71.3,0,1,0,0,32,12.5,5,0,1,88.6,9,0,0,150,6,196,404,2,0,0,2,0,155,402,8,200,89,8,28,1,13,1,0,90,32,10.0,2025_this_team
Dylan Mullins,157397,S,LIBERTY,1,0,0,,0,0,206,0,0,60.0,60.0,65.4,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,2,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,,2025_this_team
Ashton Whitner,158369,S,BALL ST,10,5,0,73.7,0,0,117,0,0,64.9,67.1,84.4,69.4,67.8,57.1,1,3,0,0,37,20.0,10,1,0,112.0,14,0,0,206,1,235,396,8,0,0,8,0,111,388,7,154,70,14,35,2,19,4,1,141,79,10.1,arrival_2025_at_BALL ST
Christian Bodnar,174922,CB,LIBERTY,12,7,0,63.6,1,1,206,0,0,68.6,71.8,89.8,76.9,72.4,77.1,1,2,0,0,30,10.2,5,3,2,86.3,28,2,0,59,15,305,581,39,0,0,39,0,10,542,23,253,458,16,37,0,44,5,1,249,137,8.9,2025_this_team
Jamal Miles,174934,CB,LIBERTY,2,1,0,,0,0,206,0,0,64.8,67.3,69.2,,63.2,76.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,4,6,5,10,0,0,0,0,0,0,10,0,5,0,0,1,0,0,0,0,0,0,,2025_this_team
Jiquavious Marshall,184629,CB,LIBERTY,7,1,0,50.0,0,0,206,0,0,71.2,72.1,75.5,,68.1,78.2,0,0,0,1,11,0.0,0,0,0,27.1,1,0,0,4,40,21,48,0,0,0,0,0,1,48,0,27,2,0,2,0,2,0,0,11,7,11.0,2025_this_team
Devin Henderson,184688,S,LIBERTY,8,5,0,44.4,0,0,206,0,0,70.8,75.0,81.2,65.6,82.3,87.9,0,0,0,0,41,3.8,1,0,0,61.8,4,0,0,64,3,135,228,0,0,0,0,0,118,228,2,91,42,10,20,0,9,0,0,49,30,12.3,2025_this_team
Ronald Moore Jr.,184694,S,LIBERTY,1,0,0,0.0,0,0,206,0,0,70.8,71.6,72.7,60.0,60.0,,0,0,0,0,,,0,1,0,39.6,0,0,0,1,1,5,9,1,0,0,1,0,1,8,1,3,5,0,0,0,1,0,0,0,0,,2025_this_team
Ashton McShane,190196,CB,BOSTON COL,3,0,0,100.0,0,0,121,0,0,52.7,55.6,75.0,60.0,66.4,77.5,0,0,0,0,12,0.0,0,0,0,116.7,1,0,0,6,34,19,43,1,0,0,1,0,0,42,1,23,2,0,1,0,1,0,0,12,2,12.0,arrival_2025_at_BOSTON COL
Myke Gunn,198653,CB,LIBERTY,2,0,0,,0,0,206,0,0,63.8,64.5,71.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,10,6,10,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,,2025_this_team
