player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Donte Lee Jr.,184692,WR,LIBERTY,12,16.2,8,59.6,50.0,3,6,0,0.0,0,-0.07,26,206,0,90.0,72.1,80.2,,81.0,0.0,0,2,62,0.0,0,241,0,44.1,31,94.2,227,18.3,44,113.1,52,5,81.7,197,566,147,4.7,18.3,2.49,2025_this_team
Jamari Person,173472,WR,LIBERTY,12,11.3,2,64.4,50.0,3,6,1,3.3,1,-0.07,14,206,0,80.0,71.6,66.6,,67.5,0.0,0,2,23,0.0,0,220,1,46.2,29,96.4,212,5.9,13,68.6,45,0,94.1,207,338,60,2.1,11.7,1.59,2025_this_team
Reese Smith,123432,WR,LIBERTY,12,8.2,1,67.6,60.0,3,5,0,8.0,2,-0.12,10,206,2,66.7,32.6,59.3,,59.7,0.0,0,4,23,0.0,0,211,2,43.2,23,94.3,199,98.6,208,54.3,34,1,1.4,3,209,85,3.7,9.1,1.05,2025_this_team
Casey Cain,144727,WR,LIBERTY,12,13.8,1,41.7,0.0,0,2,0,9.1,1,-0.04,7,206,0,64.9,68.2,56.9,,57.6,0.0,0,1,17,0.0,0,142,3,37.4,10,92.3,131,6.3,9,39.8,24,0,93.7,133,117,21,2.1,11.7,0.89,2025_this_team
Jacob Jenkins,125365,TE,LIBERTY,12,7.9,2,70.0,20.0,1,5,0,6.7,1,-0.02,9,206,0,68.7,69.0,67.2,50.7,70.2,64.2,102,0,43,28.3,45,159,0,46.1,14,68.6,109,28.3,45,133.5,20,2,6.3,10,191,86,6.1,13.6,1.75,2025_this_team
Tyson Mobley,122350,WR,LIBERTY,10,18.4,0,36.8,40.0,2,5,0,0.0,0,-0.03,6,206,0,78.5,66.7,64.0,,61.4,0.0,0,1,40,0.0,0,103,0,41.2,7,94.2,97,26.2,27,38.9,19,0,73.8,76,128,11,1.6,18.3,1.32,2025_this_team
Austin Henderson,130268,TE,LIBERTY,12,12.9,0,57.1,25.0,1,4,0,11.1,1,0.09,6,206,0,58.9,67.1,52.5,42.6,55.2,28.2,35,0,26,11.3,14,124,0,43.6,8,83.9,104,63.7,79,76.8,14,0,8.1,10,91,17,2.1,11.4,0.88,2025_this_team
Elijah Canion,123978,WR,LIBERTY,7,13.9,0,44.4,0.0,0,3,0,0.0,0,-0.34,3,206,0,76.3,65.7,70.1,,71.6,0.0,0,0,22,0.0,0,51,0,40.8,4,96.1,49,84.3,43,65.5,9,0,15.7,8,57,36,9.0,14.3,1.16,2025_this_team
Caleb Ryan,176261,TE,LIBERTY,12,17.5,0,66.7,0.0,0,1,0,0.0,0,0.16,3,206,0,74.9,65.0,60.2,63.9,62.3,67.8,61,0,56,38.9,35,90,2,46.5,4,57.8,52,25.6,23,109.7,6,0,6.7,6,87,37,9.3,21.8,1.67,2025_this_team
Darius Copeland,174926,WR,LIBERTY,9,17.6,1,20.0,0.0,0,1,0,0.0,0,-0.05,1,206,0,66.7,61.0,56.4,,56.0,0.0,0,1,2,0.0,0,30,0,46.7,1,100.0,30,93.3,28,0.0,5,0,6.7,2,-1,3,3.0,-1.0,-0.03,2025_this_team
Makai Jackson,159480,WR,INDIANA,3,10.4,0,60.0,,0,0,0,25.0,1,0.87,1,190,0,39.5,66.8,54.3,,50.7,0.0,0,0,6,0.0,0,11,0,72.7,3,100.0,11,0.0,0,64.6,5,0,100.0,11,15,0,0.0,5.0,1.36,arrival_2025_at_INDIANA
LaKelsey Johnson Jr.,158559,TE,BAYLOR,7,9.2,0,60.0,,0,0,0,0.0,0,-0.08,2,118,0,73.1,66.4,59.3,52.9,61.6,51.1,23,0,15,28.9,13,45,1,50.0,3,71.1,32,48.9,22,79.6,5,0,0.0,0,33,12,4.0,11.0,1.03,arrival_2025_at_BAYLOR
Jon Monteiro,191099,WR,LIBERTY,4,35.0,0,100.0,100.0,1,1,0,0.0,0,-0.21,1,206,0,66.7,70.5,68.7,,67.8,0.0,0,0,40,0.0,0,12,0,41.7,1,100.0,12,0.0,0,118.8,1,0,100.0,12,40,5,5.0,40.0,3.33,2025_this_team
Eric Smith,191103,WR,LIBERTY,5,1.0,0,0.0,0.0,0,1,0,,0,0.38,0,206,0,,71.9,60.2,,56.2,0.0,0,0,0,0.0,0,5,1,60.0,0,100.0,5,60.0,3,39.6,1,0,40.0,2,0,0,,,0.0,2025_this_team
Bryce Randolph,198661,WR,LIBERTY,1,6.0,1,100.0,,0,0,0,0.0,0,1.36,1,206,0,66.7,61.0,72.4,,70.8,0.0,0,0,18,0.0,0,3,0,66.7,1,100.0,3,33.3,1,118.8,1,0,66.7,2,18,12,12.0,18.0,6.0,2025_this_team
