player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Barion Brown,163779,WR,LSU,13,9.7,9,63.9,53.3,8,15,1,10.2,6,0.04,26,211,0,62.4,77.1,68.5,,66.9,0.0,0,2,41,0.0,0,325,4,42.9,53,92.6,301,11.4,37,76.0,83,1,88.6,288,532,272,5.1,10.0,1.77,2025_this_team
Jackson Harris,176616,WR,HAWAII,11,15.7,10,67.1,72.7,16,22,0,5.8,3,0.25,39,180,0,76.4,73.9,83.9,,84.6,0.0,0,1,78,0.0,0,360,0,47.0,49,95.8,345,8.3,30,144.0,73,12,91.7,330,963,358,7.3,19.7,2.79,arrival_2025_at_HAWAII
Jayce Brown,173093,WR,KANSAS ST,10,14.4,4,60.3,50.0,6,12,1,10.9,5,-0.02,22,199,1,59.1,46.4,75.0,,72.4,0.0,0,0,78,0.0,0,250,1,39.9,41,97.2,243,70.4,176,120.5,68,5,28.8,72,712,208,5.1,17.4,2.93,arrival_2025_at_KANSAS ST
Tre' Brown,199057,WR,DOMINION,13,16.8,3,60.3,63.6,7,11,0,5.0,2,0.15,27,263,0,76.8,72.7,71.3,,74.7,0.0,0,2,98,0.0,0,312,6,47.1,38,94.6,295,8.0,25,110.7,63,4,92.0,287,762,222,5.8,20.1,2.58,arrival_2025_at_DOMINION
Zavion Thomas,163697,WR,LSU,13,9.0,7,68.3,45.5,5,11,0,4.7,2,0.08,23,211,0,78.9,72.2,66.2,66.8,67.5,0.0,0,1,62,0.6,2,357,2,42.6,41,91.9,328,19.0,68,108.5,60,4,79.3,283,493,259,6.3,12.0,1.5,2025_this_team
Trey'Dez Green,184453,TE,LSU,11,9.5,6,64.7,60.0,12,20,0,13.2,5,-0.07,25,211,0,54.1,72.3,75.0,72.1,77.6,29.3,92,1,42,8.6,27,314,4,40.3,33,84.7,266,57.3,180,122.8,51,7,11.8,37,433,201,6.1,13.1,1.63,2025_this_team
Aaron Anderson,157010,WR,LSU,9,7.0,6,67.3,57.1,4,7,0,10.8,4,0.02,21,211,0,61.1,72.7,72.8,,72.8,1.1,2,0,39,0.0,0,176,0,39.6,33,93.2,164,87.5,154,92.0,49,0,11.4,20,398,225,6.8,12.1,2.43,2025_this_team
Kyle Parker,172489,WR,LSU,13,7.6,5,70.5,50.0,2,4,0,8.8,3,0.11,16,211,0,57.5,72.3,62.9,71.9,64.7,0.4,1,1,43,0.7,2,269,0,46.6,31,92.6,249,73.6,198,112.9,44,4,26.0,70,330,172,5.5,10.6,1.33,2025_this_team
Winston Watkins Jr.,199790,WR,OLE MISS,15,11.7,5,66.7,66.7,2,3,0,7.1,2,0.3,18,226,0,69.4,34.7,66.9,,69.0,1.5,3,1,43,0.0,0,197,0,51.6,26,93.4,184,80.2,158,95.4,39,1,16.8,33,373,133,5.1,14.3,2.03,arrival_2025_at_OLE MISS
Roman Mothershed,190694,WR,TROY,12,11.1,6,66.7,75.0,3,4,2,10.3,3,0.0,14,318,1,60.8,29.0,56.3,,58.9,0.4,1,1,29,0.0,0,268,4,40.6,26,94.8,254,13.1,35,83.3,39,1,86.6,232,260,103,4.0,10.0,1.02,arrival_2025_at_TROY
Eugene Wilson III,175886,WR,FLORIDA,8,7.4,4,73.0,66.7,2,3,0,10.0,3,-0.26,9,163,0,61.8,73.2,57.0,,58.1,0.0,0,1,40,0.0,0,199,1,37.8,27,94.5,188,51.8,103,105.9,37,3,46.2,92,242,132,4.9,9.0,1.29,arrival_2025_at_FLORIDA
Bauer Sharp,150160,TE,LSU,13,4.9,2,77.4,60.0,3,5,0,7.7,2,0.0,8,211,2,68.4,20.1,47.9,73.3,49.3,57.2,183,1,65,27.2,87,320,6,43.3,24,68.1,218,36.6,117,108.0,31,2,4.1,13,248,145,6.0,10.3,1.14,2025_this_team
Nic Anderson,158090,WR,LSU,10,9.8,1,57.1,0.0,0,4,0,7.7,1,-0.05,7,211,0,66.1,68.5,59.5,,62.2,0.8,1,0,21,0.0,0,128,0,45.3,12,91.4,117,17.2,22,102.5,21,2,82.0,105,106,26,2.2,8.8,0.91,2025_this_team
Malachi Thomas,189541,TE,PITTSBURGH,12,7.3,3,68.4,75.0,3,4,0,13.3,2,0.25,10,268,0,57.1,70.0,71.7,68.6,72.8,46.2,61,0,34,9.8,13,132,1,43.4,13,84.8,112,26.5,35,136.3,19,2,20.5,27,192,114,8.8,14.8,1.71,arrival_2025_at_PITTSBURGH
Chris Hilton Jr.,146762,WR,LSU,13,16.9,0,58.8,20.0,1,5,0,9.1,1,0.05,5,211,1,62.9,19.7,51.6,61.0,51.5,0.0,0,0,46,0.6,1,160,1,42.7,10,93.1,149,15.0,24,80.8,17,0,85.0,136,121,36,3.6,12.1,0.81,2025_this_team
Malik Elzy,175952,WR,ILLINOIS,4,10.4,2,70.0,33.3,1,3,0,0.0,0,0.18,5,187,0,78.5,66.7,69.8,,69.5,0.0,0,0,25,0.0,0,35,0,58.1,7,88.6,31,5.7,2,95.4,10,0,94.3,33,84,24,3.4,12.0,2.71,arrival_2025_at_ILLINOIS
Jelani Watkins,184469,WR,LSU,4,12.0,0,66.7,0.0,0,1,0,0.0,0,0.07,1,211,0,70.7,65.8,66.8,,63.2,0.0,0,0,15,0.0,0,11,0,50.0,2,90.9,10,27.3,3,86.8,3,0,72.7,8,21,27,13.5,10.5,2.1,2025_this_team
Donovan Green,158648,TE,LSU,9,14.5,0,100.0,,0,0,0,0.0,0,0.16,2,211,0,70.7,62.9,62.3,72.6,63.3,48.6,18,0,25,43.2,16,37,1,55.9,2,51.4,19,45.9,17,118.8,2,0,5.4,2,40,11,5.5,20.0,2.11,2025_this_team
Destyn Hill,170339,WR,LSU,7,2.0,0,100.0,,0,0,0,0.0,0,-0.15,1,211,0,70.7,62.9,54.4,,55.6,0.0,0,0,12,0.0,0,33,0,29.0,2,93.9,31,18.2,6,112.5,2,0,81.8,27,22,18,9.0,11.0,0.71,2025_this_team
Phillip Wright III,199753,WR,LSU,1,-1.0,0,100.0,,0,0,0,0.0,0,-1.46,0,211,0,66.7,61.0,60.6,,60.3,0.0,0,0,2,0.0,0,1,0,0.0,1,100.0,1,100.0,1,79.2,1,0,0.0,0,2,3,3.0,2.0,2.0,2025_this_team
Mason Dossett,191287,WR,BAYLOR,1,11.0,0,100.0,,0,0,0,0.0,0,1.68,1,118,0,66.7,61.0,82.3,,74.8,0.0,0,0,11,0.0,0,1,0,100.0,1,100.0,1,100.0,1,112.5,1,0,0.0,0,11,0,0.0,11.0,11.0,arrival_2025_at_BAYLOR
