player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Shelton Sampson Jr.,172494,WR,LA LAFAYET,10,18.1,1,46.4,50.0,9,18,0,11.1,4,-0.05,21,207,0,60.1,72.2,70.3,61.9,71.7,0.0,0,1,45,0.4,1,281,1,38.1,32,91.1,256,17.1,48,96.1,69,6,82.9,233,537,78,2.4,16.8,2.1,2025_this_team
Robert Williams,147155,WR,LA LAFAYET,12,13.8,2,59.5,50.0,3,6,1,16.7,5,-0.12,14,207,0,43.3,81.5,56.3,,55.9,0.0,0,0,44,0.0,0,263,1,36.1,25,91.6,241,24.0,63,82.3,42,0,76.0,200,309,101,4.0,12.4,1.28,2025_this_team
Caden Jensen,176351,TE,LA LAFAYET,12,4.2,1,69.0,60.0,3,5,0,14.7,5,-0.19,7,207,0,49.3,71.7,55.8,75.1,46.4,70.3,206,4,40,16.4,48,293,0,37.3,29,75.4,221,19.8,58,50.9,42,1,9.6,28,231,129,4.4,8.0,1.05,2025_this_team
Charles Robertson,156740,WR,LA LAFAYET,13,14.0,1,55.6,66.7,4,6,0,6.3,1,-0.05,12,207,1,69.9,24.7,55.0,63.9,54.6,0.4,1,3,45,0.4,1,261,1,36.9,15,92.0,240,62.1,162,59.7,27,1,37.5,98,250,33,2.2,16.7,1.04,2025_this_team
Trey Miller,204132,TE,LA LAFAYET,13,3.5,0,65.0,0.0,0,1,0,13.3,2,-0.1,7,207,0,55.5,69.0,57.0,42.8,58.9,65.9,83,0,16,19.0,24,126,1,39.8,13,73.8,93,17.5,22,77.5,20,0,16.7,21,102,80,6.2,7.8,1.1,2025_this_team
Brock Chappell,172640,TE,LA LAFAYET,13,7.8,0,70.6,33.3,1,3,0,0.0,0,0.08,6,207,0,82.7,69.2,71.6,64.8,73.9,85.2,92,0,35,25.0,27,108,1,48.0,12,70.4,76,11.1,12,106.7,17,1,3.7,4,107,54,4.5,8.9,1.41,2025_this_team
Dale Martin,147140,WR,LA LAFAYET,9,13.7,0,50.0,33.3,1,3,0,12.5,1,0.06,6,207,0,56.8,66.7,66.0,,66.0,0.0,0,1,69,0.0,0,69,0,43.1,7,94.2,65,34.8,24,96.7,14,2,65.2,45,145,69,9.9,20.7,2.23,2025_this_team
KeDarius Wade,176365,WR,LA LAFAYET,9,19.5,0,14.3,25.0,1,4,0,50.0,2,-0.66,2,207,0,17.0,62.9,47.7,,46.5,0.0,0,2,19,0.0,0,45,1,26.8,2,91.1,41,11.1,5,0.0,14,0,88.9,40,25,3,1.5,12.5,0.61,2025_this_team
Jaydon Johnson,156741,WR,LA LAFAYET,12,12.4,2,46.2,50.0,1,2,0,14.3,1,-0.37,2,207,0,53.4,66.2,51.7,,49.7,0.0,0,1,14,0.0,0,129,0,32.5,6,90.7,117,82.9,107,24.8,13,0,17.1,22,51,17,2.8,8.5,0.44,2025_this_team
Landon Strother,197048,WR,LA LAFAYET,12,4.7,0,81.8,100.0,1,1,1,0.0,0,0.14,4,207,0,80.9,70.4,55.4,,56.2,0.0,0,0,14,0.0,0,101,1,47.8,9,87.1,88,38.6,39,92.0,11,0,61.4,62,67,32,3.6,7.4,0.76,2025_this_team
Rahji Dennis,184358,WR,LA LAFAYET,10,11.4,1,45.5,0.0,0,1,0,16.7,1,-0.06,3,207,0,49.8,65.7,56.7,,56.9,0.0,0,2,16,0.0,0,57,0,36.5,5,91.2,52,42.1,24,12.9,11,0,57.9,33,29,17,3.4,5.8,0.56,2025_this_team
Landon Baptiste,176334,WR,LA LAFAYET,7,8.8,0,50.0,0.0,0,1,0,33.3,1,0.52,1,207,0,31.6,62.9,56.5,,54.3,0.0,0,0,10,0.0,0,21,0,47.4,2,90.5,19,14.3,3,99.0,4,1,85.7,18,15,0,0.0,7.5,0.79,2025_this_team
Trenton Chaney,204116,WR,LA LAFAYET,4,3.3,0,100.0,100.0,1,1,0,0.0,0,-0.47,0,207,0,73.1,64.1,53.0,,56.8,0.0,0,0,13,0.0,0,15,1,26.7,3,100.0,15,73.3,11,90.3,3,0,26.7,4,17,7,2.3,5.7,1.13,2025_this_team
