player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Trent Walker,146340,WR,OREGON ST,12,10.7,14,63.0,40.9,9,22,0,8.1,6,-0.17,40,265,2,69.2,56.9,69.4,,70.9,0.0,0,4,43,0.0,0,443,0,41.6,68,94.6,419,51.0,226,77.1,108,2,49.0,217,824,257,3.8,12.1,1.97,arrival_2025_at_OREGON ST
Amare Thomas,173349,WR,HOUSTON,13,9.6,15,67.7,56.3,9,16,0,4.3,3,0.1,48,182,0,82.5,75.6,79.2,,80.3,0.0,0,4,64,0.0,0,432,0,47.0,67,91.9,397,71.5,309,121.9,99,12,28.2,122,966,475,7.1,14.4,2.43,2025_this_team
Tanner Koziol,156895,TE,HOUSTON,13,6.9,2,78.7,74.1,20,27,0,2.6,2,0.09,42,182,0,88.7,75.6,78.9,56.7,87.3,37.0,156,2,50,17.8,75,422,1,46.6,74,76.3,322,50.9,215,111.3,94,6,7.6,32,727,291,3.9,9.8,2.26,2025_this_team
Patrick Overmyer,176495,TE,UTSA,13,9.8,2,58.7,50.0,5,10,0,15.6,5,0.05,16,331,0,46.1,77.3,76.2,68.0,64.8,42.5,122,2,45,22.0,63,287,1,45.4,27,73.9,212,50.5,145,100.3,46,5,4.9,14,344,159,5.9,12.7,1.62,arrival_2025_at_UTSA
Koby Young,190823,WR,HOUSTON,13,18.9,1,42.9,20.0,2,10,0,0.0,0,-0.03,10,182,0,82.2,69.2,55.0,,53.3,0.7,2,2,43,0.0,0,296,0,44.3,12,91.6,271,16.9,50,36.5,28,0,82.4,244,191,60,5.0,15.9,0.7,2025_this_team
Stephon Johnson,157794,WR,HOUSTON,6,15.5,4,54.2,14.3,1,7,0,7.1,1,0.08,8,182,0,68.7,69.0,62.9,,64.7,0.0,0,0,74,0.0,0,178,2,41.5,13,92.1,164,20.8,37,122.7,24,2,79.2,141,275,104,8.0,21.2,1.68,2025_this_team
Harvey Broussard III,176337,WR,HOUSTON,13,16.1,2,40.9,50.0,2,4,0,10.0,1,0.15,6,182,0,61.0,67.5,50.4,,49.3,0.0,0,0,29,0.0,0,247,0,47.6,9,92.7,229,12.1,30,75.2,22,1,87.9,217,126,24,2.7,14.0,0.55,2025_this_team
Jaquise Martin,199725,WR,HOUSTON,9,15.1,0,55.6,33.3,1,3,0,0.0,0,-0.05,3,182,0,76.3,67.3,60.6,,59.2,0.0,0,1,26,0.0,0,56,0,47.1,5,91.1,51,5.4,3,40.7,9,0,94.6,53,69,33,6.6,13.8,1.35,2025_this_team
Mekhi Mews,155982,WR,HOUSTON,9,1.0,2,85.7,0.0,0,1,0,0.0,0,-0.17,3,182,0,77.5,88.0,60.7,,61.5,0.0,0,0,16,0.0,0,38,0,34.3,6,92.1,35,65.8,25,81.0,7,0,34.2,13,24,41,6.8,4.0,0.69,2025_this_team
Luke McGary,173303,TE,HOUSTON,6,10.1,0,42.9,0.0,0,1,0,0.0,0,-0.26,0,182,0,73.1,64.1,49.5,75.2,51.6,60.5,52,0,8,31.4,27,86,2,37.7,3,62.8,54,27.9,24,50.3,7,0,9.3,8,13,9,3.0,4.3,0.24,2025_this_team
Muizz Tounkara,204484,WR,FLORIDA,7,9.2,0,40.0,0.0,0,1,0,0.0,0,-0.46,0,163,0,70.7,62.9,49.4,,48.2,0.0,0,0,8,0.0,0,42,0,38.1,2,100.0,42,19.0,8,47.9,5,0,81.0,34,12,10,5.0,6.0,0.29,arrival_2025_at_FLORIDA
Traville Frederick Jr.,190808,TE,HOUSTON,8,1.0,0,100.0,,0,0,0,0.0,0,0.61,1,182,0,73.1,64.1,72.2,74.7,64.7,38.5,10,0,2,38.5,10,26,1,66.7,2,42.3,11,19.2,5,118.8,2,1,19.2,5,3,1,0.5,1.5,0.27,2025_this_team
Tyson Turner,184911,WR,TEXAS TECH,5,-2.0,0,50.0,,0,0,0,0.0,0,1.11,0,315,0,66.7,61.0,64.3,,61.0,0.0,0,0,8,0.0,0,13,0,66.7,1,92.3,12,0.0,0,60.4,2,0,100.0,13,8,11,11.0,8.0,0.67,arrival_2025_at_TEXAS TECH
Jayden York,123162,TE,HOUSTON,2,24.0,0,0.0,0.0,0,1,0,,0,-1.06,0,182,0,,,81.2,69.9,57.2,40.0,2,0,0,40.0,2,5,0,0.0,0,60.0,3,40.0,2,39.6,1,0,0.0,0,0,0,,,0.0,2025_this_team
