player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Anthony Evans III,173530,WR,MISS STATE,13,8.7,9,73.6,53.3,8,15,0,6.9,5,0.04,35,227,2,73.1,55.4,65.1,,67.1,3.2,15,2,57,0.0,0,472,3,41.9,67,94.5,446,83.7,395,106.5,91,4,11.2,53,821,365,5.4,12.3,1.84,2025_this_team
Brenen Thompson,163865,WR,MISS STATE,13,18.4,7,65.5,33.3,4,12,1,8.1,5,0.11,41,227,0,69.1,77.5,79.0,61.0,79.9,0.0,0,2,58,0.2,1,401,2,43.3,57,94.8,380,13.2,53,120.6,87,6,86.8,348,1054,243,4.3,18.5,2.77,2025_this_team
Seydou Traore,147046,TE,MISS STATE,13,7.6,6,72.9,40.0,2,5,0,2.8,1,0.0,20,227,0,76.2,72.6,60.3,67.8,63.0,34.9,142,3,57,10.8,44,407,3,41.1,35,85.0,346,49.9,203,104.0,48,5,12.0,49,374,220,6.3,10.7,1.08,2025_this_team
Marquis Johnson,175906,WR,MISSOURI,12,12.8,3,60.4,41.7,5,12,0,6.5,2,0.02,17,229,0,72.9,72.5,62.3,,63.1,0.4,1,1,49,0.0,0,285,1,45.5,29,96.5,275,10.2,29,88.2,48,2,89.5,255,352,118,4.1,12.1,1.28,arrival_2025_at_MISSOURI
Ayden Williams,172531,WR,MISS STATE,13,10.3,2,58.3,85.7,6,7,0,12.5,3,-0.07,10,227,0,54.9,70.4,51.9,,51.4,0.0,0,0,49,0.0,0,334,0,41.2,21,93.7,313,9.0,30,79.9,36,0,91.0,304,252,95,4.5,12.0,0.81,2025_this_team
Jordan Mosley,145033,WR,MISS STATE,12,14.6,0,50.0,0.0,0,3,0,27.3,3,-0.09,5,227,0,27.8,67.1,49.9,,51.5,0.0,0,0,75,0.0,0,166,1,37.3,8,95.2,158,12.0,20,108.3,16,1,88.0,146,168,52,6.5,21.0,1.06,2025_this_team
Sam West,173392,TE,MISS STATE,12,8.5,2,62.5,0.0,0,1,0,0.0,0,0.16,2,227,0,76.3,67.0,62.3,44.4,61.4,62.4,53,0,13,22.4,19,85,2,47.4,5,69.4,59,31.8,27,115.1,8,1,4.7,4,41,23,4.6,8.2,0.69,2025_this_team
Ricky Johnson,191200,WR,MISS STATE,13,7.3,1,50.0,0.0,0,1,0,25.0,1,0.04,1,227,0,39.5,66.0,51.8,,51.1,0.0,0,0,12,0.0,0,62,0,33.9,3,90.3,56,48.4,30,56.3,6,0,50.0,31,17,14,4.7,5.7,0.3,2025_this_team
Sanfrisco Magee,191205,WR,MISS STATE,6,6.2,3,83.3,,0,0,0,0.0,0,-0.23,2,227,0,76.3,65.7,69.1,,67.7,0.0,0,1,42,0.0,0,34,0,47.1,5,100.0,34,5.9,2,118.8,6,1,94.1,32,80,49,9.8,16.0,2.35,2025_this_team
Gracen Harris,198864,WR,MISS STATE,2,19.5,0,50.0,,0,0,0,0.0,0,-0.67,0,227,0,66.7,61.0,57.8,,56.8,0.0,0,0,4,0.0,0,5,0,20.0,1,100.0,5,80.0,4,56.3,2,0,0.0,0,4,8,8.0,4.0,0.8,2025_this_team
