player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,_provenance
Canon Boone,146846,C,MISS STATE,13,100.0,1,227,65.5,73.5,64.0,4,7,480,100.0,100.0,97.8,6,16,5,940,940,0,0,940,507,507,0,0,433,0,2025_this_team
Jacoby Jackson,144756,G,MISS STATE,13,100.0,1,227,60.7,73.4,55.3,1,14,465,100.0,100.0,98.0,2,17,2,914,0,446,0,914,493,493,465,0,421,0,2025_this_team
Jayvin James,173357,T,MISS STATE,12,100.0,0,227,58.2,61.9,57.9,8,14,442,100.0,100.0,96.8,6,25,3,855,0,0,691,855,467,467,0,162,388,2,2025_this_team
Brandon Sneh,185813,T,UAB,11,99.9,2,321,70.6,78.4,66.4,3,18,461,99.8,99.8,96.9,6,25,4,794,0,2,760,795,490,491,1,0,304,16,arrival_2025_at_UAB
Albert Reese IV,146848,T,MISS STATE,9,100.0,3,227,61.6,69.0,55.8,1,13,332,100.0,100.0,96.7,4,18,4,636,0,39,10,636,348,348,0,586,288,1,2025_this_team
Zach Owens,170020,G,MISS STATE,13,100.0,0,227,54.9,69.3,51.8,3,6,284,100.0,100.0,98.1,3,10,1,564,0,243,0,564,301,301,319,0,263,0,2025_this_team
Jimothy LewisJr.,184758,T,MISS STATE,7,100.0,1,227,41.2,51.5,40.5,4,3,170,100.0,100.0,96.2,3,10,3,360,0,0,251,360,181,181,0,109,179,0,2025_this_team
Trevor Mayberry,148952,G,MISS STATE,10,100.0,0,227,66.5,74.3,65.0,0,3,162,100.0,100.0,99.1,1,3,0,319,0,182,0,319,171,171,135,0,148,0,2025_this_team
DJ Chester,172473,C,LSU,7,100.0,0,211,50.2,40.4,57.6,4,5,158,100.0,100.0,95.9,3,11,2,291,229,0,54,291,173,173,0,7,118,1,arrival_2025_at_LSU
Miles McVay,172388,T,N CAROLINA,8,100.0,0,245,71.1,77.1,68.9,1,5,91,100.0,100.0,94.5,1,8,2,164,0,13,75,164,96,96,6,69,68,1,arrival_2025_at_N CAROLINA
Luke Work,184767,G,MISS STATE,9,100.0,0,227,57.1,74.3,60.2,1,2,71,100.0,100.0,96.5,3,4,1,156,0,55,1,156,74,74,45,53,82,0,2025_this_team
Blake Steen,156390,T,MISS STATE,1,100.0,0,227,46.9,29.0,52.2,0,1,22,100.0,100.0,97.7,1,1,0,41,0,0,0,41,25,25,0,41,16,0,2025_this_team
Koby Keenum,175153,C,MISS STATE,4,100.0,0,227,80.5,75.9,75.7,0,0,4,100.0,100.0,100.0,0,0,0,20,17,0,0,20,5,5,1,0,15,0,2025_this_team
Brennan Smith,149139,C,MISS STATE,3,100.0,0,227,66.0,74.7,63.7,0,0,5,100.0,100.0,100.0,0,0,0,16,16,0,0,16,5,5,0,0,11,0,2025_this_team
Jakheem Shumpert-Perkins,198863,T,MISS STATE,2,100.0,0,227,67.8,76.6,65.6,0,0,4,100.0,100.0,100.0,0,0,0,12,0,0,11,12,4,4,0,1,8,0,2025_this_team
Saquon Miles,198857,T,MISS STATE,1,100.0,0,227,90.4,74.8,88.2,0,0,4,100.0,100.0,100.0,0,0,0,11,0,0,0,11,4,4,0,11,7,0,2025_this_team
LJ Prudhomme,200080,G,ARKANSAS,1,100.0,0,111,54.5,79.9,51.1,0,0,6,100.0,100.0,100.0,0,0,0,11,0,0,0,11,6,6,11,0,5,0,arrival_2025_at_ARKANSAS
Alex Lopez,191204,T,MISS STATE,1,100.0,0,227,58.3,,57.9,0,0,0,,,,0,0,0,9,0,0,9,9,0,0,0,0,9,0,2025_this_team
TJ Lockhart,191203,G,MISS STATE,1,100.0,0,227,58.5,,58.2,0,0,0,,,,0,0,0,9,0,9,0,9,0,0,0,0,9,0,2025_this_team
Spencer Dowland,198869,T,MISS STATE,1,100.0,0,227,67.8,,67.1,0,0,0,,,,0,0,0,9,0,0,0,9,0,0,1,8,9,0,2025_this_team
Jaekwon Bouldin,183715,G,MISS STATE,1,100.0,0,227,51.5,,51.6,0,0,0,,,,1,0,0,8,0,0,0,8,0,0,8,0,8,0,2025_this_team
Wesley Davis,163678,C,MISS STATE,3,100.0,0,227,60.0,,60.6,0,0,0,,,,0,0,0,3,1,0,0,3,0,0,0,0,3,0,2025_this_team
Breyden Turnage,205094,T,MISS STATE,1,100.0,0,227,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2025_this_team
