player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Tywone Malone Jr.,146832,DI,OHIO STATE,13,7,2,,0,0,260,0,0,58.1,66.4,53.5,58.0,73.1,61.0,0,7,0,0,,6.9,2,0,1,0.0,0,0,0,0,0,0,297,297,1,267,2,27,0,0,158,139,0,13,20,0,0,7,0,0,0,,2025_this_team
Beau Atkinson,156348,ED,OHIO STATE,12,4,0,100.0,0,0,260,0,0,37.0,51.9,20.0,54.7,62.1,31.7,3,12,0,0,22,33.3,4,0,2,118.8,1,1,0,1,0,8,214,213,0,28,166,19,0,1,127,79,0,4,4,1,1,16,0,22,20,22.0,2025_this_team
C.J. Hicks,156483,ED,OHIO STATE,4,1,0,,0,0,260,0,0,61.4,79.7,80.9,78.2,72.9,61.5,0,6,0,0,,16.7,1,0,0,0.0,0,0,0,1,0,6,50,49,0,0,49,0,0,1,23,21,0,3,4,1,0,6,0,0,0,,2025_this_team
Caden Curry,156488,ED,OHIO STATE,14,18,2,100.0,0,1,260,2,0,76.0,90.6,89.2,88.7,86.7,79.1,14,20,0,0,9,11.3,7,0,0,81.9,6,12,0,3,0,53,610,605,51,41,476,37,0,5,301,256,0,40,37,5,6,46,0,22,11,3.7,2025_this_team
Kenyatta Jackson Jr.,162868,ED,OHIO STATE,14,12,1,,1,0,260,0,0,68.7,72.7,39.4,68.9,73.8,55.3,9,28,0,0,,20.6,7,0,3,0.0,0,8,0,2,0,25,549,545,0,105,379,61,0,4,287,237,0,21,15,4,0,45,0,0,0,,2025_this_team
Kayden McDonald,170258,DI,OHIO STATE,14,17,1,,0,2,260,1,0,65.9,86.2,85.5,63.1,91.0,79.0,0,11,0,0,,3.2,2,0,0,0.0,0,4,0,1,0,0,448,445,175,249,1,20,0,3,230,218,0,34,43,5,0,15,0,0,0,,2025_this_team
Joshua Mickens,170259,ED,OHIO STATE,8,0,0,,0,0,260,0,0,60.3,74.9,78.6,69.1,73.0,73.7,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,44,44,0,2,41,1,0,0,10,32,0,1,2,0,0,2,0,0,0,,2025_this_team
Jason Moore,170262,DI,OHIO STATE,7,2,0,,0,0,260,0,0,61.8,69.5,75.5,65.9,64.9,75.7,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,44,44,1,39,0,4,0,0,14,30,0,3,4,1,0,1,0,0,0,,2025_this_team
Will Smith Jr.,170271,DI,OHIO STATE,14,7,0,,0,0,260,0,0,60.0,72.6,83.3,61.7,74.8,65.1,1,4,0,0,,5.6,1,0,0,0.0,0,0,0,0,0,0,224,223,101,117,0,5,0,1,101,123,0,10,10,0,0,5,0,0,0,,2025_this_team
Qua Russaw,172395,ED,ALABAMA,9,4,0,100.0,0,0,103,0,0,65.5,67.6,87.0,58.2,69.7,65.4,0,5,0,0,12,16.7,3,0,0,97.2,3,1,0,37,0,48,215,159,0,0,159,0,0,56,51,116,19,7,11,0,3,6,0,22,9,7.3,arrival_2025_at_ALABAMA
James Smith,172396,DI,ALABAMA,15,7,1,,0,0,103,0,0,62.9,55.3,0.0,54.4,61.3,46.7,4,6,0,0,,21.2,7,0,5,0.0,0,1,0,6,0,4,422,416,15,243,85,73,0,6,215,203,0,15,19,4,0,11,0,0,0,,arrival_2025_at_ALABAMA
John Walker,174362,DI,UCF,12,10,0,,0,1,323,0,0,60.0,70.7,30.2,58.4,79.0,65.9,1,8,0,0,,9.4,3,0,3,0.0,0,1,0,3,0,0,495,492,50,410,4,28,0,3,245,250,0,16,19,1,0,10,0,0,0,,arrival_2025_at_UCF
Logan George,178270,ED,OHIO STATE,3,0,0,,0,0,260,0,0,60.0,59.7,74.3,63.6,57.2,75.1,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,19,19,0,5,13,1,0,0,7,11,0,2,3,0,0,1,0,0,0,,2025_this_team
Eddrick Houston,183699,DI,OHIO STATE,13,6,0,,0,1,260,0,0,59.2,59.6,0.0,67.6,60.0,60.2,1,3,0,0,,14.3,3,0,4,0.0,0,5,0,1,0,1,324,322,30,247,6,39,0,2,158,165,0,14,12,1,0,9,0,0,0,,2025_this_team
Eric Mensah,183703,DI,OHIO STATE,1,1,0,,0,0,260,0,0,,79.5,72.8,64.2,73.6,72.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,12,12,5,7,0,0,0,0,2,10,0,1,1,0,0,1,0,0,0,,2025_this_team
Dominic Kirks,193183,DI,OHIO STATE,3,0,0,,0,0,260,0,0,,57.6,73.4,58.6,57.9,71.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,17,17,0,8,4,5,0,0,2,15,0,1,1,0,0,0,0,0,0,,2025_this_team
Trajen Odom,199848,DI,OHIO STATE,3,0,0,,0,0,260,0,0,,59.8,71.9,58.9,60.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,10,10,3,6,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,,2025_this_team
Jarquez Carter,199851,DI,OHIO STATE,7,0,0,,0,0,260,0,0,,63.5,76.9,72.3,56.6,72.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,51,51,10,37,0,4,0,0,21,30,0,2,2,0,0,0,0,0,0,,2025_this_team
Zion Grady,199852,ED,OHIO STATE,11,3,0,,0,0,260,0,0,70.9,74.8,81.0,61.9,75.6,81.9,0,3,0,0,,0.0,0,0,0,0.0,0,1,0,1,0,5,104,103,0,21,71,11,0,1,49,50,0,8,9,1,0,4,0,0,0,,2025_this_team
Tarvos Alford,199853,ED,OHIO STATE,7,1,0,50.0,0,0,260,0,0,61.8,56.6,81.1,53.4,56.7,49.5,0,3,0,0,-1,28.6,2,0,0,56.3,1,0,0,2,0,4,50,43,0,0,43,0,0,7,10,36,5,2,4,1,2,3,0,-1,1,-1.0,2025_this_team
Epi Sitanilei,205319,ED,OHIO STATE,4,0,0,,0,0,260,1,0,,60.7,74.7,58.4,60.9,17.6,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,17,17,0,0,16,1,0,0,4,13,0,0,0,0,0,0,0,0,0,,2025_this_team
