player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Jeremiah Smith,183710,WR,OHIO STATE,13,11.2,15,82.1,55.0,11,20,3,2.2,2,0.39,55,260,0,90.8,77.4,90.7,,90.7,0.0,0,1,87,0.0,0,373,5,58.6,87,97.1,362,18.2,68,149.3,106,12,81.8,305,1243,378,4.3,14.3,3.43,2025_this_team
Devin McCuin,176494,WR,UTSA,12,8.7,16,68.4,66.7,6,9,0,4.4,3,-0.08,37,331,0,82.4,77.5,77.7,62.1,78.9,0.0,0,2,52,0.3,1,347,4,45.2,65,92.8,322,26.2,91,110.2,95,8,73.8,256,726,352,5.4,11.2,2.25,arrival_2025_at_UTSA
Carnell Tate,170273,WR,OHIO STATE,11,14.6,6,77.3,85.7,12,14,0,0.0,0,0.42,35,260,0,92.2,74.3,88.6,,89.0,0.7,2,1,57,0.0,0,298,0,59.7,51,97.3,290,10.1,30,151.8,66,9,88.9,265,875,231,4.5,17.2,3.02,2025_this_team
Max Klare,162884,TE,OHIO STATE,14,6.9,5,78.2,66.7,4,6,0,4.4,2,0.31,22,260,1,78.9,41.4,69.3,57.7,66.5,42.1,142,2,39,7.7,26,337,1,58.8,43,89.6,302,40.1,135,97.6,55,2,13.4,45,448,224,5.2,10.4,1.48,2025_this_team
Brandon Inniss,170255,WR,OHIO STATE,14,5.2,9,78.3,60.0,6,10,0,0.0,0,0.31,20,260,0,90.6,56.7,63.4,70.3,65.9,0.7,2,4,29,0.7,2,282,1,56.7,36,94.7,267,81.9,231,76.7,46,3,16.7,47,271,158,4.4,7.5,1.01,2025_this_team
Kyle Parker,172489,WR,LSU,13,7.6,5,70.5,50.0,2,4,0,8.8,3,0.11,16,211,0,57.5,72.3,62.9,71.9,64.7,0.4,1,1,43,0.7,2,269,0,46.6,31,92.6,249,73.6,198,112.9,44,4,26.0,70,330,172,5.5,10.6,1.33,arrival_2025_at_LSU
Hunter Welcing,129738,TE,NWESTERN,13,7.7,1,73.7,33.3,1,3,0,9.7,3,-0.1,18,256,0,62.5,72.0,61.0,41.8,66.1,44.3,104,1,36,7.7,18,235,1,41.1,28,86.4,203,46.4,109,102.5,38,2,7.2,17,296,134,4.8,10.6,1.46,arrival_2025_at_NWESTERN
Mason Williams,171367,TE,OHIO,13,5.0,6,81.3,40.0,2,5,1,0.0,0,0.04,15,259,0,88.3,72.3,74.4,73.8,74.7,23.1,49,1,30,18.4,39,212,1,47.5,26,77.4,164,52.4,111,120.8,32,3,6.6,14,276,192,7.4,10.6,1.68,arrival_2025_at_OHIO
Will Kacmarek,145896,TE,OHIO STATE,14,5.5,1,88.2,50.0,1,2,0,0.0,0,0.47,8,260,0,83.8,69.2,77.5,72.2,73.5,77.3,160,0,47,43.5,90,207,1,59.7,15,55.6,115,10.1,21,147.1,17,2,5.3,11,168,86,5.7,11.2,1.46,2025_this_team
Mylan Graham,193180,WR,OHIO STATE,12,14.3,2,50.0,0.0,0,3,0,14.3,1,0.05,5,260,0,53.8,66.2,66.1,,64.5,0.0,0,0,23,0.0,0,61,0,50.8,6,96.7,59,9.8,6,76.0,12,0,90.2,55,93,45,7.5,15.5,1.58,2025_this_team
