player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Mason White,43872,S,OREGON ST,11,5,0,80.0,0,1,265,0,0,81.1,69.2,81.8,68.1,43.3,73.7,0,0,0,0,18,11.1,3,2,0,92.5,4,0,0,91,3,83,194,0,0,0,0,0,55,194,4,107,44,6,19,1,5,0,0,31,18,7.8,2025_this_team
Jalil Tucker,86578,CB,OREGON ST,11,3,0,58.7,1,0,265,0,0,55.1,56.8,84.2,63.7,62.1,54.3,1,0,0,1,61,21.2,7,2,5,113.0,27,0,0,41,449,270,506,1,0,0,1,0,1,505,6,230,13,4,23,0,46,1,4,464,151,17.2,2025_this_team
Tyrice Ivy Jr.,90783,S,OREGON ST,1,4,0,100.0,0,0,265,0,0,57.9,64.0,74.3,59.4,72.3,83.4,0,0,0,0,19,0.0,0,0,0,147.9,3,0,0,20,3,16,37,0,0,0,0,0,2,37,1,20,12,0,3,0,3,0,1,30,11,10.0,2025_this_team
Kobe Singleton,141698,CB,OREGON ST,12,4,0,50.0,0,0,265,0,0,60.4,63.1,83.4,65.9,70.1,65.6,0,1,0,0,35,16.1,5,2,3,71.4,15,0,0,39,346,223,430,0,0,0,0,0,4,430,4,203,39,9,22,1,30,1,0,199,37,13.3,2025_this_team
Skyler Thomas,146351,S,OREGON ST,12,10,0,36.0,0,0,265,0,0,62.2,65.3,85.7,65.0,67.2,60.2,0,4,0,1,20,17.4,16,2,0,31.4,9,1,0,434,5,344,666,7,0,0,7,0,140,659,16,306,79,21,66,1,25,5,0,96,50,10.7,2025_this_team
Conrad Hussey,170340,CB,OREGON ST,3,1,0,60.0,0,0,265,0,0,62.8,64.6,77.7,,66.6,80.0,0,0,0,0,23,0.0,0,1,0,135.0,3,0,0,5,1,25,47,0,0,0,0,0,1,47,0,22,40,1,3,0,5,0,1,52,6,17.3,2025_this_team
Milan Clark,176395,CB,OREGON ST,3,0,0,,0,0,265,0,0,60.0,41.0,70.3,,48.4,,0,0,0,0,,,0,0,0,0.0,0,0,0,5,4,1,10,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,,2025_this_team
Harlem Howard,176400,S,OREGON ST,5,1,0,66.7,0,0,265,0,0,61.3,59.0,77.5,60.0,55.0,44.0,0,0,0,1,49,23.1,3,0,0,109.7,2,0,0,42,0,30,81,0,0,0,0,0,30,81,1,50,7,2,9,0,3,0,1,50,24,25.0,2025_this_team
Sailasa Vadrawale III,176567,CB,OREGON ST,12,6,0,55.8,0,0,265,0,0,76.4,71.3,88.1,49.5,50.9,63.7,0,1,0,1,38,14.7,5,5,1,70.3,24,0,0,68,51,325,579,3,0,0,3,0,6,576,13,241,450,9,23,1,43,1,1,244,101,10.2,2025_this_team
Jaheim Patterson,184249,S,OREGON ST,12,11,0,47.4,0,0,265,0,0,63.1,66.8,86.1,63.8,70.7,59.5,0,1,0,2,55,16.9,13,2,0,82.6,9,0,0,329,1,341,639,5,0,0,5,0,209,634,10,288,93,23,53,1,19,1,4,187,72,20.8,2025_this_team
Tyjai Hopper,184305,S,OREGON ST,3,0,0,,0,0,265,0,0,,73.5,68.2,,75.2,78.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,7,0,0,10,0,0,0,0,0,1,10,0,10,1,2,2,0,0,0,0,0,0,,2025_this_team
Trey Glasper,199887,CB,OREGON ST,12,2,0,62.8,0,0,265,0,0,49.5,49.8,85.0,57.3,51.8,29.4,0,0,0,1,68,30.3,10,3,2,132.0,27,0,0,45,537,316,600,2,0,0,2,0,2,598,2,282,13,5,21,3,43,0,6,492,135,18.2,2025_this_team
Zephen Walker,199889,CB,OREGON ST,2,0,0,,0,0,265,0,0,,61.8,68.2,,60.6,,0,0,0,0,,,0,0,0,0.0,0,0,0,4,0,0,7,0,0,0,0,0,0,7,0,7,3,0,0,0,0,0,0,0,0,,2025_this_team
Blake Thompson,204251,CB,OREGON ST,2,0,0,,0,0,265,0,0,62.3,52.1,69.3,,47.9,21.4,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,3,7,4,10,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,,2025_this_team
Sean Craig,204253,S,OREGON ST,2,1,0,,0,0,265,0,0,61.1,75.0,72.7,,76.8,80.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,7,0,2,11,0,0,0,0,0,4,11,0,9,0,2,2,1,0,0,0,0,0,,2025_this_team
David Madison,204255,CB,OREGON ST,1,0,0,,0,0,265,0,0,57.7,57.4,68.5,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,6,2,7,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,,2025_this_team
