player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,_provenance
Van Wells,157694,C,OREGON ST,11,100.0,0,265,63.6,79.5,58.7,0,7,416,100.0,100.0,98.9,5,8,1,742,742,0,0,742,435,435,0,0,307,0,2025_this_team
Ryan Berger,176392,G,OREGON ST,9,100.0,0,265,65.8,75.9,65.7,1,2,283,100.0,100.0,99.1,5,4,1,504,77,259,0,504,297,297,168,0,207,0,2025_this_team
Dylan Sikorski,191224,G,OREGON ST,9,100.0,0,265,61.4,59.9,59.7,1,6,238,100.0,100.0,98.1,0,8,1,444,0,441,0,444,250,250,0,0,194,0,2025_this_team
Tyler Voltin,162475,G,OREGON ST,8,100.0,1,265,61.2,67.1,60.3,1,4,231,100.0,100.0,98.1,4,7,2,435,0,0,0,435,242,242,435,0,193,0,2025_this_team
Tyler Morano,131745,T,OREGON ST,11,100.0,0,265,59.0,55.2,58.4,4,13,211,100.0,100.0,96.0,0,17,0,419,0,0,0,419,222,222,0,395,197,22,2025_this_team
Nathan Elu,162450,G,OREGON ST,8,99.7,1,265,60.8,55.1,62.2,2,6,204,99.5,99.5,98.0,3,8,0,381,0,132,26,382,212,213,153,67,169,1,2025_this_team
Josiah Timoteo,175728,T,OREGON ST,9,100.0,0,265,38.3,18.6,55.5,1,13,199,100.0,100.0,95.5,4,16,2,356,0,0,142,356,204,204,0,214,152,0,2025_this_team
Jacob Strand,162440,T,OREGON ST,6,100.0,0,265,65.4,63.3,63.0,2,6,169,100.0,100.0,97.6,1,8,0,353,0,0,353,353,179,179,0,0,174,0,2025_this_team
Adam Hawkes,191217,T,OREGON ST,5,100.0,0,265,63.1,55.5,64.9,2,2,116,100.0,100.0,96.6,0,6,2,209,0,1,13,209,125,125,0,195,84,0,2025_this_team
Zander Esty,176397,G,OREGON ST,5,100.0,1,265,55.9,38.1,64.3,1,1,86,100.0,100.0,97.7,3,3,1,174,53,34,0,174,94,94,84,0,80,0,2025_this_team
Keyon Cox,174344,T,OREGON ST,4,100.0,0,265,62.5,68.1,56.9,2,2,94,100.0,100.0,97.9,0,4,0,162,0,0,162,162,100,100,0,0,62,0,2025_this_team
Jacob Anderson,176391,T,OREGON ST,3,100.0,0,265,50.6,52.5,61.7,1,3,82,100.0,100.0,96.3,3,5,1,126,0,0,114,126,85,85,10,0,41,0,2025_this_team
Jayden Tuia,191225,T,OREGON ST,3,100.0,0,265,50.6,24.6,60.0,3,2,34,100.0,100.0,92.6,0,5,0,66,0,4,62,66,36,36,0,0,30,0,2025_this_team
Will Larkins,175980,G,OREGON ST,3,100.0,0,265,48.2,11.0,56.2,0,1,13,100.0,100.0,96.2,0,1,0,24,0,0,0,24,15,15,22,0,9,0,2025_this_team
Carter Guillaume,192860,G,LOUISVILLE,2,100.0,0,210,53.0,71.3,52.3,0,0,3,100.0,100.0,100.0,0,0,0,11,0,10,0,11,3,3,0,0,8,0,arrival_2025_at_LOUISVILLE
Jack Wagner,191226,G,OREGON ST,1,100.0,0,265,60.0,,60.0,0,0,0,,,,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2025_this_team
