player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Trent Walker,146340,WR,OREGON ST,12,10.7,14,63.0,40.9,9,22,0,8.1,6,-0.17,40,265,2,69.2,56.9,69.4,,70.9,0.0,0,4,43,0.0,0,443,0,41.6,68,94.6,419,51.0,226,77.1,108,2,49.0,217,824,257,3.8,12.1,1.97,2025_this_team
David Wells Jr.,176410,WR,OREGON ST,11,10.7,6,63.4,47.1,8,17,0,4.3,2,-0.14,21,265,1,80.0,24.3,62.5,62.1,64.3,0.0,0,1,56,0.3,1,346,1,41.4,45,96.0,332,21.4,74,95.5,71,4,78.6,272,472,206,4.6,10.5,1.42,2025_this_team
Taz Reddicks,173734,WR,OREGON ST,10,10.3,9,56.6,50.0,7,14,0,11.8,4,-0.19,19,265,0,50.2,72.3,66.6,,69.5,0.5,1,1,37,0.0,0,213,0,41.4,30,95.3,203,79.8,170,72.1,53,0,19.2,41,391,169,5.6,13.0,1.93,2025_this_team
Bryce Caufield,146348,TE,OREGON ST,9,4.7,0,70.7,40.0,2,5,0,6.5,2,-0.17,10,265,2,71.6,21.7,53.1,74.8,47.7,59.9,190,2,30,24.6,78,317,2,41.5,29,71.9,228,31.9,101,71.1,41,1,6.0,19,219,110,3.8,7.6,0.96,2025_this_team
Eddie Freauff,191213,WR,OREGON ST,12,11.6,3,42.9,50.0,3,6,0,14.3,2,-0.23,6,265,0,51.7,68.5,57.0,,55.6,0.0,0,2,30,0.0,0,178,0,40.8,12,94.9,169,11.2,20,41.4,28,1,88.8,158,144,51,4.3,12.0,0.85,2025_this_team
Gabe Milbourn,146345,TE,OREGON ST,11,6.7,5,65.4,66.7,2,3,0,5.6,1,-0.06,10,265,0,71.9,69.7,59.7,49.7,66.7,74.3,139,2,26,28.9,54,187,0,45.9,17,67.9,127,22.5,42,67.0,26,1,0.0,0,185,95,5.6,10.9,1.46,2025_this_team
DeCorion Temple,163121,TE,C MICHIGAN,13,6.9,2,68.0,66.7,2,3,0,0.0,0,0.08,8,134,0,71.9,69.7,54.1,61.5,55.5,76.4,191,1,19,29.6,74,250,4,46.6,17,66.4,166,8.8,22,92.6,25,2,13.2,33,143,56,3.3,8.4,0.86,arrival_2025_at_C MICHIGAN
Zack Card,173726,WR,OREGON ST,12,13.8,3,62.5,0.0,0,3,0,16.7,2,0.04,5,265,0,47.1,68.7,53.4,,53.4,0.0,0,0,19,0.0,0,130,0,43.9,10,94.6,123,11.5,15,75.8,16,0,88.5,115,83,66,6.6,8.3,0.67,2025_this_team
Malachi Durant,191211,WR,OREGON ST,10,13.0,0,50.0,,0,0,2,25.0,1,-0.04,2,265,0,39.5,64.1,54.3,,52.2,0.0,0,0,11,0.0,0,68,2,38.8,3,98.5,67,11.8,8,102.1,6,1,88.2,60,27,10,3.3,9.0,0.4,2025_this_team
Karson Boschma,173725,WR,OREGON ST,5,9.7,1,66.7,,0,0,0,20.0,1,0.26,4,265,0,53.8,66.2,65.6,,67.2,0.0,0,1,28,0.0,0,37,1,53.1,4,86.5,32,94.6,35,109.7,6,1,5.4,2,89,55,13.8,22.3,2.78,2025_this_team
Jamai East,176396,WR,OREGON ST,2,9.4,0,100.0,100.0,2,2,0,0.0,0,0.14,3,265,0,76.3,65.7,80.0,,80.1,0.0,0,0,28,0.0,0,16,0,64.3,5,87.5,14,0.0,0,113.3,5,0,100.0,16,56,9,1.8,11.2,4.0,2025_this_team
Riley Williams,170100,TE,OREGON ST,2,2.0,1,50.0,0.0,0,1,0,50.0,1,0.54,0,265,0,24.5,63.6,50.5,49.8,50.1,76.9,20,0,15,38.5,10,26,1,66.7,1,53.8,14,19.2,5,75.0,2,0,0.0,0,15,11,11.0,15.0,1.07,2025_this_team
Jhae Drummer,173729,WR,OREGON ST,1,4.0,0,100.0,100.0,1,1,0,0.0,0,2.12,1,265,0,66.7,61.0,79.2,,74.0,0.0,0,0,4,0.0,0,1,0,100.0,1,100.0,1,0.0,0,83.3,1,0,100.0,1,4,0,0.0,4.0,4.0,2025_this_team
