player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Pofele Ashlock,158166,WR,HAWAII,13,10.1,13,65.0,66.7,10,15,0,13.6,12,0.07,46,180,0,49.6,75.7,65.3,,64.8,0.0,0,3,47,0.0,0,547,2,43.6,76,95.2,521,89.2,488,97.8,117,8,10.8,59,827,180,2.4,10.9,1.59,2025_this_team
Jackson Harris,176616,WR,HAWAII,11,15.7,10,67.1,72.7,16,22,0,5.8,3,0.25,39,180,0,76.4,73.9,83.9,,84.6,0.0,0,1,78,0.0,0,360,0,47.0,49,95.8,345,8.3,30,144.0,73,12,91.7,330,963,358,7.3,19.7,2.79,2025_this_team
Brandon White,163781,WR,HAWAII,12,14.5,9,57.6,30.0,3,10,2,7.3,3,-0.03,13,180,0,70.5,74.4,60.1,,58.7,0.0,0,3,46,0.0,0,357,4,42.8,38,95.5,341,9.8,35,66.4,66,2,90.2,322,399,145,3.8,10.5,1.17,2025_this_team
Karsyn Pupunu,146069,WR,HAWAII,13,9.4,5,68.8,66.7,4,6,1,2.9,1,0.07,15,180,0,82.2,72.2,53.5,61.9,54.2,0.0,0,1,22,0.2,1,417,2,43.6,33,96.6,403,9.8,41,77.3,48,0,90.2,376,306,87,2.6,9.3,0.76,2025_this_team
Nick Cenacle,169053,WR,HAWAII,8,8.4,1,70.0,100.0,4,4,0,12.5,4,0.19,14,180,0,54.4,71.5,53.6,,54.9,0.0,0,1,26,0.0,0,262,2,45.7,28,96.9,254,91.6,240,89.9,40,2,8.4,22,223,48,1.7,8.0,0.88,2025_this_team
Tama Uiliata,184180,WR,HAWAII,13,5.7,2,77.8,40.0,2,5,0,0.0,0,-0.12,12,180,0,88.6,84.5,60.6,,60.3,0.0,0,0,30,0.0,0,259,3,39.0,28,93.8,243,92.7,240,93.4,36,0,7.3,19,231,121,4.3,8.3,0.95,2025_this_team
Devon Tauaefa,158190,TE,HAWAII,12,3.9,0,93.3,50.0,1,2,0,0.0,0,0.29,6,180,0,83.3,69.0,59.7,66.1,60.2,50.0,45,0,34,16.7,15,90,4,51.1,14,82.2,74,47.8,43,96.4,15,0,1.1,1,107,54,3.9,7.6,1.45,2025_this_team
Blaze Kamoku,184169,WR,HAWAII,10,6.0,2,81.8,50.0,1,2,0,10.0,1,0.28,4,180,0,62.9,68.4,61.4,,62.0,0.0,0,0,19,0.0,0,96,0,51.7,9,90.6,87,94.8,91,130.3,11,1,5.2,5,88,37,4.1,9.8,1.01,2025_this_team
Max Ware,163277,WR,HAWAII,10,18.1,0,36.4,50.0,1,2,0,20.0,1,-0.29,1,180,0,45.4,65.0,52.5,,51.9,0.0,0,2,23,0.0,0,96,0,37.2,4,89.6,86,6.3,6,7.6,11,0,93.8,90,39,2,0.5,9.8,0.45,2025_this_team
Carson Brown,157579,WR,IOWA STATE,11,10.2,0,70.0,50.0,1,2,0,12.5,1,0.4,4,193,0,37.6,66.7,64.0,,63.8,0.0,0,0,31,0.0,0,53,0,61.2,7,92.5,49,20.8,11,95.0,10,0,77.4,41,83,11,1.6,11.9,1.69,arrival_2025_at_IOWA STATE
Audric Harris,183637,WR,WASHINGTON,6,20.0,1,62.5,50.0,1,2,0,0.0,0,-0.02,3,340,0,76.3,65.7,63.1,63.9,62.4,0.0,0,0,61,1.8,1,55,0,41.2,5,90.9,50,78.2,43,145.3,8,1,21.8,12,99,32,6.4,19.8,1.98,arrival_2025_at_WASHINGTON
Nick Delgadillo,175695,WR,HAWAII,10,15.4,0,42.9,33.3,1,3,0,0.0,0,0.02,3,180,0,74.9,65.0,55.2,,55.9,0.0,0,0,11,0.0,0,70,1,44.8,3,95.7,67,5.7,4,56.8,7,0,94.3,66,32,4,1.3,10.7,0.48,2025_this_team
Devin Alves,157652,WR,VA TECH,10,16.8,1,60.0,50.0,1,2,0,0.0,0,-0.37,3,337,0,73.1,64.1,59.3,,60.8,0.0,0,0,19,0.0,0,47,0,30.4,3,97.9,46,2.1,1,129.2,5,1,97.9,46,45,10,3.3,15.0,0.98,arrival_2025_at_VA TECH
Frank Abreu,198499,TE,HAWAII,1,4.0,0,100.0,,0,0,0,0.0,0,0.17,1,180,0,66.7,61.0,73.6,,70.8,0.0,0,0,13,0.0,0,3,0,66.7,1,100.0,3,100.0,3,118.8,1,0,0.0,0,13,9,9.0,13.0,4.33,2025_this_team
