player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Owen Stoudmire,143839,DI,BOSTON COL,3,2,0,,0,0,121,0,0,,69.7,78.3,56.7,74.0,77.0,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,80,80,4,46,2,28,0,0,36,44,0,2,4,0,0,2,0,0,0,,arrival_2025_at_BOSTON COL
Elijah Jeudy,147001,DI,NEBRASKA,13,6,0,,1,1,238,0,0,58.3,54.1,16.2,57.6,57.1,73.2,1,9,0,0,,5.0,1,0,4,0.0,0,1,0,1,0,6,464,463,115,310,1,37,0,1,208,250,0,11,13,1,0,11,0,0,0,,2025_this_team
Dasan McCullough,156403,ED,NEBRASKA,11,7,1,75.0,1,0,238,0,0,59.7,66.0,11.4,67.5,68.7,59.3,3,11,0,0,16,18.5,5,0,3,99.0,3,2,0,78,0,50,350,262,0,1,261,0,0,88,155,145,10,13,15,3,4,16,0,33,36,11.0,2025_this_team
Anthony Jones Jr.,157255,ED,UCLA,11,8,0,66.7,0,0,324,0,0,50.2,59.1,70.1,55.9,63.9,61.5,4,10,0,0,18,16.7,4,1,1,95.1,2,3,0,32,0,17,490,456,0,33,390,33,0,34,244,229,1,10,12,1,3,17,0,27,27,13.5,arrival_2025_at_UCLA
Jaylen George,161246,DI,NEBRASKA,7,1,0,,0,0,238,0,0,,66.1,77.2,59.8,66.5,32.9,0,0,0,0,,40.0,2,0,0,0.0,0,0,0,0,0,0,52,52,4,30,13,5,0,0,19,33,0,1,2,0,0,0,0,0,0,,2025_this_team
Dylan Parrott,162834,DI,NEBRASKA,3,2,0,,0,0,238,0,0,,74.0,74.4,56.8,76.5,75.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,28,28,2,26,0,0,0,0,11,17,0,2,3,0,0,0,0,0,0,,2025_this_team
Mason Goldman,170226,ED,NEBRASKA,4,0,0,,0,0,238,0,0,,64.6,75.5,57.4,65.5,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,25,25,0,4,20,1,0,0,6,19,0,1,1,1,0,0,0,0,0,,2025_this_team
Sua Lefotu,170231,DI,NEBRASKA,4,1,0,,0,0,238,0,0,,70.4,76.8,59.5,73.4,34.4,0,0,0,0,,50.0,1,0,0,0.0,0,1,0,0,0,0,56,56,5,50,0,1,0,0,26,30,0,0,0,0,0,1,0,0,0,,2025_this_team
Cameron Lenhardt,170232,ED,NEBRASKA,13,7,1,0.0,0,0,238,0,0,58.6,56.6,84.4,54.0,58.3,61.8,3,13,0,0,,12.0,3,0,0,39.6,0,1,0,13,0,7,370,357,9,66,186,96,0,13,180,183,0,12,15,1,1,17,0,0,0,,2025_this_team
Maverick Noonan,170236,ED,NEBRASKA,4,0,0,,0,0,238,1,0,,66.4,74.4,57.2,67.6,29.5,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,19,19,0,0,17,2,0,0,5,14,0,0,1,0,0,0,0,0,0,,2025_this_team
Riley Van Poppel,170246,DI,NEBRASKA,13,7,1,,1,1,238,0,0,60.0,58.4,38.4,63.9,56.8,81.1,2,6,0,0,,0.0,0,0,2,0.0,0,1,0,0,0,1,375,374,85,234,11,44,0,1,148,226,0,7,9,0,0,9,0,0,0,,2025_this_team
Gabe Moore,172550,DI,NEBRASKA,11,2,0,,0,0,238,0,0,,55.5,32.1,59.1,56.3,36.8,0,2,0,0,,20.0,2,0,1,0.0,0,0,0,0,0,0,145,145,64,78,0,3,0,0,50,95,0,5,6,1,0,2,0,0,0,,2025_this_team
Landen Davidson,183554,DI,NEBRASKA,2,1,0,,0,0,238,0,0,,49.5,70.4,59.9,51.3,72.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,1,7,0,1,1,0,0,0,0,0,0,,2025_this_team
Ethan Duda,183556,ED,NEBRASKA,2,0,0,,0,0,238,0,0,,82.2,71.0,59.5,70.9,72.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,1,3,0,1,1,0,0,0,0,0,0,,2025_this_team
Willis McGahee IV,183570,ED,NEBRASKA,5,2,0,,0,0,238,0,0,61.0,66.5,81.6,67.9,61.4,62.0,0,1,0,0,,16.7,1,0,0,0.0,0,0,0,2,0,3,70,68,0,0,68,0,0,2,32,35,0,2,3,2,0,1,0,0,0,,2025_this_team
Ashton Murphy,183572,DI,NEBRASKA,4,0,0,,0,0,238,0,0,,64.8,0.0,66.0,69.7,74.5,0,0,0,0,,0.0,0,0,1,0.0,0,1,0,0,0,0,21,21,4,17,0,0,0,0,6,15,0,3,3,0,0,1,0,0,0,,2025_this_team
Jordan Ochoa,183574,ED,NEBRASKA,4,0,0,,0,0,238,0,0,,30.3,77.6,62.6,26.8,73.0,0,0,0,0,,,0,0,0,0.0,0,1,0,0,0,0,27,27,0,0,27,0,0,0,10,17,0,1,0,0,0,1,0,0,0,,2025_this_team
