player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Kwazi Gilmer,184979,WR,UCLA,12,11.4,2,59.5,63.2,12,19,0,9.1,5,-0.05,32,324,0,65.9,73.9,61.0,,62.9,0.2,1,3,43,0.0,0,448,7,42.8,50,96.0,430,8.3,37,79.2,84,4,91.5,410,535,117,2.3,10.7,1.24,arrival_2025_at_UCLA
Nyziah Hunter,176556,WR,NEBRASKA,12,10.7,10,67.2,33.3,3,9,1,6.5,3,0.04,26,238,0,72.6,73.5,69.0,63.6,67.3,0.0,0,1,64,0.3,1,347,3,47.8,43,96.3,334,5.2,18,117.8,64,5,94.8,329,617,337,7.8,14.3,1.85,2025_this_team
Dane Key,157100,WR,NEBRASKA,13,12.0,7,60.9,53.8,7,13,0,7.1,3,0.09,24,238,0,71.2,73.1,65.9,,65.0,0.3,1,1,40,0.0,0,349,1,48.2,39,96.8,338,38.1,133,101.8,64,5,61.6,215,452,130,3.3,11.6,1.34,2025_this_team
Jacory Barney Jr.,183547,WR,NEBRASKA,13,8.4,6,72.6,50.0,2,4,0,6.3,3,0.01,25,238,1,74.2,53.3,68.8,,67.8,0.3,1,1,52,0.0,0,326,0,45.6,45,96.9,316,87.4,285,115.3,62,5,12.0,39,484,228,5.1,10.8,1.53,2025_this_team
Luke Lindenmeyer,156460,TE,NEBRASKA,13,5.6,9,80.6,66.7,2,3,1,3.3,1,0.07,15,238,0,80.9,71.9,66.9,68.2,66.3,61.6,244,1,26,27.5,109,396,2,46.5,29,70.5,279,24.5,97,109.7,36,2,13.6,54,312,184,6.3,10.8,1.12,2025_this_team
Cortez Mills Jr.,199803,WR,NEBRASKA,12,16.5,0,56.3,0.0,0,1,0,0.0,0,-0.07,6,238,0,80.1,67.5,65.7,,64.2,0.0,0,2,62,0.0,0,86,0,43.4,9,96.5,83,25.6,22,68.5,16,1,74.4,64,147,29,3.2,16.3,1.77,2025_this_team
Heinrich Haarberg,144993,TE,NEBRASKA,13,4.2,0,80.0,50.0,1,2,0,0.0,0,0.11,5,238,0,79.3,26.9,66.3,75.1,64.2,69.2,74,0,13,21.5,23,107,0,49.0,8,73.8,79,17.8,19,121.7,10,1,13.1,14,52,31,3.9,6.5,0.66,2025_this_team
Quinn Clark,183552,WR,NEBRASKA,13,13.9,1,71.4,0.0,0,1,1,0.0,0,0.0,4,238,0,77.5,66.2,68.5,,65.1,0.0,0,0,43,0.0,0,89,1,44.2,5,96.6,86,12.4,11,153.3,7,1,87.6,78,132,62,12.4,26.4,1.53,2025_this_team
Keelan Smith,183586,WR,NEBRASKA,9,18.3,0,50.0,,0,0,0,0.0,0,-0.03,1,238,0,70.7,62.9,52.7,,56.1,0.0,0,0,15,0.0,0,31,1,46.7,2,96.8,30,38.7,12,62.5,4,0,61.3,19,18,7,3.5,9.0,0.6,2025_this_team
Carter Nelson,183573,TE,NEBRASKA,9,7.0,0,66.7,,0,0,0,0.0,0,0.16,0,238,0,70.7,64.6,58.5,72.8,49.2,29.4,15,0,8,17.6,9,51,0,49.0,2,82.4,42,58.8,30,72.9,3,0,11.8,6,11,8,4.0,5.5,0.26,2025_this_team
Jeremiah Jones,199800,WR,NEBRASKA,1,6.0,0,100.0,,0,0,0,0.0,0,-0.61,0,238,0,66.7,61.0,59.7,,59.6,0.0,0,0,6,0.0,0,2,0,50.0,1,100.0,2,0.0,0,91.7,1,0,100.0,2,6,0,0.0,6.0,3.0,2025_this_team
DJ Singleton Jr.,189705,WR,NEBRASKA,1,-4.0,0,100.0,,0,0,0,0.0,0,-0.61,0,238,0,66.7,61.0,59.8,,59.7,0.0,0,0,-4,0.0,0,2,0,50.0,1,100.0,2,100.0,2,79.2,1,0,0.0,0,-4,0,0.0,-4.0,-2.0,2025_this_team
Janiran Bonner,156471,WR,NEBRASKA,1,1.0,0,100.0,,0,0,0,0.0,0,-0.82,0,238,0,66.7,11.5,33.5,,58.7,25.0,1,0,4,0.0,0,4,0,25.0,1,100.0,4,50.0,2,83.3,1,0,25.0,1,4,3,3.0,4.0,1.0,2025_this_team
