player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Malakai Williams,141577,ED,BOISE ST,13,3,0,,0,1,120,0,0,63.9,73.7,83.1,68.0,72.4,63.9,5,5,0,0,,0.0,0,0,0,0.0,0,3,0,0,0,3,198,198,0,18,161,19,0,0,108,87,0,6,5,1,0,13,0,0,0,,2025_this_team
Dion Washington,146096,DI,BOISE ST,12,9,0,,0,0,120,0,0,59.6,61.1,56.2,55.7,65.2,51.3,0,6,0,0,,15.0,3,0,1,0.0,0,1,0,0,0,2,304,303,38,245,0,20,0,1,151,151,0,7,8,2,0,7,0,0,0,,2025_this_team
Braxton Fely,157202,DI,BOISE ST,14,8,0,,0,0,120,0,0,51.3,60.1,40.0,75.3,53.1,27.2,4,23,0,0,,39.3,11,0,3,0.0,0,6,0,2,0,8,619,616,40,519,2,55,0,3,320,291,0,13,9,1,0,33,0,0,0,,2025_this_team
Sterling Lane II,158731,ED,BOISE ST,8,0,0,,0,0,120,0,0,,77.6,78.5,75.0,68.6,78.1,1,0,0,0,,0.0,0,0,0,0.0,0,3,0,0,0,0,50,50,0,0,49,1,0,0,35,15,0,4,3,0,0,4,0,0,0,,2025_this_team
Mason Jacobsen,163377,ED,BOISE ST,2,0,0,,0,0,120,0,0,,56.3,73.3,55.3,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,12,12,0,0,11,1,0,0,9,3,0,0,0,0,0,0,0,0,0,,2025_this_team
Jayden Virgin-Morgan,163392,ED,BOISE ST,14,10,0,100.0,0,2,120,1,0,84.2,75.6,79.1,61.6,78.0,63.2,8,22,0,0,16,14.0,8,0,1,104.2,3,6,0,34,0,61,728,679,0,2,676,1,0,49,325,342,13,34,39,9,3,36,0,27,12,9.0,2025_this_team
Keanu Mailoto,171860,DI,BOISE ST,13,3,1,,0,0,120,0,0,60.9,60.5,79.3,58.3,59.4,49.8,0,3,0,0,,33.3,2,0,0,0.0,0,0,0,0,0,0,124,124,3,104,0,17,0,0,73,51,0,1,1,0,0,3,0,0,0,,2025_this_team
Max Stege,173456,ED,BOISE ST,14,8,0,,0,0,120,0,0,67.2,67.9,42.4,67.1,66.5,42.8,4,23,0,0,,18.9,7,0,3,0.0,0,1,0,0,0,9,626,625,0,26,502,97,0,1,312,305,0,18,22,5,0,28,0,0,0,,2025_this_team
David Latu,175034,DI,BOISE ST,12,3,0,,0,0,120,0,0,,69.5,81.9,61.5,71.7,77.7,0,4,0,0,,10.0,1,0,0,0.0,0,3,0,0,0,0,215,215,32,176,0,7,0,0,111,104,0,8,6,2,0,7,0,0,0,,2025_this_team
Michael Madrie,176325,DI,BOISE ST,14,5,0,,0,0,120,0,0,59.3,63.9,82.4,55.9,68.9,58.0,1,5,0,0,,13.3,2,0,0,0.0,0,0,0,0,0,1,302,302,2,260,5,35,0,0,167,134,0,7,8,1,0,6,0,0,0,,2025_this_team
Roman Caywood,184228,ED,BOISE ST,13,1,1,100.0,0,0,120,0,0,74.7,77.9,85.1,73.1,71.3,82.9,3,6,0,0,-1,0.0,0,0,0,79.2,1,1,0,5,0,2,150,143,0,1,141,1,0,7,78,70,2,7,8,2,1,10,0,-1,2,-1.0,2025_this_team
Lopez Sanusi,184234,DI,BOISE ST,13,5,0,,0,0,120,0,0,59.8,56.1,82.9,56.2,55.3,53.3,0,5,0,0,,12.5,2,0,0,0.0,0,1,0,0,0,2,277,277,42,230,1,4,0,0,145,130,0,8,9,0,0,6,0,0,0,,2025_this_team
Bol Bol,203976,ED,BOISE ST,7,0,0,,0,0,120,0,0,61.5,59.9,80.9,68.8,44.7,73.0,0,1,0,0,,,0,0,0,0.0,0,1,0,1,0,3,54,51,0,0,51,0,0,3,32,19,2,1,0,0,0,2,0,0,0,,2025_this_team
