player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Latrell Caples,128119,WR,BOISE ST,14,10.4,5,56.7,60.0,9,15,0,15.0,9,-0.01,34,120,1,45.2,46.4,59.8,66.0,60.7,0.0,0,4,34,0.7,3,444,5,43.9,51,92.8,412,72.7,323,70.6,90,3,27.3,121,619,229,4.5,12.1,1.5,2025_this_team
Chris Marshall,158659,WR,BOISE ST,11,13.8,3,47.6,42.9,3,7,0,23.1,9,0.01,28,120,1,26.7,32.2,62.4,,61.6,0.0,0,2,46,0.0,0,329,1,42.9,30,94.2,310,9.4,31,77.1,63,2,90.6,298,574,209,7.0,19.1,1.85,2025_this_team
Matt Lauter,145992,TE,BOISE ST,13,5.4,2,67.3,60.0,3,5,0,14.0,6,0.0,15,120,0,49.5,72.8,49.9,56.3,55.4,54.4,205,2,20,13.5,51,377,2,43.3,37,82.2,310,31.8,120,80.1,55,2,11.9,45,330,189,5.1,8.9,1.06,2025_this_team
Chase Penry,86538,WR,BOISE ST,14,8.5,2,66.7,70.0,7,10,0,6.3,2,-0.14,16,120,0,72.1,71.7,65.0,70.3,65.8,0.4,1,2,46,0.8,2,240,3,40.0,30,95.0,228,36.3,87,83.0,45,1,63.3,152,394,161,5.4,13.1,1.73,2025_this_team
Cameron Bates,190986,WR,BOISE ST,14,16.5,1,44.7,33.3,2,6,0,22.7,5,-0.16,13,120,0,33.2,76.4,58.4,,55.7,0.0,0,2,44,0.0,0,285,0,40.6,17,93.0,265,31.9,91,59.3,38,1,68.1,194,302,57,3.4,17.8,1.14,2025_this_team
Matt Wagner,176320,TE,BOISE ST,14,4.0,6,75.0,57.1,4,7,0,4.0,1,-0.03,12,120,0,77.2,70.9,57.1,65.1,69.5,70.2,177,0,28,24.2,61,252,4,44.7,24,71.0,179,20.2,51,107.7,32,1,8.3,21,251,166,6.9,10.5,1.4,2025_this_team
Ben Ford,145989,WR,BOISE ST,7,11.7,1,67.7,60.0,3,5,1,16.0,4,0.18,17,120,0,48.6,70.7,72.0,,70.8,0.0,0,1,60,0.0,0,168,1,47.5,21,94.0,158,28.0,47,128.4,31,5,72.0,121,325,86,4.1,15.5,2.06,2025_this_team
Quinton Brown,199606,WR,BOISE ST,14,15.8,0,66.7,50.0,1,2,0,0.0,0,0.0,3,120,0,77.5,69.3,71.6,,71.0,0.0,0,0,66,0.0,0,50,1,44.4,6,90.0,45,90.0,45,149.3,9,2,10.0,5,122,55,9.2,20.3,2.71,2025_this_team
Qumonte Williams Jr.,203984,WR,BOISE ST,12,17.0,0,0.0,0.0,0,1,0,100.0,1,-0.4,0,120,0,16.4,,47.6,,46.9,0.0,0,0,0,0.0,0,35,0,37.1,0,100.0,35,5.7,2,39.6,4,0,94.3,33,0,0,,,0.0,2025_this_team
Luke Voorhees,145975,TE,BOISE ST,11,5.7,0,33.3,50.0,1,2,0,0.0,0,0.21,1,120,0,66.7,65.1,41.3,72.9,60.2,81.3,26,1,7,37.5,12,32,0,40.6,1,62.5,20,12.5,4,2.8,3,0,3.1,1,7,1,1.0,7.0,0.35,2025_this_team
Demetric Whitlock Jr.,199591,WR,BOISE ST,7,7.0,0,66.7,0.0,0,1,0,0.0,0,0.05,2,120,0,70.7,62.9,66.4,,65.9,0.0,0,0,14,0.0,0,16,0,37.5,2,100.0,16,0.0,0,93.8,3,0,100.0,16,26,13,6.5,13.0,1.63,2025_this_team
Austin Terry,157198,TE,BOISE ST,7,20.0,0,0.0,,0,0,0,,0,0.07,0,120,0,,,61.8,67.7,53.0,66.7,10,0,0,26.7,4,15,0,53.8,0,60.0,9,20.0,3,39.6,1,0,13.3,2,0,0,,,0.0,2025_this_team
