player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Colin Chase,165302,WR,TEMPLE,12,10.1,3,63.5,33.3,4,12,0,2.4,1,0.14,26,306,1,84.7,56.1,64.9,,64.3,1.8,7,0,42,0.0,0,388,1,43.7,40,96.6,375,26.0,101,103.5,63,4,71.6,278,414,186,4.7,10.4,1.1,2025_this_team
Kajiya Hollawayne,146386,WR,TEMPLE,12,11.3,1,69.6,63.6,7,11,0,4.9,2,0.14,25,306,1,77.3,39.5,63.1,,63.4,0.0,0,0,46,0.0,0,355,3,44.0,39,96.6,343,5.9,21,132.4,56,6,93.8,333,491,70,1.8,12.6,1.43,2025_this_team
JoJo Bermudez,164134,WR,TEMPLE,12,10.5,7,71.7,62.5,5,8,0,7.3,3,0.08,26,306,1,70.5,60.0,68.5,,70.0,0.7,2,1,38,0.0,0,302,0,43.3,38,96.4,291,86.8,262,118.4,53,4,12.3,37,500,173,4.6,13.2,1.72,2025_this_team
Peter Clarke,173261,TE,TEMPLE,12,9.9,8,71.4,66.7,6,9,0,3.2,1,0.09,24,306,0,81.1,71.7,90.5,71.9,87.5,62.5,177,1,50,22.6,64,283,2,42.4,30,74.2,210,32.9,93,139.2,42,6,3.9,11,483,213,7.1,16.1,2.3,2025_this_team
Ryder Kusch,199283,TE,TEMPLE,11,7.0,0,54.2,0.0,0,5,0,0.0,0,0.21,6,306,0,83.3,69.0,55.5,59.2,56.9,54.0,101,0,19,12.3,23,187,0,42.9,13,86.6,162,31.0,58,99.3,24,3,11.8,22,60,37,2.8,4.6,0.37,2025_this_team
Reis Stocksdale,73860,WR,BOWL GREEN,10,0.7,0,66.7,,0,0,0,20.0,1,-0.36,1,122,0,45.4,70.5,51.9,,51.4,0.0,0,0,17,0.0,0,57,0,38.9,4,94.7,54,87.7,50,73.6,6,0,12.3,7,23,28,7.0,5.8,0.43,arrival_2025_at_BOWL GREEN
Xavier Irvin,173272,WR,TEMPLE,4,2.8,1,100.0,100.0,2,2,0,0.0,0,0.67,4,306,0,77.5,67.4,73.1,,73.9,0.0,0,0,46,0.0,0,31,0,59.3,5,87.1,27,32.3,10,158.3,5,1,67.7,21,85,73,14.6,17.0,3.15,2025_this_team
Tyler Stewart,190671,WR,TEMPLE,5,6.7,0,33.3,50.0,1,2,0,0.0,0,-0.21,0,306,0,66.7,74.4,53.6,,53.3,0.0,0,0,4,0.0,0,23,0,36.4,1,95.7,22,87.0,20,42.4,3,0,13.0,3,4,1,1.0,4.0,0.18,2025_this_team
Daniel Evert,184787,TE,TEMPLE,4,2.5,1,100.0,,0,0,0,0.0,0,0.03,1,306,0,73.1,64.1,62.5,69.3,63.4,58.8,10,0,10,17.6,3,17,1,40.0,2,70.6,12,29.4,5,97.9,2,0,11.8,2,15,10,5.0,7.5,1.25,2025_this_team
Jake Woods,141663,TE,TEMPLE,5,0.0,0,100.0,,0,0,0,0.0,0,0.8,1,306,0,70.7,62.9,66.0,63.9,84.6,57.1,4,0,18,14.3,1,7,1,71.4,2,85.7,6,42.9,3,118.8,2,0,0.0,0,30,30,15.0,15.0,5.0,2025_this_team
Rameir Hardy,204325,WR,TEMPLE,4,7.0,0,50.0,0.0,0,1,0,0.0,0,-0.67,0,306,0,66.7,61.0,62.7,,62.3,0.0,0,0,9,0.0,0,12,0,25.0,1,100.0,12,16.7,2,62.5,2,0,83.3,10,9,0,0.0,9.0,0.75,2025_this_team
Joey Schlaffer,170298,TE,PENN STATE,2,17.0,0,100.0,,0,0,0,0.0,0,0.89,1,266,0,66.7,61.0,79.8,,73.5,33.3,1,0,19,0.0,0,3,0,50.0,1,66.7,2,33.3,1,158.3,1,1,33.3,1,19,2,2.0,19.0,9.5,arrival_2025_at_PENN STATE
Ian Stewart,129638,WR,TEMPLE,10,5.0,0,0.0,0.0,0,1,0,,0,-0.38,0,306,0,,,50.8,,49.9,0.0,0,0,0,0.0,0,44,0,33.3,0,88.6,39,11.4,5,39.6,1,0,88.6,39,0,0,,,0.0,2025_this_team
Antonio Jones,167083,WR,TEMPLE,5,5.0,0,100.0,,0,0,0,0.0,0,0.2,1,306,0,66.7,61.0,59.0,,59.1,0.0,0,0,5,0.0,0,15,0,41.7,1,80.0,12,80.0,12,87.5,1,0,20.0,3,5,0,0.0,5.0,0.42,2025_this_team
