player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Kasen Kinchen,131900,CB,NEVADA,9,9,0,82.1,0,0,239,0,0,56.3,58.6,83.6,67.3,62.0,65.5,0,1,0,0,42,12.5,5,0,1,123.8,32,0,0,84,3,202,362,1,0,0,1,0,7,361,4,156,267,12,26,1,39,1,2,375,217,11.7,2025_this_team
Austin Ambush,142273,S,NEVADA,7,0,0,0.0,0,0,239,0,0,65.3,65.5,76.5,59.5,64.5,74.8,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,29,1,14,68,3,0,0,3,0,24,65,2,52,10,0,1,0,2,0,0,0,0,,2025_this_team
AJ Odums,146129,CB,NEVADA,11,10,0,56.4,1,0,239,0,0,84.6,81.7,0.0,51.2,74.3,79.6,0,0,0,0,41,9.4,5,7,5,79.8,22,0,0,49,613,379,696,7,0,0,7,0,16,689,4,313,10,5,38,1,39,0,1,207,82,9.4,2025_this_team
Hayden McDonald,148735,S,NEVADA,12,18,0,75.0,0,0,239,1,0,54.4,53.5,87.1,56.9,51.1,46.4,0,0,0,0,75,23.1,12,0,0,156.0,12,0,0,85,3,275,496,5,0,0,5,0,370,491,3,218,33,5,22,1,16,0,3,199,95,16.6,2025_this_team
Joshua Scott,157470,CB,E MICHIGAN,12,5,0,50.0,0,0,160,0,0,68.6,63.0,0.0,53.9,46.1,29.3,0,0,0,1,34,31.4,11,2,5,82.7,13,0,0,11,414,241,504,2,0,0,2,0,1,502,3,260,76,3,19,0,26,0,2,183,34,14.1,arrival_2025_at_E MICHIGAN
Murvin Kenion III,164351,S,NEVADA,12,19,0,59.1,1,2,239,0,0,78.3,76.1,53.4,79.9,68.9,58.4,0,1,0,5,28,16.4,12,1,3,64.8,13,2,0,271,8,386,730,6,0,0,6,0,331,724,16,328,114,14,42,4,22,3,2,120,36,9.2,2025_this_team
Edward Rhambo,164432,CB,NEVADA,9,5,0,57.5,0,0,239,0,0,69.5,70.6,84.8,,70.1,61.1,0,0,0,0,43,17.0,8,3,2,90.5,23,0,0,41,519,312,579,0,0,0,0,0,13,579,0,267,6,9,34,1,40,0,1,309,97,13.4,2025_this_team
Cooper Wilson,175487,CB,NEVADA,5,2,0,0.0,0,0,239,0,0,63.1,64.0,85.9,,63.3,58.8,0,0,0,0,,16.7,1,0,1,39.6,0,0,0,6,32,16,41,0,0,0,0,0,2,41,0,25,0,2,3,0,1,0,0,0,0,,2025_this_team
Bishop Turner,175729,S,NEVADA,12,3,0,75.0,0,0,239,1,0,70.9,70.3,28.4,63.5,69.4,66.3,0,1,0,1,48,16.7,4,2,1,67.7,6,0,0,52,1,167,306,3,0,0,3,0,216,303,4,135,34,3,17,0,8,1,0,82,18,13.7,2025_this_team
Jackson Barton,184184,S,NEVADA,1,0,0,,0,0,239,0,0,63.0,63.1,70.8,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,7,11,0,0,0,0,0,10,11,0,4,0,0,0,0,0,0,0,0,0,,2025_this_team
Selman Bridges,184381,CB,ARKANSAS,2,0,0,0.0,0,0,111,0,0,64.9,65.4,73.3,,61.4,,0,0,0,0,,,0,0,0,39.6,0,0,0,0,22,10,22,0,0,0,0,0,0,22,0,12,0,0,0,0,1,0,0,0,0,,arrival_2025_at_ARKANSAS
Zavien Abercrombie,185126,CB,NEVADA,3,0,0,100.0,0,0,239,0,0,43.2,44.7,73.2,,60.9,73.5,0,0,0,0,22,0.0,0,0,0,118.8,2,0,0,2,14,8,17,1,0,0,1,0,0,16,0,9,0,0,1,0,2,0,0,30,-1,15.0,2025_this_team
Bryson Snelling,198916,CB,NEVADA,9,3,0,33.3,0,0,239,0,0,78.7,76.2,0.0,,66.0,67.4,0,0,0,1,20,11.8,2,3,1,45.8,3,0,0,15,182,116,206,0,0,0,0,0,7,206,0,90,1,2,12,0,9,0,1,40,8,13.3,2025_this_team
Tajean Stallworth,198925,S,NEVADA,2,0,0,,0,0,239,0,0,55.8,52.0,64.9,,60.0,27.3,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,2,1,1,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,,2025_this_team
Justin Wyatt Jr.,198926,S,NEVADA,1,0,0,,0,0,239,0,0,65.3,65.1,71.4,,60.0,76.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,7,11,0,0,0,0,0,11,11,0,4,0,0,1,0,0,0,0,0,0,,2025_this_team
Aiden Walker,205188,CB,NEVADA,11,2,0,93.8,0,0,239,0,0,61.2,63.7,84.6,56.5,71.7,77.1,0,0,0,0,53,7.4,2,0,1,136.7,15,0,0,46,84,211,362,0,0,0,0,0,14,362,4,147,218,7,23,1,16,0,1,189,108,12.6,2025_this_team
Isaiah Jordan,205197,S,NEVADA,2,0,0,,0,0,239,0,0,60.3,69.7,72.5,,72.0,78.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,6,1,2,18,0,0,0,0,0,9,18,0,16,2,2,2,0,0,0,0,0,0,,2025_this_team
Mykel Ford,205198,CB,NEVADA,1,0,0,100.0,0,0,239,0,0,32.6,32.6,73.1,,60.0,21.0,0,0,0,0,23,100.0,1,0,0,118.8,1,0,0,0,0,7,11,0,0,0,0,0,0,11,0,4,11,0,0,0,1,0,0,23,0,23.0,2025_this_team
