player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Duce Chestnut,144040,S,SYRACUSE,12,13,0,56.3,0,1,304,0,0,59.4,63.3,84.7,48.2,71.3,58.4,0,1,0,0,72,18.8,12,3,0,111.2,9,0,0,174,12,250,473,9,0,0,9,0,202,464,11,212,75,13,39,1,16,1,1,159,137,17.7,2025_this_team
Tommy Porter,144064,S,SYRACUSE,1,0,0,,0,0,304,0,0,,60.0,64.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,2025_this_team
Jalil Martin,156472,S,SYRACUSE,4,0,0,80.0,0,0,304,0,0,53.7,53.3,78.3,55.4,56.7,78.8,0,1,0,0,24,0.0,0,0,1,106.7,4,0,0,9,1,29,49,6,0,0,6,0,1,43,4,16,32,1,4,0,5,1,0,48,19,12.0,2025_this_team
Devin Grant,157942,S,SYRACUSE,10,4,0,88.0,0,2,304,0,0,54.1,49.8,85.4,55.7,39.4,34.9,2,5,0,0,41,28.6,12,2,0,138.3,22,1,0,95,5,162,310,21,0,0,21,0,44,289,35,113,145,11,26,2,25,8,2,270,167,12.3,2025_this_team
Gregory Delaine,158296,CB,SYRACUSE,10,2,0,83.3,0,0,304,0,0,48.6,51.8,79.9,,64.7,65.6,0,0,0,0,27,11.1,1,0,1,114.6,5,0,0,9,104,59,120,2,0,0,2,0,0,118,0,61,4,2,6,0,6,0,0,69,10,13.8,2025_this_team
Cornell Perry,158305,S,SYRACUSE,12,8,0,50.0,0,0,304,0,0,66.9,62.6,84.8,55.4,54.0,49.5,0,2,0,0,13,22.6,12,1,0,56.3,10,0,0,143,5,223,428,12,0,0,12,0,200,416,9,196,66,7,33,1,20,2,0,51,45,5.1,2025_this_team
Jai Eugene Jr.,169976,S,W KENTUCKY,12,2,0,62.5,0,0,346,0,0,62.3,61.3,84.5,67.9,53.5,57.1,0,0,0,0,44,21.1,4,3,0,97.4,15,1,0,95,2,196,302,4,0,0,4,0,40,298,5,101,159,6,13,1,24,1,1,169,88,11.3,arrival_2025_at_W KENTUCKY
Nazir Ward,173447,CB,W KENTUCKY,13,13,0,60.4,0,0,346,0,0,66.7,65.0,86.2,64.0,50.9,49.9,0,1,0,1,36,22.2,12,5,8,78.5,29,1,0,47,691,444,772,5,0,0,5,0,1,767,8,320,26,8,29,2,48,2,1,320,91,11.0,arrival_2025_at_W KENTUCKY
Berry Buxton III,176038,S,SYRACUSE,11,7,1,75.0,1,0,304,0,0,56.6,49.8,82.8,50.2,39.2,68.0,0,3,0,0,38,13.6,3,0,1,142.2,6,0,0,123,2,139,259,15,0,0,15,0,105,244,12,108,14,2,12,0,8,3,2,73,36,12.2,2025_this_team
Chris Peal,182912,CB,SYRACUSE,12,9,0,64.4,0,1,304,0,0,87.0,85.1,85.0,57.3,76.0,85.1,1,2,0,0,37,5.6,3,5,1,98.0,38,0,0,81,514,372,655,9,0,0,9,0,7,646,7,276,43,12,42,3,59,3,3,358,205,9.4,2025_this_team
Ta'Ron Haile,183373,S,SYRACUSE,5,1,0,25.0,0,0,304,0,0,54.4,57.8,77.3,58.9,63.8,78.9,0,0,0,0,17,0.0,0,0,0,44.8,1,0,0,17,0,19,46,3,0,0,3,0,22,43,2,25,4,0,1,0,4,0,0,17,1,17.0,2025_this_team
Braheem Long Jr.,183376,S,SYRACUSE,12,9,0,68.4,0,0,304,0,0,63.1,61.1,36.7,81.9,52.5,52.7,0,2,0,1,19,22.0,13,2,1,87.0,13,2,0,104,5,279,479,6,0,0,6,0,305,473,6,194,59,13,37,0,19,4,1,147,96,11.3,2025_this_team
Ibn McDaniels,197075,CB,SYRACUSE,8,1,0,90.9,0,0,304,0,0,57.1,58.9,82.5,67.5,61.1,29.0,0,1,0,0,18,50.0,2,0,0,97.7,10,0,0,14,1,63,109,8,0,0,8,0,6,101,2,44,80,1,1,0,11,1,0,82,58,8.2,2025_this_team
Davien Kerr,197628,CB,SYRACUSE,12,2,0,67.5,1,0,304,0,0,46.0,46.5,85.6,66.3,45.7,46.8,0,3,0,3,61,28.0,7,0,3,94.2,27,1,0,22,54,200,302,5,0,0,5,0,5,297,9,93,215,4,16,0,40,4,3,404,175,15.0,2025_this_team
Kaylib Singleton,199221,CB,SYRACUSE,7,5,0,100.0,0,0,304,0,0,65.6,64.9,0.0,,69.4,76.2,0,0,0,0,23,6.3,1,0,1,112.5,6,0,0,11,88,38,105,0,0,0,0,0,0,105,0,67,6,3,10,0,6,0,0,66,36,11.0,2025_this_team
Demetres Samuel Jr.,199223,CB,SYRACUSE,12,6,0,54.8,1,1,304,0,0,75.2,76.1,85.7,56.9,75.3,88.1,0,2,0,1,73,4.2,2,7,7,86.8,34,0,0,51,584,387,673,4,0,0,4,0,0,669,2,284,34,14,40,2,62,2,3,441,220,13.0,2025_this_team
Davion Kerr,199228,CB,SYRACUSE,1,0,0,100.0,0,0,304,0,0,61.6,55.6,88.5,60.0,48.1,76.2,0,0,0,0,23,0.0,0,0,0,158.3,2,0,0,4,15,13,22,1,0,0,1,0,1,21,1,8,0,1,2,0,2,0,1,25,4,12.5,2025_this_team
Rayshon Andrews,199229,CB,SYRACUSE,2,0,0,,0,0,304,0,0,61.5,62.6,66.9,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,3,2,4,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,,2025_this_team
Javon Lawrence,204304,CB,SYRACUSE,1,0,0,,0,0,304,0,0,61.5,62.2,65.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,3,2,4,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,,2025_this_team
Ziyyon Bredell,204312,S,SYRACUSE,2,0,0,,0,0,304,0,0,64.1,62.8,70.8,,59.6,79.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,2,0,6,12,0,0,0,0,0,10,12,0,6,0,1,2,0,0,0,0,0,0,,2025_this_team
