player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Korian Wilson,122662,CB,LA MONROE,2,0,0,100.0,0,0,209,0,0,68.9,69.9,77.7,60.0,68.9,72.8,0,0,0,0,11,7.7,1,0,0,89.6,4,0,0,14,82,50,98,0,0,0,0,0,1,98,1,47,1,2,12,1,4,0,0,22,11,5.5,2025_this_team
David Godsey Jr.,133044,CB,LA MONROE,12,1,0,55.0,0,2,209,1,0,73.8,76.9,85.6,59.7,85.7,46.7,0,1,0,2,49,22.9,8,5,0,99.4,22,0,0,43,675,394,721,1,0,0,1,0,0,720,1,326,2,5,26,0,40,1,4,374,130,17.0,2025_this_team
D'Arco Perkins-McAllister,144701,CB,LA MONROE,11,2,1,55.8,0,0,209,0,0,64.6,63.4,84.3,79.7,45.7,50.5,0,1,0,0,73,24.4,10,4,3,94.7,24,4,0,63,356,286,488,6,0,0,6,0,3,482,7,195,60,17,29,0,43,5,1,396,186,16.5,2025_this_team
Markeegan Gray,156780,CB,LA MONROE,3,1,0,50.0,0,0,209,0,0,60.9,72.3,70.6,,77.3,79.7,0,0,0,0,4,0.0,0,0,0,56.3,1,0,0,4,0,5,14,0,0,0,0,0,0,14,0,9,10,2,3,0,2,0,0,4,5,4.0,2025_this_team
Carl Fauntroy,163014,S,LA MONROE,9,8,0,83.3,0,0,209,0,0,40.5,46.8,83.6,65.0,61.4,58.3,1,0,0,0,29,20.0,7,0,1,155.1,15,0,0,153,3,214,334,0,0,0,0,0,115,334,1,119,63,6,20,1,18,1,3,211,84,14.1,2025_this_team
Kamrin Canterbury,171584,S,LA MONROE,10,7,0,72.4,0,0,209,0,0,43.5,48.8,30.1,74.5,56.3,44.8,1,1,0,0,60,26.5,9,0,1,143.8,21,1,0,111,0,199,372,17,0,0,17,0,63,355,18,155,181,7,18,1,29,3,4,291,173,13.9,2025_this_team
Jyren Ester,181153,CB,LA MONROE,12,4,0,65.5,0,1,209,0,0,77.1,74.8,83.8,,57.9,61.3,0,0,0,0,21,16.0,4,2,2,87.7,19,0,0,27,266,188,347,3,0,0,3,0,1,344,0,159,50,9,17,3,29,0,1,136,63,7.2,2025_this_team
Lynard Harris,181157,S,LA MONROE,8,6,0,55.6,0,0,209,0,0,62.2,58.4,82.0,55.9,51.7,56.0,1,1,0,1,9,18.5,5,2,1,59.7,5,0,0,126,1,106,231,1,0,0,1,0,58,230,5,120,45,4,16,0,9,2,1,30,16,6.0,2025_this_team
Andre Mack,181162,S,LA MONROE,11,3,0,85.7,0,1,209,0,0,49.1,63.1,80.2,,83.6,64.4,0,0,0,0,34,16.0,4,0,0,158.3,6,0,0,144,1,100,214,0,0,0,0,0,29,214,0,114,40,6,18,1,7,0,1,97,43,16.2,2025_this_team
Jay Harper,183658,CB,LA MONROE,7,1,0,50.0,0,0,209,0,0,49.7,48.8,78.7,59.3,48.1,52.7,0,0,0,0,53,25.0,1,0,2,129.9,3,0,0,13,97,49,117,2,0,0,2,0,2,115,1,67,3,0,2,0,6,0,1,67,25,22.3,2025_this_team
Navarion Benson,183937,CB,LA MONROE,4,0,0,,0,0,209,0,0,63.1,59.9,72.3,,54.8,27.2,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,5,9,6,16,0,0,0,0,0,0,16,0,10,2,0,0,0,0,0,0,0,0,,2025_this_team
Kristopher Robinson,184321,S,LA MONROE,7,5,0,57.1,0,0,209,0,0,69.1,65.4,81.5,56.8,57.3,49.6,0,0,0,1,8,19.4,6,0,0,22.6,4,0,0,104,4,135,239,0,0,0,0,0,107,239,4,100,24,10,20,2,7,0,0,12,12,3.0,2025_this_team
Stephen Saywahn,184322,S,LA MONROE,8,4,0,100.0,0,0,209,0,0,66.1,68.9,79.4,67.9,70.2,76.7,0,0,0,0,15,6.7,1,0,0,100.0,4,0,0,24,1,58,89,1,0,0,1,0,39,88,3,28,24,4,10,0,4,0,0,32,7,8.0,2025_this_team
Ameyr Adams,190002,S,LA MONROE,4,1,0,100.0,0,0,209,0,0,77.4,72.8,77.5,,63.8,84.5,0,0,0,0,6,0.0,0,0,0,91.7,1,0,0,40,0,23,64,0,0,0,0,0,14,64,0,41,10,2,7,0,1,0,0,6,5,6.0,2025_this_team
Zy Jackson,199733,S,LA MONROE,8,5,0,63.6,0,0,209,0,0,66.4,60.0,83.7,39.8,46.7,66.4,0,2,0,0,40,13.9,5,1,0,111.6,14,0,0,131,42,171,354,2,0,0,2,0,37,352,0,183,142,5,26,1,22,2,1,218,60,15.6,2025_this_team
Jabari Tiller,199736,S,LA MONROE,10,9,0,66.7,0,1,209,0,0,62.3,68.7,83.7,64.8,76.5,64.7,0,4,0,0,48,15.2,7,2,0,112.5,12,1,0,130,1,142,307,18,0,0,18,0,71,289,16,149,87,11,30,4,18,5,1,157,98,13.1,2025_this_team
Jalen Foster,199737,S,LA MONROE,6,8,0,80.0,0,0,209,0,0,68.7,69.3,4.8,60.8,71.6,89.0,1,0,0,0,14,3.0,1,1,1,100.0,4,0,0,137,5,123,256,0,0,0,0,0,58,256,3,130,56,5,24,0,5,1,0,40,26,10.0,2025_this_team
Taijh Overton,200082,S,ARKANSAS,1,0,0,,0,0,111,0,0,60.0,68.1,67.0,,64.4,73.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,1,4,0,0,0,0,0,3,4,0,3,0,1,1,0,0,0,0,0,0,,arrival_2025_at_ARKANSAS
