player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Nic Trujillo,175742,WR,LA MONROE,8,21.3,0,44.2,26.7,4,15,0,11.5,3,-0.19,15,209,0,58.8,75.0,62.7,,64.0,0.0,0,4,52,0.0,0,216,0,32.5,23,92.6,200,11.6,25,62.0,52,4,88.4,191,368,17,0.7,16.0,1.84,2025_this_team
Jonathan Bibbs,190005,WR,LA MONROE,12,11.5,14,65.0,28.6,2,7,1,7.1,2,0.12,14,209,1,70.9,39.6,70.3,61.9,71.3,0.0,0,1,68,0.5,1,184,3,40.9,26,92.4,170,44.6,82,111.4,40,3,53.8,99,389,322,12.4,15.0,2.29,2025_this_team
JP Coulter,199731,WR,LA MONROE,12,11.5,4,67.7,20.0,1,5,0,8.7,2,-0.16,13,209,1,56.3,27.3,58.5,61.0,58.0,0.0,0,1,39,0.5,1,218,1,35.6,21,92.2,201,29.8,65,76.1,31,0,70.2,153,231,91,4.3,11.0,1.15,2025_this_team
Jacob Godfrey,175734,WR,LA MONROE,11,13.0,4,53.3,57.1,4,7,0,5.9,1,-0.26,9,209,0,71.1,80.7,61.1,,61.3,0.0,0,1,37,0.0,0,167,3,31.8,16,92.2,154,86.8,145,81.4,30,2,12.0,20,191,25,1.6,11.9,1.24,2025_this_team
Julian Nixon,146942,TE,LA MONROE,12,7.0,0,68.2,50.0,2,4,0,11.8,2,-0.1,10,209,0,57.3,71.1,62.5,62.2,70.1,59.5,103,1,24,39.3,68,173,2,36.9,15,57.2,99,26.6,46,83.7,22,1,1.7,3,151,84,5.6,10.1,1.53,2025_this_team
Tyler Griffin,158436,WR,LA MONROE,10,12.3,3,65.0,33.3,1,3,0,7.1,1,0.03,9,209,0,68.7,69.0,73.0,,74.7,0.0,0,1,48,0.0,0,83,1,42.5,13,96.4,80,6.0,5,103.8,20,2,94.0,78,168,67,5.2,12.9,2.1,2025_this_team
Bryce Anderson,198735,TE,MEMPHIS,13,4.8,2,70.6,33.3,1,3,0,7.7,1,0.01,6,218,0,66.1,68.5,58.3,68.9,56.3,69.8,104,0,15,12.1,18,149,1,46.9,12,85.9,128,28.2,42,85.7,17,0,1.3,2,101,61,5.1,8.4,0.79,arrival_2025_at_MEMPHIS
Rico Powers Jr.,124250,WR,LA MONROE,4,26.5,0,35.7,0.0,0,4,0,0.0,0,-0.18,3,209,1,49.8,13.7,51.9,,52.0,0.0,0,1,21,0.0,0,69,2,29.7,5,92.8,64,10.1,7,17.9,14,0,89.9,62,53,-3,-0.6,10.6,0.83,2025_this_team
Nate Sullivan Jr.,138317,TE,LA MONROE,12,4.2,0,46.2,0.0,0,1,1,25.0,2,-0.32,4,209,0,33.4,67.7,43.8,48.2,50.0,50.0,69,1,14,30.4,42,138,6,32.3,6,65.9,91,34.8,48,23.9,13,0,4.3,6,48,27,4.5,8.0,0.53,2025_this_team
Rylan Green,155885,TE,LA MONROE,11,11.1,0,44.4,0.0,0,2,0,0.0,0,-0.05,3,209,0,74.9,66.9,47.0,68.3,67.6,89.1,115,1,23,61.2,79,129,2,38.1,4,35.7,46,5.4,7,59.7,9,1,0.0,0,50,23,5.8,12.5,1.09,2025_this_team
Brandon Buckhaulter,146820,WR,LA MONROE,4,15.4,0,42.9,,0,0,0,0.0,0,-0.14,2,209,0,74.9,66.5,70.2,,70.2,0.0,0,0,14,0.0,0,35,0,42.4,3,94.3,33,20.0,7,100.0,7,1,80.0,28,38,20,6.7,12.7,1.15,2025_this_team
Caleb Groce,190011,WR,LA MONROE,3,36.0,0,0.0,0.0,0,1,0,100.0,1,0.43,0,209,0,16.4,,45.1,,46.6,0.0,0,0,0,0.0,0,13,1,38.5,0,100.0,13,0.0,0,39.6,3,0,100.0,13,0,0,,,0.0,2025_this_team
Javon Campbell,190008,WR,LA MONROE,1,37.0,0,0.0,,0,0,0,,0,-0.76,0,209,0,,,57.8,,58.0,0.0,0,0,0,0.0,0,2,0,0.0,0,100.0,2,0.0,0,39.6,1,0,100.0,2,0,0,,,0.0,2025_this_team
Cooper Eldridge,181152,TE,LA MONROE,2,1.0,0,100.0,,0,0,0,0.0,0,0.51,1,209,0,66.7,61.0,67.0,66.6,79.9,66.7,2,0,11,66.7,2,3,0,66.7,1,33.3,1,0.0,0,112.5,1,0,0.0,0,11,10,10.0,11.0,11.0,2025_this_team
