player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Jyrin Johnson,141965,TE,BOWL GREEN,12,6.6,8,64.9,61.5,8,13,0,7.5,3,-0.1,23,122,0,69.1,72.6,67.9,71.3,69.8,28.3,79,1,38,1.8,5,279,2,39.8,37,94.6,264,55.6,155,94.6,57,2,16.1,45,466,271,7.3,12.6,1.77,2025_this_team
RJ Garcia II,144591,WR,BOWL GREEN,12,8.8,10,60.0,50.0,4,8,0,6.9,2,-0.3,15,122,0,71.6,72.4,66.9,,64.3,0.0,0,2,28,0.0,0,233,2,37.1,27,94.4,220,25.3,59,59.8,45,0,74.7,174,283,117,4.3,10.5,1.29,2025_this_team
Jacob Harris,173370,TE,BOWL GREEN,12,8.3,2,67.9,85.7,6,7,0,0.0,0,-0.24,10,122,0,85.5,70.1,74.1,61.8,75.4,59.1,101,1,38,11.1,19,171,1,41.2,19,85.4,146,33.9,58,110.4,28,5,7.0,12,182,52,2.7,9.6,1.25,2025_this_team
Finn Hogan,145726,WR,BOWL GREEN,12,14.6,1,61.9,50.0,2,4,0,0.0,0,-0.34,9,122,0,83.3,69.0,61.1,,61.6,0.0,0,2,24,0.0,0,204,1,35.9,13,94.1,192,2.5,5,50.4,21,0,97.5,199,183,48,3.7,14.1,0.95,2025_this_team
Allen Middleton,171504,WR,BOWL GREEN,12,7.7,0,47.1,100.0,1,1,0,11.1,1,-0.24,1,122,0,58.9,73.1,48.7,,47.5,0.0,0,2,21,0.0,0,179,0,37.3,8,94.4,169,69.3,124,14.5,17,0,30.2,54,52,35,4.4,6.5,0.31,2025_this_team
Winn Sharp,191017,WR,BOWL GREEN,9,9.4,0,55.6,0.0,0,1,0,0.0,0,0.14,2,122,0,76.3,65.7,54.7,,55.5,0.0,0,1,20,0.0,0,46,1,50.0,5,95.7,44,4.3,2,30.1,9,0,95.7,44,46,23,4.6,9.2,1.05,2025_this_team
Brennan Ridley,189014,WR,BOWL GREEN,11,5.9,0,50.0,0.0,0,1,0,0.0,0,-0.28,2,122,0,74.9,49.7,58.7,,58.9,0.0,0,0,87,0.0,0,54,0,32.7,4,96.3,52,25.9,14,135.4,8,1,74.1,40,110,105,26.3,27.5,2.12,2025_this_team
Reis Stocksdale,73860,WR,BOWL GREEN,10,0.7,0,66.7,,0,0,0,20.0,1,-0.36,1,122,0,45.4,70.5,51.9,,51.4,0.0,0,0,17,0.0,0,57,0,38.9,4,94.7,54,87.7,50,73.6,6,0,12.3,7,23,28,7.0,5.8,0.43,2025_this_team
Blane Cleaver,147342,TE,BOWL GREEN,12,0.3,0,75.0,,0,0,0,0.0,0,-0.49,1,122,0,73.1,66.0,72.9,67.5,54.0,79.1,72,0,7,47.3,43,91,2,29.5,3,50.5,46,7.7,7,116.7,4,1,2.2,2,11,13,4.3,3.7,0.24,2025_this_team
Eli Jacon-Duffy,191009,TE,BOWL GREEN,12,17.0,0,25.0,100.0,1,1,0,0.0,0,-0.09,1,122,0,66.7,65.1,69.6,55.2,55.7,79.1,34,0,22,32.6,14,43,0,33.3,1,65.1,28,11.6,5,50.0,4,0,0.0,0,22,1,1.0,22.0,0.79,2025_this_team
Trey Johnson,163108,WR,BOWL GREEN,10,14.7,0,33.3,0.0,0,2,0,50.0,1,0.03,1,122,0,24.5,66.2,52.5,,50.7,0.0,0,0,8,0.0,0,41,0,47.5,1,97.6,40,9.8,4,42.4,3,0,90.2,37,8,2,2.0,8.0,0.2,2025_this_team
Jeremiah Scoby,198198,WR,BOWL GREEN,3,1.0,0,100.0,,0,0,0,0.0,0,-0.25,0,122,0,66.7,64.3,65.4,67.3,56.1,66.7,6,0,9,11.1,1,9,0,25.0,1,77.8,7,11.1,1,104.2,1,0,22.2,2,9,8,8.0,9.0,1.29,2025_this_team
