player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Na'eem Abdul-Rahim Gladding,190053,WR,DOMINION,13,13.4,7,59.8,63.6,14,22,0,3.7,2,0.13,37,263,0,82.7,76.4,75.5,62.9,77.8,0.5,2,3,46,0.5,2,365,1,46.1,52,93.7,342,80.0,292,92.6,87,6,18.4,67,669,249,4.8,12.9,1.96,arrival_2025_at_DOMINION
Jalil Farooq,144623,WR,MARYLAND,12,5.6,16,72.5,37.5,3,8,1,10.8,7,-0.03,31,215,2,59.3,36.3,64.6,64.9,64.1,1.5,6,1,29,0.5,2,388,1,41.2,58,97.2,377,89.4,347,102.3,80,4,8.5,33,545,394,6.8,9.4,1.45,2025_this_team
Shaleak Knotts,162798,WR,MARYLAND,12,15.3,6,55.7,25.0,4,16,0,12.0,6,-0.01,27,215,0,55.5,73.3,65.6,,65.9,0.0,0,1,62,0.0,0,427,1,41.9,44,97.9,418,9.6,41,106.4,79,6,90.4,386,717,199,4.5,16.3,1.72,2025_this_team
Octavian Smith Jr.,162805,WR,MARYLAND,12,9.8,7,56.8,40.0,4,10,1,12.5,6,-0.07,23,215,1,53.9,48.8,55.3,,56.5,0.4,2,2,53,0.0,0,470,1,39.9,42,97.9,460,41.5,195,67.5,74,0,58.1,273,522,225,5.4,12.4,1.13,2025_this_team
Chris Durr Jr.,184950,WR,WYOMING,11,6.7,14,66.2,40.0,4,10,0,6.3,3,-0.13,18,351,0,73.6,73.9,67.9,,68.8,0.0,0,2,49,0.0,0,239,1,39.6,45,92.9,222,87.9,210,93.3,68,4,12.1,29,469,297,6.6,10.4,2.11,arrival_2025_at_WYOMING
Dorian Fleming,172225,TE,MARYLAND,12,4.7,8,63.1,66.7,8,12,0,12.8,6,-0.08,20,215,0,53.0,73.0,52.3,60.9,56.9,57.1,228,0,48,15.3,61,399,3,39.9,41,82.7,330,34.6,138,93.0,65,3,5.5,22,358,241,5.9,8.7,1.08,2025_this_team
Kaleb Webb,157616,WR,MARYLAND,12,14.9,2,55.0,50.0,1,2,0,8.3,2,-0.09,17,215,0,65.7,70.6,63.5,,64.0,0.0,0,3,29,0.0,0,228,1,40.9,22,98.7,225,11.4,26,66.5,40,2,88.6,202,318,87,4.0,14.5,1.41,2025_this_team
Preston Howard,162794,TE,AUBURN,12,5.2,0,47.6,20.0,1,5,0,33.3,5,-0.04,2,115,0,19.2,67.9,40.0,77.0,35.0,53.2,150,0,19,25.2,71,282,2,42.5,10,69.9,197,39.7,112,58.4,21,0,5.7,16,84,33,3.3,8.4,0.43,arrival_2025_at_AUBURN
AJ Szymanski,170206,TE,MARYLAND,12,7.4,0,45.5,0.0,0,2,0,16.7,1,0.09,2,215,0,50.3,67.3,38.9,56.3,55.1,77.8,49,0,21,31.7,20,63,0,41.7,5,65.1,41,9.5,6,82.8,11,1,1.6,1,32,13,2.6,6.4,0.78,2025_this_team
Leon Haughton Jr.,162793,TE,MARYLAND,7,9.9,0,44.4,100.0,1,1,0,33.3,2,-0.1,2,215,0,25.7,65.0,48.1,30.0,48.3,56.0,42,0,21,10.7,8,75,0,39.2,4,89.3,67,24.0,18,96.1,9,1,17.3,13,43,5,1.3,10.8,0.64,2025_this_team
Ryan Manning,170198,WR,MARYLAND,4,6.7,0,50.0,0.0,0,2,0,25.0,1,-0.14,1,215,0,39.5,64.1,55.6,,53.6,0.0,0,0,13,0.0,0,27,0,41.7,3,88.9,24,40.7,11,61.1,6,0,59.3,16,25,9,3.0,8.3,1.04,2025_this_team
Jordan Scott,200308,WR,MARYLAND,6,28.2,0,16.7,0.0,0,3,0,50.0,1,-1.14,1,215,0,24.5,61.0,53.8,,53.4,0.0,0,1,10,0.0,0,18,0,12.5,1,88.9,16,16.7,3,0.0,6,0,83.3,15,10,4,4.0,10.0,0.63,2025_this_team
Jahmari Powell-Wonson,188260,WR,MARYLAND,1,2.0,0,100.0,,0,0,0,0.0,0,-2.13,0,215,1,70.7,9.0,48.6,,50.9,0.0,0,0,9,0.0,0,2,0,50.0,2,100.0,2,100.0,2,95.8,2,0,0.0,0,14,10,5.0,7.0,7.0,2025_this_team
Zymear Smith,198732,WR,MARYLAND,2,-3.5,1,100.0,,0,0,0,0.0,0,-0.9,0,215,0,70.7,62.9,57.1,,56.8,0.0,0,0,-3,0.0,0,9,1,12.5,2,88.9,8,11.1,1,79.2,2,0,88.9,8,-6,1,0.5,-3.0,-0.75,2025_this_team
JT Taggart,200310,TE,MARYLAND,5,2.0,0,0.0,0.0,0,1,0,100.0,1,-1.04,0,215,0,16.4,,40.4,68.5,38.7,70.0,14,0,0,20.0,4,20,0,11.1,0,75.0,15,25.0,5,39.6,1,0,5.0,1,0,0,,,0.0,2025_this_team
