player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Sean Wilson,185332,WR,DELAWARE,13,11.2,14,70.1,54.2,13,24,0,2.9,2,0.05,34,151,1,83.0,52.7,77.2,55.0,77.8,0.0,0,0,51,0.2,1,419,0,43.1,68,93.3,391,9.1,38,108.5,97,3,90.9,381,877,247,3.6,12.9,2.24,2025_this_team
Kyre Duplessis,147082,WR,DELAWARE,13,12.1,9,63.2,38.9,7,18,0,6.3,4,0.06,36,151,1,76.0,63.3,74.1,61.9,73.1,0.4,2,1,68,0.2,1,479,1,46.0,60,93.1,446,9.4,45,104.0,95,5,90.2,432,824,303,5.1,13.7,1.85,2025_this_team
Bryson Graves,175806,WR,COAST CAR,13,8.4,8,54.1,36.4,4,11,0,10.8,4,-0.19,12,141,1,61.1,65.8,61.3,,63.5,1.8,5,3,39,0.0,0,274,2,32.4,33,92.0,252,94.9,260,58.8,61,2,2.6,7,311,216,6.5,9.4,1.23,arrival_2025_at_COAST CAR
Jake Thaw,129600,WR,DELAWARE,10,9.3,4,63.3,46.7,7,15,0,0.0,0,0.07,16,151,1,89.8,45.6,62.6,,64.2,0.8,2,2,51,0.0,0,244,0,46.3,31,93.9,229,90.6,221,88.7,49,3,6.6,16,359,169,5.5,11.6,1.57,2025_this_team
Ja'Carree Kelly,173611,WR,DELAWARE,12,5.8,8,71.4,66.7,4,6,0,5.4,2,-0.12,14,151,1,76.3,45.9,65.5,63.9,64.8,1.3,3,4,67,0.4,1,231,1,40.8,35,91.8,212,94.4,218,62.5,49,1,3.9,9,331,198,5.7,9.5,1.56,2025_this_team
Donovan Lewis,178135,WR,DELAWARE,9,14.0,2,60.6,63.6,7,11,0,9.1,2,0.2,11,151,0,63.6,71.3,69.0,,67.7,0.6,1,1,30,0.0,0,155,0,51.4,20,92.9,144,8.4,13,77.7,33,1,90.3,140,219,45,2.3,11.0,1.52,2025_this_team
Nick Laboy,148767,WR,DELAWARE,13,17.3,4,33.3,40.0,4,10,0,16.7,2,-0.03,7,151,0,47.7,68.4,58.6,,57.5,0.0,0,0,35,0.0,0,160,0,40.9,10,93.1,149,9.4,15,74.6,30,2,90.6,145,162,37,3.7,16.2,1.09,2025_this_team
Elijah Sessoms,164548,TE,DELAWARE,13,7.4,0,78.6,57.1,4,7,0,8.3,2,0.09,10,151,1,66.8,27.7,48.1,63.8,49.0,51.7,210,0,21,23.6,96,406,0,45.9,22,71.9,292,42.4,172,118.8,28,2,4.4,18,190,61,2.8,8.6,0.65,2025_this_team
Max Patterson,145128,WR,DELAWARE,13,10.4,1,72.0,62.5,5,8,0,10.0,2,0.17,11,151,0,61.3,69.9,66.8,,66.4,0.7,1,0,40,0.0,0,142,1,47.1,18,97.2,138,77.5,110,145.0,25,3,20.4,29,260,72,4.0,14.4,1.88,2025_this_team
Connor Witthoft,128287,TE,DELAWARE,8,9.1,1,60.0,50.0,1,2,1,0.0,0,0.0,3,151,0,80.1,67.5,51.1,42.7,52.1,49.6,67,0,16,21.5,29,135,3,44.8,9,74.1,100,43.0,58,70.4,15,0,3.7,5,66,20,2.2,7.3,0.66,2025_this_team
Brandon Rehmann,189939,WR,DELAWARE,4,16.6,0,37.5,100.0,1,1,1,25.0,1,0.08,2,151,0,39.5,20.4,53.1,,55.9,0.0,0,0,17,0.0,0,32,1,41.4,3,90.6,29,0.0,0,49.5,8,0,100.0,32,31,6,2.0,10.3,1.07,2025_this_team
Scott Moore,204827,TE,DELAWARE,9,8.3,0,75.0,50.0,1,2,0,14.3,1,0.0,2,151,0,53.4,66.2,42.7,75.2,46.1,42.6,49,0,20,13.0,15,115,2,43.5,6,81.7,94,47.8,55,128.1,8,1,5.2,6,46,15,2.5,7.7,0.49,2025_this_team
Nick Tyree,199644,WR,DELAWARE,6,0.5,0,100.0,,0,0,0,0.0,0,-0.09,2,151,0,74.9,70.5,59.7,,64.6,0.0,0,0,16,0.0,0,13,0,38.5,4,100.0,13,84.6,11,91.7,4,0,0.0,0,24,22,5.5,6.0,1.85,2025_this_team
