player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Tahj Chambers,122740,LB,OLE MISS,14,11,1,70.6,0,0,226,0,0,63.2,67.8,0.0,56.8,75.4,59.3,2,7,0,0,19,16.7,9,2,2,86.6,12,0,0,352,0,186,380,12,0,0,12,0,0,368,25,169,16,23,34,1,17,9,0,105,79,8.8,2025_this_team
Andrew Jones,144268,LB,OLE MISS,11,11,0,88.9,0,0,226,0,0,67.1,77.0,10.8,61.5,83.9,86.6,3,4,0,0,38,4.8,2,0,1,107.4,8,0,0,216,0,103,233,9,0,0,9,0,0,224,18,112,8,17,29,2,9,7,0,88,69,11.0,2025_this_team
TJ Dottery,156243,LB,OLE MISS,15,25,1,68.9,0,2,226,0,0,51.6,55.0,65.4,51.6,60.2,60.5,2,9,0,0,52,15.1,16,0,2,107.5,31,1,0,786,0,474,958,56,0,0,56,0,19,902,66,418,97,38,65,3,45,12,2,359,243,11.6,2025_this_team
Tyler Banks,163648,LB,OLE MISS,6,5,0,100.0,0,0,226,0,0,39.7,61.4,77.9,78.0,79.4,57.6,1,3,0,0,40,18.2,2,0,0,118.8,4,0,0,74,0,40,82,1,0,0,1,0,0,81,10,32,6,2,4,1,4,4,0,80,25,20.0,2025_this_team
Keaton Thomas,169147,LB,BAYLOR,12,21,0,75.0,0,0,118,1,1,67.4,69.3,84.3,58.1,70.0,79.9,1,9,0,1,47,9.8,11,3,0,108.1,27,1,0,662,4,340,793,23,0,0,23,0,0,770,45,408,104,39,80,5,36,11,2,316,205,11.7,arrival_2025_at_BAYLOR
Mark Trigg Jr.,172530,LB,OLE MISS,1,0,0,,0,0,226,0,0,,60.0,61.7,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,2025_this_team
Jaden Yates,173560,LB,OLE MISS,15,15,0,76.9,0,0,226,0,0,62.7,62.5,82.0,59.6,61.3,74.8,0,0,0,0,57,10.0,5,0,0,138.3,10,1,0,328,0,179,371,6,0,0,6,0,0,365,27,165,37,10,30,0,13,1,1,145,97,14.5,2025_this_team
Tah'j Butler,183212,LB,GA TECH,13,6,1,71.4,0,0,176,0,0,71.7,64.8,84.7,53.0,59.7,52.3,0,4,0,1,17,25.0,9,2,0,80.3,15,0,0,189,1,123,324,71,0,0,71,0,0,253,33,168,62,10,21,1,21,4,1,114,72,7.6,arrival_2025_at_GA TECH
Luke Ferrelli,183259,LB,CAL,13,20,0,94.7,0,0,130,0,0,82.3,68.4,30.6,63.1,56.5,52.2,4,1,0,1,23,18.2,18,0,2,89.4,36,1,0,652,0,382,743,26,0,0,26,0,9,717,35,326,55,31,61,4,38,6,0,307,144,8.5,arrival_2025_at_CAL
Raymond Collins,184738,LB,OLE MISS,3,0,0,,0,0,226,0,0,62.2,59.5,69.3,,56.0,77.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,7,0,2,7,0,0,0,0,0,0,7,0,5,0,1,3,0,0,0,0,0,0,,2025_this_team
Jarcoby Hopson,199791,LB,OLE MISS,1,0,0,,0,0,226,0,0,60.0,60.0,64.7,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,2025_this_team
