player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Matthew Henry,192936,WR,W KENTUCKY,13,13.3,6,61.8,61.5,8,13,0,3.5,2,0.03,40,346,0,78.3,75.0,74.4,,75.9,0.0,0,3,55,0.0,0,443,4,43.7,55,95.5,423,15.6,69,103.6,89,6,84.4,374,888,259,4.7,16.1,2.1,2025_this_team
K.D. Hutchinson,163045,WR,W KENTUCKY,13,4.5,9,78.0,50.0,2,4,0,7.2,5,-0.02,30,346,1,72.4,65.1,76.0,,74.4,0.0,0,5,78,0.0,0,290,0,43.9,64,96.6,280,87.9,255,83.9,82,3,10.7,31,599,447,7.0,9.4,2.14,2025_this_team
Moussa Barry,166787,WR,W KENTUCKY,13,15.3,5,53.8,29.4,5,17,0,10.3,4,-0.1,20,346,2,61.7,22.5,60.1,,57.9,0.0,0,1,48,0.0,0,370,0,41.5,35,95.1,352,13.0,48,77.9,65,1,87.0,322,503,136,3.9,14.4,1.43,2025_this_team
Noah Meyers,173445,TE,W KENTUCKY,11,5.6,2,82.1,60.0,3,5,0,3.0,1,-0.05,17,346,1,81.8,34.1,60.9,69.9,65.3,46.8,160,0,59,16.1,55,342,1,43.5,32,79.8,273,48.0,164,130.7,39,3,5.0,17,359,162,5.1,11.2,1.32,2025_this_team
Jairus Mack,145562,WR,W KENTUCKY,9,7.2,3,70.6,60.0,3,5,0,0.0,0,-0.06,14,346,0,87.4,82.7,65.4,,64.6,0.0,0,3,32,0.0,0,190,0,41.7,24,94.7,180,91.6,174,61.3,34,1,7.4,14,223,95,4.0,9.3,1.24,2025_this_team
Cameron Flowers,188745,WR,W KENTUCKY,13,10.6,3,59.4,0.0,0,8,1,0.0,0,-0.02,12,346,0,85.5,75.0,63.5,,63.6,0.0,0,1,30,0.0,0,183,1,42.7,19,91.3,167,51.4,94,75.5,32,1,48.1,88,204,106,5.6,10.7,1.22,2025_this_team
Kelby Williams,172300,WR,W KENTUCKY,9,12.3,1,73.3,50.0,1,2,0,0.0,0,0.13,8,346,0,64.6,68.2,62.1,,62.0,0.0,0,0,45,0.0,0,110,0,47.2,11,96.4,106,10.0,11,109.0,15,0,90.0,99,165,54,4.9,15.0,1.56,2025_this_team
Quincy Burroughs,164137,WR,W KENTUCKY,11,7.9,1,66.7,100.0,1,1,0,20.0,2,0.05,4,346,0,44.3,67.5,54.9,,53.4,0.0,0,0,20,0.0,0,105,1,48.0,8,93.3,98,8.6,9,112.2,12,1,91.4,96,77,35,4.4,9.6,0.79,2025_this_team
Jackson West,143900,TE,W KENTUCKY,9,8.4,0,80.0,100.0,2,2,0,0.0,0,-0.03,4,346,0,79.3,67.8,67.5,77.8,60.9,55.9,66,0,17,28.0,33,118,4,43.5,8,70.3,83,37.3,44,133.3,10,1,4.2,5,80,25,3.1,10.0,0.96,2025_this_team
Lofton Howard,173439,TE,W KENTUCKY,6,2.5,1,50.0,,0,0,0,25.0,1,0.14,0,346,0,40.2,64.1,44.2,71.8,44.1,49.2,29,0,5,13.6,8,59,0,47.2,3,78.0,46,45.8,27,56.3,6,0,5.1,3,10,0,0.0,3.3,0.22,2025_this_team
Marvin Sims,182956,WR,W KENTUCKY,4,11.3,1,50.0,,0,0,0,0.0,0,0.08,1,346,0,70.7,65.3,72.4,,69.3,0.0,0,0,11,0.0,0,13,0,50.0,2,92.3,12,92.3,12,103.1,4,1,7.7,1,19,16,8.0,9.5,1.58,2025_this_team
CC Ezirim,171376,TE,TOLEDO,4,3.3,0,66.7,,0,0,0,0.0,0,0.31,2,316,0,70.7,62.9,63.1,71.5,63.8,81.5,22,0,6,29.6,8,27,0,52.0,2,70.4,19,14.8,4,109.7,3,1,0.0,0,8,2,1.0,4.0,0.42,arrival_2025_at_TOLEDO
Isaiah Myers,133796,WR,W KENTUCKY,5,11.0,1,66.7,,0,0,1,33.3,1,0.32,2,346,0,31.6,62.9,63.8,,64.3,0.0,0,0,22,0.0,0,18,1,52.9,2,94.4,17,5.6,1,109.7,3,0,94.4,17,43,23,11.5,21.5,2.53,2025_this_team
Justin Wolf,142695,TE,W KENTUCKY,8,8.5,0,100.0,100.0,1,1,0,0.0,0,-0.01,1,346,0,70.7,64.6,51.9,51.2,54.3,63.9,39,0,16,27.9,17,61,1,39.3,2,67.2,41,34.4,21,106.3,2,0,1.6,1,19,2,1.0,9.5,0.46,2025_this_team
Jaleel Walker,184004,WR,W KENTUCKY,1,8.0,0,100.0,,0,0,0,0.0,0,1.54,1,346,0,66.7,61.0,67.3,,66.4,0.0,0,0,20,0.0,0,6,0,100.0,1,50.0,3,0.0,0,118.8,1,0,100.0,6,20,12,12.0,20.0,6.67,2025_this_team
