player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Eli Stowers,147013,TE,VANDERBILT,12,8.2,9,72.9,41.2,7,17,0,6.1,4,0.39,40,333,0,76.2,75.1,81.6,71.5,85.3,24.9,83,3,67,3.6,12,333,1,55.9,62,90.4,301,66.4,221,101.5,85,4,8.4,28,769,377,6.1,12.4,2.55,2025_this_team
Junior Sherrill,172627,WR,VANDERBILT,13,10.6,10,73.0,50.0,7,14,2,6.9,4,0.35,37,333,1,73.6,50.5,73.3,,73.5,0.0,0,1,46,0.0,0,407,5,54.6,54,94.1,383,8.8,36,132.4,74,7,91.2,371,775,318,5.9,14.4,2.02,2025_this_team
Tre Richardson,200360,WR,VANDERBILT,13,16.2,8,63.9,27.3,3,11,0,6.1,3,0.3,29,333,0,74.1,78.1,75.9,,74.6,0.0,0,3,75,0.0,0,356,1,52.2,46,94.1,335,28.4,101,117.0,72,7,71.3,254,806,395,8.6,17.5,2.41,2025_this_team
Ja'Cory Thomas,199065,WR,DOMINION,12,15.7,14,56.3,52.9,9,17,1,7.0,3,0.16,31,263,1,64.6,40.4,75.1,,75.2,0.3,1,3,55,0.0,0,310,2,47.4,40,94.5,293,8.1,25,97.0,71,5,91.6,284,717,258,6.5,17.9,2.45,arrival_2025_at_DOMINION
Jayvontay Conner,172510,TE,E CAROLINA,12,8.6,6,67.6,33.3,1,3,0,8.0,2,0.23,16,156,1,66.7,29.0,69.8,70.6,72.6,37.2,92,0,79,36.0,89,247,1,51.1,23,59.5,147,42.5,105,130.3,34,3,1.6,4,346,200,8.7,15.0,2.35,arrival_2025_at_E CAROLINA
Richie Hoskins,163715,WR,VANDERBILT,13,9.6,5,87.5,83.3,5,6,0,3.4,1,0.41,19,333,0,80.0,72.0,66.2,,64.8,0.0,0,0,53,0.0,0,289,0,54.2,28,94.5,273,82.7,239,139.7,32,3,17.3,50,321,109,3.9,11.5,1.18,2025_this_team
Cole Spence,163727,TE,VANDERBILT,13,8.8,4,83.3,100.0,2,2,0,0.0,0,0.31,12,333,0,84.2,69.5,66.2,69.1,75.7,66.5,167,0,33,38.2,96,251,1,56.8,15,57.8,145,32.7,82,155.8,18,2,0.8,2,233,113,7.5,15.5,1.61,2025_this_team
Kayleb Barnett,205487,WR,VANDERBILT,12,5.6,2,54.5,,0,0,0,14.3,1,0.65,4,333,0,53.4,71.7,70.8,,67.9,0.0,0,0,13,0.0,0,44,0,60.0,6,90.9,40,79.5,35,97.9,11,1,18.2,8,53,80,13.3,8.8,1.33,2025_this_team
Tristen Brown,188507,WR,VANDERBILT,13,8.3,2,100.0,100.0,1,1,0,0.0,0,0.37,6,333,0,80.9,69.9,65.1,61.0,65.2,0.0,0,0,28,1.0,1,103,1,57.1,10,94.2,97,36.9,38,118.8,10,0,63.1,65,137,54,5.4,13.7,1.41,2025_this_team
Cole Adams,134273,WR,ALABAMA,4,4.6,1,71.4,,0,0,0,0.0,0,0.72,5,103,0,76.3,87.7,73.6,,76.5,0.0,0,0,25,0.0,0,23,0,77.3,5,95.7,22,100.0,23,143.5,7,1,0.0,0,71,56,11.2,14.2,3.23,arrival_2025_at_ALABAMA
Trent Hudson,175674,WR,VANDERBILT,6,14.7,0,33.3,0.0,0,1,0,50.0,2,0.53,2,333,0,17.5,62.9,52.1,,51.6,0.0,0,0,19,0.0,0,44,0,55.3,2,86.4,38,4.5,2,52.1,6,0,95.5,42,32,6,3.0,16.0,0.84,2025_this_team
Brycen Coleman,188510,TE,VANDERBILT,13,18.8,0,60.0,100.0,1,1,0,0.0,0,0.45,2,333,0,40.2,66.0,51.4,64.5,50.0,26.1,12,0,54,2.2,1,46,0,53.3,3,95.7,44,54.3,25,143.8,5,1,19.6,9,67,20,6.7,22.3,1.52,2025_this_team
Joseph McVay,188520,WR,VANDERBILT,8,11.0,0,66.7,50.0,1,2,1,0.0,0,0.52,1,333,0,70.7,62.9,59.1,,63.5,0.0,0,0,16,0.0,0,21,2,50.0,2,95.2,20,0.0,0,126.4,3,1,100.0,21,21,0,0.0,10.5,1.05,2025_this_team
Gabe Fisher,172610,TE,VANDERBILT,12,-1.0,0,100.0,,0,0,0,0.0,0,0.61,1,333,0,70.7,10.8,64.7,59.8,55.9,62.9,22,0,5,54.3,19,35,1,67.6,2,45.7,16,14.3,5,79.2,2,0,8.6,3,6,8,4.0,3.0,0.38,2025_this_team
Witt Edwards,188513,TE,VANDERBILT,1,5.0,0,0.0,,0,0,0,100.0,1,1.0,0,333,0,16.4,,38.8,67.7,44.2,33.3,2,0,0,33.3,2,6,0,50.0,0,66.7,4,66.7,4,39.6,1,0,0.0,0,0,0,,,0.0,2025_this_team
Emmanuel Adebi,148768,TE,VANDERBILT,9,1.0,0,100.0,,0,0,0,0.0,0,0.23,0,333,0,66.7,61.0,71.9,71.2,51.6,80.0,20,0,7,56.0,14,25,0,56.5,1,44.0,11,16.0,4,95.8,1,0,0.0,0,7,6,6.0,7.0,0.64,2025_this_team
