player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Seth Naotala,138461,LB,DOMINION,13,20,0,50.0,0,0,263,0,0,65.8,78.0,86.6,57.5,83.5,46.8,3,11,0,1,9,18.6,13,0,0,21.5,6,3,0,468,0,159,481,4,0,0,4,0,3,477,94,228,6,26,37,4,12,17,0,32,29,5.3,2025_this_team
Jason Henderson,145379,LB,DOMINION,1,0,0,100.0,0,0,263,0,0,65.9,64.9,77.4,55.6,63.1,51.8,0,0,0,0,6,28.6,2,0,0,91.7,1,0,0,54,0,17,55,0,0,0,0,0,0,55,3,35,1,3,5,1,1,0,0,6,2,6.0,2025_this_team
Jahleel Culbreath,163527,LB,DOMINION,13,23,0,85.0,0,0,263,0,0,65.5,66.4,91.2,68.2,60.8,52.9,6,10,0,0,14,19.0,15,1,0,90.8,17,5,0,364,0,238,626,184,0,0,184,0,4,442,120,268,72,25,41,5,20,21,0,116,91,6.8,2025_this_team
Koa Naotala,163537,LB,DOMINION,1,0,0,,0,0,263,0,0,61.0,62.7,67.5,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,2025_this_team
Mario Thompson,172298,LB,DOMINION,5,4,0,40.0,0,0,263,0,0,79.1,73.3,81.5,59.1,62.0,57.1,1,0,0,0,7,10.0,1,1,0,47.9,2,0,0,32,0,45,103,21,0,0,21,0,0,82,15,43,49,2,5,0,5,1,0,11,2,5.5,2025_this_team
Gage Sawyers,175832,LB,DOMINION,4,0,0,,0,0,263,0,0,61.6,53.7,72.3,58.6,49.4,20.1,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,7,0,5,14,2,0,0,2,0,0,12,1,8,3,0,0,0,0,0,0,0,0,,2025_this_team
AJ Ashworth,197828,LB,DOMINION,5,0,0,,0,0,263,0,0,54.6,66.0,75.6,53.9,77.0,29.8,1,1,0,0,,37.5,3,0,0,0.0,0,0,0,42,0,15,46,0,0,0,0,0,0,46,3,28,2,3,5,1,0,2,0,0,0,,2025_this_team
Montrell Chapman,198856,LB,MISS STATE,4,0,0,50.0,0,0,227,0,0,49.7,46.7,71.6,,53.4,75.8,0,0,0,0,8,0.0,0,0,0,60.4,1,0,0,11,0,14,18,0,0,0,0,0,0,18,0,4,7,1,1,0,2,0,0,8,10,8.0,arrival_2025_at_MISS STATE
Keshawn Thomas,199064,LB,DOMINION,13,8,0,85.7,0,0,263,0,0,68.0,70.7,27.3,64.6,71.4,66.7,1,2,0,0,15,16.2,6,1,1,88.7,6,4,0,139,0,82,250,64,0,0,64,0,1,186,38,130,46,14,23,1,7,7,0,37,29,6.2,2025_this_team
Jackson Forrest,199076,LB,DOMINION,12,9,0,75.0,0,3,263,1,0,83.1,84.7,84.0,86.0,63.5,56.5,1,9,0,0,21,17.1,7,0,1,90.1,6,6,0,302,1,115,307,0,0,0,0,0,1,307,56,136,2,21,25,3,8,16,0,49,37,8.2,2025_this_team
