player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,_provenance
Davion Weatherspoon,145888,G,OHIO,13,100.0,0,259,75.2,78.5,75.7,1,7,389,100.0,100.0,99.0,8,8,0,881,0,881,0,881,417,417,0,0,464,0,2025_this_team
Nick Marinaro,148848,C,OHIO,13,100.0,1,259,71.6,66.0,73.3,0,13,386,100.0,100.0,98.1,6,14,1,870,870,0,0,870,414,414,0,0,456,0,2025_this_team
Shedrick Rhodes Jr.,130602,T,OHIO,13,100.0,0,259,70.4,68.7,68.7,2,10,389,100.0,100.0,97.4,4,16,4,867,0,0,867,867,417,417,0,0,450,0,2025_this_team
Jordon Jones,164122,T,OHIO,13,100.0,3,259,63.1,62.6,65.6,0,14,371,100.0,100.0,97.0,9,18,4,826,0,0,0,826,396,396,0,826,430,0,2025_this_team
Trent Allen,184111,G,OHIO,13,100.0,0,259,58.9,60.3,58.9,1,12,321,100.0,100.0,97.7,6,14,1,715,8,0,0,715,343,343,707,0,372,0,2025_this_team
Kam Wright,164131,G,OHIO,10,100.0,1,259,69.5,54.2,70.9,1,2,71,100.0,100.0,97.9,1,3,0,188,0,14,0,188,77,77,174,0,111,0,2025_this_team
Tigana Cisse,158978,T,OHIO,6,100.0,0,259,66.6,81.8,62.0,0,0,20,100.0,100.0,100.0,0,0,0,92,0,0,16,92,23,23,0,76,69,0,2025_this_team
Bryce Parson,188473,C,OHIO,4,100.0,0,259,68.6,69.5,66.0,0,0,2,100.0,100.0,100.0,0,0,0,24,24,0,0,24,2,2,0,0,22,0,2025_this_team
Seth Anstead,188446,G,OHIO,4,100.0,0,259,62.5,66.7,61.8,0,0,1,100.0,100.0,100.0,0,0,0,21,0,0,0,21,1,1,21,0,20,0,2025_this_team
Jarian Shelby,164127,T,OHIO,3,100.0,0,259,77.4,,76.0,0,0,0,,,,0,0,0,19,0,0,19,19,0,0,0,0,19,0,2025_this_team
Josh Waite,199026,G,OHIO,1,100.0,0,259,60.2,,60.0,0,0,0,,,,0,0,0,7,0,7,0,7,0,0,0,0,7,0,2025_this_team
