player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
KC Concepcion,170362,WR,TEXAS A&M,13,12.3,14,60.4,66.7,10,15,0,10.3,7,0.13,48,312,0,61.0,86.7,78.4,,79.9,0.3,1,2,48,0.0,0,395,1,47.3,61,94.7,374,34.4,136,111.8,101,9,65.3,258,919,440,7.2,15.1,2.46,2025_this_team
Mario Craver,184754,WR,TEXAS A&M,12,7.8,22,69.4,50.0,3,6,0,6.3,4,0.03,34,312,0,74.8,77.1,81.4,,82.7,0.0,0,4,86,0.0,0,294,1,45.4,59,95.9,282,83.0,244,101.0,85,4,16.7,49,917,575,9.7,15.5,3.25,2025_this_team
Isaiah Horton,162735,WR,ALABAMA,15,11.6,4,71.2,45.5,5,11,0,8.7,4,0.17,28,103,0,66.4,73.2,64.1,,65.3,0.8,3,3,37,0.0,0,365,2,48.4,42,96.7,353,11.5,42,115.9,59,8,87.4,319,511,97,2.3,12.2,1.45,arrival_2025_at_ALABAMA
Richie Anderson,173519,TE,FRESNO ST,13,7.5,3,66.0,100.0,6,6,0,18.4,7,0.03,15,169,1,37.9,33.2,55.1,68.5,53.2,60.6,206,1,25,16.2,55,340,8,46.0,31,80.3,273,35.3,120,96.1,47,3,3.2,11,300,139,4.5,9.7,1.1,arrival_2025_at_FRESNO ST
Houston Thomas,158831,TE,UTSA,12,7.4,4,73.9,50.0,3,6,0,10.5,4,-0.04,16,331,0,60.8,72.3,62.8,67.5,68.3,44.7,126,1,32,22.0,62,282,2,46.1,34,73.0,206,48.9,138,100.5,46,2,5.0,14,347,144,4.2,10.2,1.68,arrival_2025_at_UTSA
Ashton Bethel-Roman,191246,WR,TEXAS A&M,13,14.5,3,53.3,85.7,6,7,0,20.0,6,0.08,17,312,1,35.4,28.6,59.4,63.9,57.3,0.0,0,1,76,0.3,1,346,1,46.2,24,94.8,328,6.1,21,119.7,45,5,93.9,325,490,156,6.5,20.4,1.49,2025_this_team
Theo Melin Ohrstrom,158662,TE,TEXAS A&M,13,6.9,1,63.3,100.0,1,1,0,5.0,1,0.01,11,312,0,73.8,70.1,57.7,76.6,59.0,67.9,178,3,28,21.8,57,262,0,44.9,19,73.3,192,24.4,64,49.7,30,1,6.5,17,168,88,4.6,8.8,0.88,2025_this_team
Terry Bussey,191251,WR,TEXAS A&M,13,8.8,5,62.1,66.7,2,3,0,21.7,5,0.18,11,312,0,31.4,78.6,52.8,,53.5,0.0,0,4,34,0.0,0,229,1,49.5,18,93.9,215,16.2,37,53.7,29,1,83.8,192,195,99,5.5,10.8,0.91,2025_this_team
Nate Boerkircher,129676,TE,TEXAS A&M,13,6.6,1,86.4,75.0,3,4,0,5.0,1,0.25,13,312,0,73.6,71.6,74.6,64.7,67.5,69.0,169,0,28,24.9,61,245,0,51.7,19,72.2,177,22.9,56,143.8,22,3,6.5,16,198,76,4.0,10.4,1.12,2025_this_team
Amari Niblack,163606,TE,TEXAS A&M,12,14.5,3,45.5,50.0,1,2,0,0.0,0,0.08,3,312,0,76.3,65.7,54.6,69.8,57.5,35.1,27,0,23,6.5,5,77,2,46.1,5,92.2,71,39.0,30,66.1,11,0,26.0,20,69,31,6.2,13.8,0.97,2025_this_team
