player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,_provenance
Cash Hudson,164802,C,MO STATE,13,100.0,0,230,59.7,70.2,52.6,5,19,526,100.0,100.0,97.0,1,28,4,874,874,0,0,874,562,562,0,0,312,0,2025_this_team
Mark Hutchinson,138226,G,MO STATE,13,100.0,1,230,55.2,66.8,48.4,1,24,524,100.0,100.0,96.9,4,29,4,858,0,680,0,858,559,559,177,0,299,0,2025_this_team
Ebubedike Nnabugwu,174465,T,MO STATE,12,100.0,2,230,64.5,78.8,63.0,4,14,481,100.0,100.0,97.5,11,21,3,804,0,185,618,804,512,512,0,0,292,0,2025_this_team
Erick Cade,146816,T,MO STATE,12,100.0,0,230,66.2,74.5,60.1,1,19,481,100.0,100.0,96.9,4,25,5,803,0,0,0,803,512,512,0,802,291,0,2025_this_team
Matthew Greene,174070,G,MO STATE,12,100.0,1,230,63.1,75.5,57.0,2,8,322,100.0,100.0,97.5,4,13,3,553,0,22,51,553,343,343,445,27,210,6,2025_this_team
Justin Curtis,148617,G,MO STATE,10,100.0,0,230,50.5,39.5,52.3,1,8,152,100.0,100.0,95.1,1,12,3,259,0,0,0,259,164,164,258,0,95,0,2025_this_team
Cristian Loaiza,164805,T,MO STATE,3,100.0,0,230,48.1,38.1,52.1,3,5,102,100.0,100.0,93.1,1,11,3,177,0,0,177,177,111,111,0,0,66,0,2025_this_team
Brayden Thompson,198910,T,MO STATE,1,100.0,0,230,31.0,0.0,56.2,1,3,31,100.0,100.0,83.9,1,7,3,54,0,0,27,54,35,35,0,27,19,0,2025_this_team
Makhete Gueye,156322,T,MO STATE,5,100.0,0,230,43.8,85.4,42.5,0,0,25,100.0,100.0,100.0,2,0,0,40,0,0,14,40,26,26,0,25,14,0,2025_this_team
Logan Scrivner,185516,C,MO STATE,3,100.0,0,230,61.4,62.8,60.5,0,1,8,100.0,100.0,93.7,0,1,0,17,13,0,0,17,8,8,4,0,9,0,2025_this_team
Ben Liedtke,185514,T,MO STATE,1,100.0,0,230,56.3,,53.8,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,6,6,0,2025_this_team
King Large,189551,T,SMU,2,100.0,0,287,76.7,67.4,78.7,0,0,1,100.0,100.0,100.0,0,0,0,6,0,0,3,6,1,1,0,3,5,0,arrival_2025_at_SMU
Ryan Mitchell,185509,G,MO STATE,1,100.0,0,230,60.0,,60.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,3,0,3,0,2025_this_team
