player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Davon Townley Jr.,145091,ED,MO STATE,13,6,4,0.0,1,0,230,0,0,67.9,62.5,3.0,60.6,66.1,59.1,0,13,0,1,,15.4,4,0,5,0.0,0,2,0,1,0,8,401,400,1,3,369,27,0,1,223,170,0,16,16,2,1,15,0,0,0,,2025_this_team
Ryan Williams,146328,DI,MO STATE,10,5,0,,0,0,230,0,0,,48.7,0.0,56.9,50.9,64.2,0,3,0,0,,6.7,1,0,4,0.0,0,1,0,0,0,0,314,314,8,293,0,13,0,0,185,129,0,7,9,0,0,4,0,0,0,,2025_this_team
Caleb Dietlin,148122,ED,MO STATE,13,4,1,100.0,0,0,230,0,0,52.7,63.2,46.0,71.6,56.3,79.0,4,15,0,0,14,5.9,1,0,2,118.8,1,4,0,0,0,18,412,411,0,4,388,19,0,1,215,179,0,12,12,1,1,23,0,14,4,14.0,2025_this_team
Sterling Smithson,148124,DI,MO STATE,13,10,0,,0,0,230,0,0,62.2,66.6,41.0,57.9,71.7,75.7,0,7,0,0,,3.7,1,0,2,0.0,0,0,0,0,0,0,411,411,23,381,1,6,0,0,211,200,0,10,16,1,0,7,0,0,0,,2025_this_team
DJ Wesolak,157154,ED,MO STATE,12,11,2,,0,0,230,2,0,58.5,67.4,36.5,70.0,65.6,70.8,1,16,0,0,,10.8,4,0,3,0.0,0,5,0,0,0,10,505,505,0,2,474,29,0,0,266,229,0,20,22,3,0,22,0,0,0,,2025_this_team
Malachi Madison,157649,DI,UMASS,8,4,0,,1,0,216,0,0,57.3,55.5,17.5,59.3,59.2,27.0,0,3,0,0,,35.7,5,0,2,0.0,0,1,0,2,0,1,228,226,9,212,0,5,0,2,94,133,0,5,5,0,0,4,0,0,0,,arrival_2025_at_UMASS
Josh Lukusa,158025,ED,MIAMI OH,12,6,1,,0,0,221,0,0,60.0,63.4,79.0,61.1,65.2,45.9,2,13,0,0,,23.5,4,0,0,0.0,0,0,0,0,0,0,282,282,0,14,3,265,0,0,150,132,0,6,7,0,0,15,0,0,0,,arrival_2025_at_MIAMI OH
Gilles Tchio,164814,DI,MO STATE,1,0,0,,0,0,230,0,0,,60.0,64.4,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,2025_this_team
Tim Brantley Jr.,171445,DI,MO STATE,12,8,0,,0,0,230,0,0,64.4,64.2,16.6,68.8,62.1,59.0,3,9,0,0,,16.1,5,0,3,0.0,0,1,0,2,0,1,352,349,15,325,4,5,0,3,178,173,0,13,18,2,0,13,0,0,0,,2025_this_team
Andrew Link,171452,ED,MO STATE,4,0,0,,0,0,230,0,0,60.0,58.0,73.4,64.3,54.1,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,1,19,19,0,6,9,4,0,0,7,11,0,0,0,0,0,1,0,0,0,,2025_this_team
Mitchell Toney,171457,ED,MO STATE,10,3,1,100.0,0,1,230,0,0,58.1,75.7,31.7,77.5,73.8,69.4,2,16,0,0,16,10.5,2,0,2,118.8,1,3,0,0,0,7,291,290,28,23,230,9,0,1,173,111,0,14,14,2,1,21,0,16,9,16.0,2025_this_team
Caden Wiest,171458,ED,MO STATE,10,6,1,,0,0,230,0,0,70.2,69.4,84.5,60.0,70.0,84.2,0,3,0,0,,0.0,0,1,0,0.0,0,3,0,0,0,2,180,180,0,10,162,8,0,0,90,88,0,7,8,1,0,6,0,0,0,,2025_this_team
Kellen Lindstrom,184886,ED,TENNESSEE,3,0,0,100.0,0,0,307,0,0,50.3,54.7,78.6,58.3,60.1,,0,0,0,0,9,,0,0,0,104.2,1,0,0,0,0,4,37,35,0,0,35,0,0,2,20,13,2,0,0,0,1,0,0,9,6,9.0,arrival_2025_at_TENNESSEE
Ahmad Poole,193784,DI,MO STATE,13,5,2,,1,0,230,2,0,64.1,54.9,23.5,62.2,51.3,52.7,0,9,0,0,,14.3,4,0,4,0.0,0,0,0,1,0,0,412,410,17,390,0,3,0,2,212,200,0,13,19,2,0,9,0,0,0,,2025_this_team
Jayden McGee,198902,ED,MO STATE,1,0,0,,0,0,230,0,0,,69.8,73.5,58.4,68.9,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,11,11,0,0,11,0,0,0,6,5,0,0,0,0,0,0,0,0,0,,2025_this_team
Dezmond Barnes,198903,DI,MO STATE,7,0,0,,0,0,230,0,0,,54.7,25.9,66.0,49.8,59.1,1,3,0,0,,20.0,1,0,1,0.0,0,1,0,0,0,0,125,125,14,111,0,0,0,0,67,58,0,5,4,0,0,5,0,0,0,,2025_this_team
Breylon McCuller,198904,ED,MO STATE,1,0,0,,0,0,230,0,0,,43.8,72.3,59.0,48.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,9,9,0,0,9,0,0,0,5,4,0,0,0,0,0,0,0,0,0,,2025_this_team
Kheaton Kinney,198908,DI,MO STATE,1,0,0,,0,0,230,0,0,,62.0,70.0,58.5,61.9,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,7,7,0,7,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,,2025_this_team
