player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Donaven McCulley,144829,WR,MICHIGAN,13,14.0,6,50.6,53.3,8,15,0,7.1,3,0.02,30,222,0,70.5,73.4,66.6,,67.8,0.0,0,4,44,0.0,0,390,2,46.1,39,95.4,372,8.5,33,67.5,77,3,91.5,357,588,183,4.7,15.1,1.58,2025_this_team
Andrew Marsh,198804,WR,MICHIGAN,13,11.0,5,75.0,54.5,6,11,0,0.0,0,0.01,29,222,0,91.7,38.8,75.8,,78.1,0.0,0,2,69,0.0,0,302,3,46.2,45,95.4,288,40.1,121,118.1,60,4,59.6,180,651,268,6.0,14.5,2.26,2025_this_team
JJ Buchanan,204415,WR,UTAH,13,15.4,3,53.1,47.4,9,19,0,3.7,1,0.3,18,328,0,78.4,71.2,64.2,21.6,65.3,1.7,5,2,60,1.0,3,297,3,51.8,26,93.3,277,58.2,173,99.6,49,5,39.7,118,427,133,5.1,16.4,1.54,arrival_2025_at_UTAH
Marlin Klein,162818,TE,MICHIGAN,11,8.6,1,58.5,40.0,2,5,0,11.1,3,0.13,10,222,0,58.4,70.9,64.6,73.9,65.3,53.8,113,0,27,20.5,43,210,2,47.8,24,77.1,162,38.6,81,84.2,41,1,7.6,16,248,132,5.5,10.3,1.53,2025_this_team
Semaj Morgan,174043,WR,MICHIGAN,11,5.0,9,55.6,,0,0,0,28.6,8,0.03,11,222,1,20.3,33.2,55.7,64.5,56.7,0.6,1,0,32,0.6,1,171,1,46.4,20,95.3,163,81.3,139,83.4,36,1,17.5,30,223,190,9.5,11.2,1.37,2025_this_team
Channing Goodwin,190830,WR,MICHIGAN,13,11.0,2,52.2,50.0,1,2,0,25.0,4,0.04,7,222,0,28.1,68.9,52.1,62.1,51.5,0.0,0,0,39,0.7,1,151,0,46.0,12,98.7,149,35.8,54,72.4,23,0,62.9,95,148,80,6.7,12.3,0.99,2025_this_team
Zack Marshall,174041,TE,MICHIGAN,13,8.7,2,80.0,100.0,1,1,0,0.0,0,-0.01,10,222,0,84.2,69.5,66.0,57.6,69.8,34.5,50,0,37,11.0,16,145,0,46.0,16,84.1,122,49.0,71,124.8,20,1,16.6,24,199,102,6.4,12.4,1.63,2025_this_team
Deakon Tonielli,176224,TE,MICHIGAN,8,8.0,0,66.7,66.7,2,3,0,11.1,1,0.1,2,222,0,59.3,67.1,57.4,64.5,57.9,29.5,23,2,28,1.3,1,78,0,50.0,8,91.0,71,57.7,45,43.1,12,0,11.5,9,72,28,3.5,9.0,1.01,2025_this_team
Hogan Hansen,183686,TE,MICHIGAN,4,11.4,0,60.0,50.0,1,2,0,0.0,0,-0.34,4,222,0,78.5,66.7,67.0,,67.3,36.7,22,1,26,0.0,0,60,0,40.4,6,95.0,57,53.3,32,43.3,10,0,10.0,6,74,16,2.7,12.3,1.3,2025_this_team
Kendrick Bell,125137,WR,MICHIGAN,9,19.8,0,60.0,100.0,1,1,1,25.0,1,0.23,2,222,0,39.5,65.4,62.8,,63.1,0.0,0,1,30,0.0,0,46,1,50.0,3,95.7,44,2.2,1,97.1,5,1,97.8,45,54,15,5.0,18.0,1.23,2025_this_team
Max Bredeson,144930,TE,MICHIGAN,11,0.7,0,66.7,,0,0,0,33.3,1,0.39,1,222,0,31.6,62.9,76.2,78.1,43.2,62.1,54,0,7,54.0,47,87,2,54.3,2,42.5,37,21.8,19,72.9,3,0,2.3,2,11,14,7.0,5.5,0.3,2025_this_team
Jamar Browder,198798,WR,MICHIGAN,3,13.0,0,0.0,0.0,0,1,0,100.0,1,0.06,0,222,0,16.4,,46.7,,46.5,0.0,0,0,0,0.0,0,11,0,45.5,0,100.0,11,9.1,1,39.6,2,0,90.9,10,0,0,,,0.0,2025_this_team
Jaime Ffrench,199292,WR,TEXAS,3,6.0,0,100.0,100.0,1,1,0,0.0,0,0.04,1,311,0,66.7,61.0,64.5,,64.0,0.0,0,0,6,0.0,0,9,0,25.0,1,88.9,8,22.2,2,91.7,1,0,77.8,7,6,0,0.0,6.0,0.75,arrival_2025_at_TEXAS
Jalen Hoffman,176255,TE,MICHIGAN,10,2.0,0,0.0,,0,0,1,,0,-0.27,0,222,0,,61.9,65.2,25.6,50.1,42.9,12,0,0,32.1,9,28,1,40.7,0,64.3,18,35.7,10,39.6,1,0,14.3,4,0,0,,,0.0,2025_this_team
Fredrick Moore,174042,WR,MICHIGAN,1,10.0,0,0.0,,0,0,0,100.0,1,0.25,0,222,0,16.4,,45.9,,45.7,0.0,0,0,0,0.0,0,5,0,40.0,0,100.0,5,20.0,1,39.6,1,0,80.0,4,0,0,,,0.0,2025_this_team
Anthony Simpson,146244,WR,MICHIGAN,2,-4.0,0,0.0,0.0,0,1,0,,0,0.38,0,222,0,,62.5,60.1,,57.3,0.0,0,0,0,0.0,0,3,0,66.7,0,100.0,3,33.3,1,39.6,1,0,66.7,2,0,0,,,0.0,2025_this_team
