player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Dominick Hill,124239,S,SO MISS,7,0,0,100.0,0,0,296,0,0,58.0,57.2,74.8,59.7,57.0,49.8,0,0,0,0,3,25.0,1,0,0,118.8,1,0,0,17,0,19,41,0,0,0,0,0,18,41,1,21,5,1,3,0,1,0,1,3,0,3.0,2025_this_team
Josh Moten,124332,CB,SO MISS,13,9,0,64.5,2,0,296,0,0,80.6,80.1,27.1,60.0,77.1,83.0,0,0,0,5,75,6.3,4,3,5,67.1,40,0,0,43,799,467,876,6,0,1,5,0,0,870,1,408,28,6,50,1,62,0,3,428,159,10.7,2025_this_team
Ishmael Ibraheem,144728,CB,SO MISS,1,0,0,33.3,0,0,296,0,0,73.8,73.7,75.2,,62.6,,0,0,0,0,6,,0,1,0,42.4,1,0,0,1,35,18,36,0,0,0,0,0,0,36,0,18,0,0,0,0,3,0,0,6,6,6.0,2025_this_team
Brendan Toles,145431,CB,SO MISS,7,2,0,0.0,0,0,296,0,0,68.5,70.1,76.3,,69.2,78.5,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,2,47,25,50,0,0,0,0,0,0,50,0,25,1,0,1,0,1,0,0,0,0,,2025_this_team
Josh Battle,149841,S,SO MISS,10,5,0,85.7,0,0,296,0,0,52.5,59.2,82.1,69.0,70.6,79.5,0,0,0,0,57,9.7,3,0,1,134.2,12,1,0,83,1,131,230,7,0,0,7,0,69,223,3,96,69,7,23,1,14,1,1,147,73,12.3,2025_this_team
Jyaire Brown,156484,CB,UCF,6,0,0,85.7,1,0,323,0,0,55.4,56.9,82.8,63.7,58.3,33.5,0,0,0,0,64,37.5,3,1,1,158.3,6,0,0,18,0,75,156,5,0,0,5,0,2,151,1,80,129,2,5,1,7,0,2,108,38,18.0,arrival_2025_at_UCF
Champ Lewis,157299,CB,TULSA,11,2,0,66.7,0,0,320,0,0,66.1,68.0,81.7,60.0,74.3,75.7,0,0,0,0,42,6.3,1,3,1,129.6,12,0,0,14,211,143,235,1,0,0,1,0,4,234,1,91,4,4,13,0,18,0,2,151,16,12.6,arrival_2025_at_TULSA
Dylan King,159667,S,SO MISS,10,2,0,90.0,0,0,296,0,0,63.2,61.4,0.0,60.0,61.2,61.9,0,0,0,0,14,16.1,5,1,2,94.2,9,0,0,60,1,131,237,1,0,0,1,0,135,236,1,105,40,3,24,0,10,0,0,66,14,7.3,2025_this_team
Anthony Richard Jr.,172789,CB,SO MISS,13,6,0,55.6,0,0,296,0,0,81.1,79.7,85.2,,63.6,42.3,0,0,0,2,82,23.8,10,7,2,79.4,20,0,0,28,473,272,521,4,0,0,4,0,1,517,0,249,15,10,26,0,36,0,2,308,178,15.4,2025_this_team
Jonathan Pennix,174797,CB,SO MISS,13,2,0,59.5,0,0,296,0,0,75.7,75.9,84.8,59.1,70.1,42.3,0,1,0,2,46,27.6,8,2,2,55.3,22,0,0,23,434,265,472,5,0,0,5,0,0,467,2,205,10,5,19,0,37,1,0,233,85,10.6,2025_this_team
