player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Elijah Metcalf,145307,WR,SO MISS,13,10.1,12,71.1,54.5,6,11,0,3.6,2,0.01,27,296,0,83.8,82.6,69.4,,71.9,0.0,0,2,76,0.0,0,361,1,41.9,54,92.0,332,94.2,340,96.5,76,2,5.0,18,683,370,6.9,12.6,2.06,2025_this_team
Carl Chester,162627,WR,SO MISS,13,17.4,0,48.4,50.0,11,22,0,3.1,1,0.1,23,296,0,80.9,72.1,62.7,61.9,61.0,0.0,0,4,52,0.2,1,438,1,43.1,31,92.9,407,10.5,46,84.8,64,6,89.5,392,570,115,3.7,18.4,1.4,2025_this_team
Micah Davis,125264,WR,SO MISS,13,13.2,3,67.4,28.6,2,7,1,3.1,1,-0.01,18,296,1,69.8,57.0,63.3,,62.6,0.0,0,0,98,0.0,0,311,2,39.3,31,92.9,289,11.6,36,133.2,46,5,88.4,275,428,245,7.9,13.8,1.48,2025_this_team
Bralon Brown,146819,WR,SO MISS,13,12.8,2,66.7,18.2,2,11,1,0.0,0,0.02,21,296,0,89.8,72.2,63.9,,64.4,0.0,0,0,40,0.0,0,299,3,41.1,30,92.0,275,8.0,24,105.1,45,2,92.0,275,353,37,1.2,11.8,1.28,2025_this_team
Tychaun Chapman,162741,WR,SO MISS,13,17.7,5,72.7,50.0,2,4,0,11.1,3,0.13,14,296,0,58.4,71.4,67.1,62.1,67.9,0.5,1,1,50,0.5,1,203,0,40.2,24,95.1,193,88.7,180,132.4,33,3,10.3,21,443,140,5.8,18.5,2.3,2025_this_team
Kyirin Heath,163659,TE,SO MISS,11,8.7,6,73.1,66.7,4,6,0,0.0,0,0.1,7,296,0,85.9,70.2,65.5,59.5,67.9,52.5,115,1,34,13.7,30,219,3,41.3,19,81.3,178,38.4,84,122.0,26,3,7.3,16,228,101,5.3,12.0,1.28,2025_this_team
Kadinn Morris,145931,TE,SO MISS,12,8.0,2,71.4,66.7,2,3,0,6.3,1,-0.03,9,296,0,69.9,69.2,63.2,70.0,64.0,52.3,114,0,30,18.8,41,218,4,41.2,15,75.7,165,40.8,89,129.7,21,2,6.0,13,183,45,3.0,12.2,1.11,2025_this_team
Jermane Hayes,199212,WR,SO MISS,4,14.7,0,66.7,100.0,1,1,0,0.0,0,-0.44,2,296,0,74.9,65.0,67.1,,66.5,0.0,0,1,12,0.0,0,18,0,31.3,4,88.9,16,94.4,17,43.1,6,0,5.6,1,36,22,5.5,9.0,2.25,2025_this_team
Davis Dalton,163558,WR,SO MISS,9,19.6,0,80.0,100.0,1,1,0,0.0,0,0.46,4,296,0,74.9,66.0,62.9,,62.4,0.0,0,0,34,0.0,0,52,0,47.7,4,84.6,44,48.1,25,158.3,5,1,51.9,27,82,1,0.3,20.5,1.86,2025_this_team
Chuck Montgomery,145265,WR,SO MISS,5,-0.7,1,100.0,,0,0,0,0.0,0,0.32,1,296,0,73.1,65.4,56.4,,56.3,0.0,0,0,11,0.0,0,31,0,40.0,3,80.6,25,80.6,25,87.5,3,0,19.4,6,15,17,5.7,5.0,0.6,2025_this_team
Shane King,199208,TE,SO MISS,3,8.5,0,100.0,,0,0,0,0.0,0,0.2,1,296,0,73.1,64.1,56.3,74.5,67.3,61.5,16,0,22,15.4,4,26,0,45.5,2,73.1,19,34.6,9,116.7,2,0,3.8,1,24,7,3.5,12.0,1.26,2025_this_team
TJ Johnson,173181,TE,SO MISS,7,9.5,0,50.0,,0,0,0,0.0,0,-1.16,1,296,0,24.5,61.0,50.8,9.3,50.9,33.3,6,0,7,11.1,2,18,0,31.3,1,77.8,14,55.6,10,97.9,2,1,5.6,1,7,0,0.0,7.0,0.5,2025_this_team
Mario Sanders,183512,WR,ILLINOIS,3,5.5,0,100.0,,0,0,0,0.0,0,1.63,2,187,0,70.7,64.6,85.4,,80.8,0.0,0,0,18,0.0,0,3,0,66.7,2,100.0,3,100.0,3,118.8,2,0,0.0,0,32,21,10.5,16.0,10.67,arrival_2025_at_ILLINOIS
Jeremiah Beck Jr.,200081,TE,ARKANSAS,1,2.0,0,0.0,0.0,0,1,0,,0,-0.38,0,111,0,,,52.9,,54.1,100.0,4,0,0,0.0,0,4,0,50.0,0,100.0,4,0.0,0,39.6,1,0,0.0,0,0,0,,,0.0,arrival_2025_at_ARKANSAS
Grant Page,157692,WR,SO MISS,7,11.0,0,0.0,0.0,0,1,0,,0,0.17,0,296,0,,60.3,46.5,,48.5,0.0,0,0,0,0.0,0,21,0,37.5,0,71.4,15,23.8,5,39.6,1,0,76.2,16,0,0,,,0.0,2025_this_team
Cace Reed,193228,WR,SO MISS,1,-4.0,0,100.0,,0,0,0,0.0,0,-0.78,0,296,0,66.7,61.0,61.3,,60.8,0.0,0,0,-1,0.0,0,1,0,0.0,1,100.0,1,100.0,1,79.2,1,0,0.0,0,-1,3,3.0,-1.0,-1.0,2025_this_team
