player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,_provenance
Oluwaseyi Omotosho,128425,ED,W VIRGINIA,3,0,0,,0,0,343,0,0,60.0,66.7,75.0,66.4,61.9,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,15,14,0,2,11,1,0,1,6,8,1,0,0,0,0,0,0,0,0,,2025_this_team
Braden Siders,128432,ED,W VIRGINIA,12,8,0,100.0,0,2,343,1,0,47.8,67.8,69.9,66.1,73.8,59.9,4,12,0,0,33,14.3,4,1,1,158.3,5,2,0,2,0,39,462,457,0,18,406,33,0,5,221,202,2,15,16,0,5,18,1,67,42,13.4,2025_this_team
Devin Grant,131680,ED,W VIRGINIA,11,10,1,0.0,0,1,343,1,0,63.7,68.2,86.1,64.8,66.7,72.2,1,20,0,0,,9.5,2,0,0,39.6,0,3,0,1,0,12,403,401,0,36,261,104,0,2,221,170,0,9,9,1,1,24,0,0,0,,2025_this_team
Hammond Russell IV,144793,DI,W VIRGINIA,9,5,0,,0,1,343,0,0,60.1,63.7,83.9,61.4,62.7,69.7,0,1,0,0,,13.3,2,0,0,0.0,0,2,0,0,0,1,226,226,137,88,0,1,0,0,103,122,0,7,8,0,0,3,0,0,0,,2025_this_team
Edward Vesterinen,144794,DI,W VIRGINIA,12,9,0,,0,0,343,1,0,61.7,71.6,86.4,64.9,72.1,40.2,1,10,0,0,,20.0,7,0,0,0.0,0,3,0,0,0,2,553,552,221,317,2,12,0,1,315,236,0,18,19,4,0,14,0,0,0,,2025_this_team
Jimmori Robinson,145523,ED,W VIRGINIA,8,1,0,100.0,1,0,343,1,0,36.7,51.3,0.0,63.3,60.2,51.2,1,8,0,0,39,22.2,2,0,4,158.3,4,1,0,0,0,24,236,234,1,4,224,5,0,2,106,106,2,7,6,2,4,10,1,68,33,17.0,2025_this_team
Asani Redwood,157354,DI,W VIRGINIA,12,7,0,100.0,0,0,343,0,0,57.8,59.4,83.8,60.9,57.9,74.2,2,13,0,0,43,4.8,1,1,0,118.8,1,0,0,0,0,5,424,422,2,273,42,105,0,2,223,196,0,11,13,1,1,15,0,43,30,43.0,2025_this_team
Eddie Kelly Jr.,162609,ED,W VIRGINIA,12,7,3,100.0,0,0,343,0,0,63.2,62.5,85.7,59.5,61.8,63.0,0,5,0,0,19,11.1,3,1,0,118.8,1,0,0,1,0,7,393,390,0,55,240,95,0,3,204,182,1,14,17,2,1,5,0,19,0,19.0,2025_this_team
MarShon Oxley,163332,ED,W VIRGINIA,11,3,0,100.0,0,0,343,0,0,58.7,57.2,0.6,72.1,51.9,47.2,1,6,0,0,8,18.8,3,0,2,100.0,1,2,0,4,0,17,147,139,0,2,136,1,0,8,52,78,3,7,10,2,1,9,0,8,8,8.0,2025_this_team
Adam Tomczyk,163444,ED,W VIRGINIA,6,1,0,,0,0,343,0,0,60.0,53.9,76.2,55.4,60.5,33.4,1,1,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,40,40,0,2,21,17,0,0,16,24,0,2,2,1,0,2,0,0,0,,2025_this_team
Corey McIntyre Jr.,173187,DI,W VIRGINIA,9,4,0,,0,0,343,0,0,62.3,52.9,80.2,54.8,50.1,67.9,0,3,0,0,,9.1,1,0,0,0.0,0,2,0,0,0,0,175,175,1,134,9,31,0,0,85,90,0,7,6,1,0,5,0,0,0,,2025_this_team
David Afogho,173363,ED,BOWL GREEN,12,10,1,,1,0,122,0,0,60.2,66.1,17.5,68.1,66.7,70.7,2,22,0,0,,14.3,5,0,4,0.0,0,3,0,41,0,17,481,439,0,2,437,0,0,42,242,222,1,17,20,1,0,27,0,0,0,,arrival_2025_at_BOWL GREEN
Jackson Biser,183874,ED,W VIRGINIA,2,0,0,,0,0,343,0,0,60.8,62.9,75.8,64.3,57.6,75.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,15,15,0,0,15,0,0,0,1,13,0,2,2,0,0,0,0,0,0,,2025_this_team
Nate Gabriel,183878,DI,W VIRGINIA,12,6,1,,0,0,343,0,0,60.0,64.1,84.1,53.8,68.7,40.6,0,0,0,0,,23.5,4,0,0,0.0,0,0,0,0,0,1,287,286,134,152,0,0,0,1,144,142,0,5,7,0,0,0,0,0,0,,2025_this_team
Harper Holloman,184000,ED,W KENTUCKY,13,7,2,69.2,0,0,346,0,0,38.7,70.7,80.7,83.4,65.5,36.4,7,40,0,1,20,25.5,14,0,2,50.5,9,1,0,33,0,97,805,736,0,6,705,25,0,69,383,325,33,23,34,4,13,48,0,71,16,7.9,arrival_2025_at_W KENTUCKY
Quintin Goins,189930,DI,W VIRGINIA,1,0,0,,0,0,343,0,0,,59.4,66.6,,59.5,71.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,3,3,0,1,0,2,0,0,0,3,0,1,1,0,0,0,0,0,0,,2025_this_team
Curtis Jones Jr.,189935,ED,W VIRGINIA,10,5,1,66.7,0,1,343,0,0,53.0,56.6,86.3,57.7,59.7,32.7,3,5,0,0,14,33.3,8,0,0,127.8,4,1,0,64,2,80,253,120,0,0,120,0,1,133,55,118,66,10,11,2,6,9,1,44,23,11.0,2025_this_team
Brandon Caesar,199542,ED,W VIRGINIA,1,0,0,,0,0,343,0,0,,60.1,67.2,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,,2025_this_team
Wilnerson Telemaque,199545,ED,W VIRGINIA,1,0,0,,0,0,343,0,0,,60.5,64.7,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,2025_this_team
Taylor Brown,208869,ED,W VIRGINIA,1,0,0,,0,0,343,0,0,,60.0,65.5,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,2025_this_team
Elijah Simmons,208871,DI,W VIRGINIA,2,0,0,,0,0,343,0,0,,62.3,73.2,58.6,62.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,12,12,7,5,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,,2025_this_team
