player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Ryan Wingo,184520,WR,TEXAS,13,12.9,12,57.4,28.6,4,14,1,11.5,7,0.1,30,311,0,57.0,75.9,70.9,,72.2,0.0,0,2,75,0.0,0,375,3,40.9,54,94.7,355,25.9,97,102.9,94,7,73.9,277,834,447,8.3,15.4,2.35,2025_this_team
Cam Coleman,184398,WR,AUBURN,12,13.4,11,64.4,59.1,13,22,0,6.7,4,0.04,31,115,2,73.5,27.7,69.4,,69.5,0.0,0,0,46,0.0,0,442,0,42.9,56,94.3,417,6.8,30,108.8,87,5,93.2,412,708,118,2.1,12.6,1.7,arrival_2025_at_AUBURN
Sterling Berkhalter,54221,WR,WAKE,13,12.7,2,60.0,66.7,6,9,0,11.8,4,-0.04,16,339,0,56.6,71.7,56.1,,58.8,0.0,0,1,51,0.0,0,333,3,38.3,30,93.4,311,18.0,60,91.8,50,2,82.0,273,416,145,4.8,13.9,1.34,arrival_2025_at_WAKE
DeAndre Moore Jr.,173164,WR,TEXAS,11,11.6,8,77.6,66.7,2,3,0,7.3,3,0.18,25,311,0,69.9,73.6,71.7,,73.3,0.0,0,2,46,0.0,0,274,2,43.3,38,96.0,263,78.8,216,122.1,49,4,20.8,57,532,184,4.8,14.0,2.02,2025_this_team
Emmett Mosley V,183278,WR,TEXAS,9,13.3,3,58.3,42.9,3,7,0,0.0,0,0.27,20,311,0,88.6,71.5,71.7,,73.0,0.0,0,1,40,0.0,0,221,1,45.2,28,94.1,208,23.5,52,98.3,48,3,76.5,169,408,178,6.4,14.6,1.96,2025_this_team
Jack Endries,158317,TE,TEXAS,13,8.2,3,73.3,60.0,3,5,0,0.0,0,0.22,13,311,0,90.3,72.3,68.5,66.1,65.1,65.2,270,0,54,18.6,77,414,0,43.6,33,78.3,324,25.6,106,117.5,45,3,8.9,37,346,161,4.9,10.5,1.07,2025_this_team
Parker Livingstone,184512,WR,TEXAS,13,14.8,4,65.9,30.0,3,10,0,6.5,2,0.1,22,311,0,72.1,72.2,67.9,,68.9,0.0,0,1,83,0.0,0,317,1,43.0,29,95.0,301,21.5,68,136.0,44,6,78.5,249,516,166,5.7,17.8,1.71,2025_this_team
Michael Masunas,158390,TE,MICH STATE,12,8.3,3,90.5,50.0,1,2,0,5.0,1,0.15,13,223,0,73.6,70.1,76.8,72.8,88.1,93.9,184,0,28,43.4,85,196,1,50.0,19,53.6,105,2.6,5,152.3,21,3,2.6,5,232,81,4.3,12.2,2.21,arrival_2025_at_MICH STATE
Jordan Washington,184519,TE,TEXAS,10,5.9,0,57.1,,0,0,0,33.3,4,-0.16,5,311,0,20.9,67.8,47.6,36.8,51.5,79.1,87,1,32,32.7,36,110,3,38.3,8,65.5,72,12.7,14,75.9,14,1,8.2,9,108,80,10.0,13.5,1.5,2025_this_team
Daylan McCutcheon,199304,WR,TEXAS,12,4.7,2,53.8,0.0,0,1,1,12.5,1,0.36,4,311,0,58.9,68.7,52.5,,55.7,0.0,0,0,26,0.0,0,93,1,48.9,7,94.6,88,54.8,51,70.7,13,0,45.2,42,74,63,9.0,10.6,0.84,2025_this_team
Ryan Niblett,176181,WR,TEXAS,11,-2.9,2,88.9,0.0,0,1,0,0.0,0,-0.35,3,311,0,80.1,66.3,63.5,67.8,66.6,0.0,0,0,39,2.6,1,38,0,33.3,8,92.1,35,65.8,25,94.4,9,0,23.7,9,60,97,12.1,7.5,1.71,2025_this_team
Kaliq Lockett,199301,WR,TEXAS,4,16.0,0,71.4,100.0,1,1,0,0.0,0,0.91,3,311,0,76.3,65.7,68.1,,72.9,0.0,0,0,30,0.0,0,19,2,55.6,5,94.7,18,21.1,4,129.2,7,1,78.9,15,47,13,2.6,9.4,2.61,2025_this_team
Aaron Butler,184504,WR,TEXAS,2,19.5,0,25.0,0.0,0,1,0,0.0,0,-0.09,1,311,0,66.7,61.0,60.3,,62.9,0.0,0,0,17,0.0,0,10,1,50.0,1,100.0,10,30.0,3,44.8,4,0,70.0,7,17,6,6.0,17.0,1.7,2025_this_team
Emaree Winston,199293,TE,TEXAS,5,15.0,1,66.7,,0,0,0,0.0,0,0.05,2,311,0,70.7,62.9,69.4,81.4,82.6,63.6,7,0,33,18.2,2,11,1,36.4,2,81.8,9,9.1,1,109.7,3,0,18.2,2,47,26,13.0,23.5,5.22,2025_this_team
Nick Townsend,205406,TE,TEXAS,10,-1.7,1,66.7,,0,0,0,33.3,1,0.05,0,311,0,32.3,68.4,54.4,75.7,50.3,62.8,27,0,7,32.6,14,43,1,41.0,2,62.8,27,18.6,8,70.1,3,0,7.0,3,7,12,6.0,3.5,0.26,2025_this_team
Jaime Ffrench,199292,WR,TEXAS,3,6.0,0,100.0,100.0,1,1,0,0.0,0,0.04,1,311,0,66.7,61.0,64.5,,64.0,0.0,0,0,6,0.0,0,9,0,25.0,1,88.9,8,22.2,2,91.7,1,0,77.8,7,6,0,0.0,6.0,0.75,2025_this_team
Rett Andersen,176172,WR,TEXAS,2,7.0,0,100.0,100.0,1,1,0,0.0,0,1.43,0,311,0,66.7,61.0,54.7,,59.6,0.0,0,0,7,0.0,0,2,1,50.0,1,100.0,2,100.0,2,95.8,1,0,0.0,0,7,0,0.0,7.0,3.5,2025_this_team
