player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Jaden Barnes,173738,WR,APP STATE,10,9.6,16,63.2,61.5,8,13,0,12.7,8,0.03,29,108,1,53.3,63.5,72.0,,71.8,0.0,0,1,59,0.0,0,322,0,42.2,55,94.1,303,79.5,256,105.8,87,7,19.9,64,605,239,4.3,11.0,2.0,2025_this_team
Dalton Stroman,147022,WR,APP STATE,13,16.4,4,56.5,47.6,10,21,0,14.6,6,-0.11,28,108,1,49.7,38.4,63.9,,65.1,0.0,0,1,72,0.0,0,422,1,40.8,35,95.3,402,7.8,33,108.8,62,4,92.2,389,668,183,5.2,19.1,1.66,2025_this_team
Izayah Cummings,124055,TE,APP STATE,8,3.8,10,82.2,100.0,2,2,1,7.5,3,0.03,19,108,0,69.7,72.7,81.8,58.0,89.5,61.9,117,2,30,14.3,27,189,1,48.1,37,82.5,156,30.7,58,90.2,45,1,5.3,10,374,261,7.1,10.1,2.4,2025_this_team
Davion Dozier,172404,WR,APP STATE,9,18.2,1,44.4,38.5,5,13,0,4.8,1,-0.05,19,108,0,75.2,70.4,62.6,49.9,64.2,0.0,0,0,68,0.0,0,314,2,39.1,20,94.6,297,28.0,88,117.6,45,5,72.0,226,448,85,4.3,22.4,1.51,2025_this_team
Sam Mbake,163638,WR,APP STATE,9,9.1,1,58.5,42.9,3,7,0,11.1,3,-0.09,12,108,0,58.4,70.9,56.2,61.0,55.2,0.0,0,2,24,0.5,1,193,0,41.7,24,96.4,186,48.2,93,59.7,41,1,51.8,100,207,68,2.8,8.6,1.11,2025_this_team
David Larkins,133685,TE,APP STATE,13,6.9,3,75.8,50.0,3,6,1,0.0,0,-0.05,13,108,0,87.7,71.1,68.7,55.7,66.3,69.4,197,2,40,29.6,84,284,3,42.3,25,68.0,193,26.1,74,87.7,33,2,2.8,8,218,117,4.7,8.7,1.13,2025_this_team
Kanen Hamlett,157546,TE,APP STATE,13,6.6,1,61.9,50.0,1,2,0,18.8,3,-0.13,7,108,0,41.1,68.7,44.1,36.2,54.7,67.6,117,1,35,18.5,32,173,2,39.4,13,77.5,134,26.0,45,93.7,21,2,6.4,11,142,69,5.3,10.9,1.06,2025_this_team
Alex Sanchez,198098,WR,APP STATE,12,11.8,2,45.0,20.0,1,5,0,18.2,2,-0.01,6,108,0,44.3,67.5,54.5,,53.1,0.0,0,0,18,0.0,0,161,0,44.9,9,96.9,156,13.7,22,75.2,20,1,86.3,139,91,19,2.1,10.1,0.58,2025_this_team
William Fowles,174702,WR,APP STATE,8,12.1,0,42.9,0.0,0,2,0,25.0,2,-0.15,5,108,0,33.8,66.2,50.5,,51.9,0.0,0,1,19,0.0,0,128,0,43.0,6,94.5,121,28.1,36,33.6,14,0,71.9,92,86,26,4.3,14.3,0.71,2025_this_team
Doopah Coleman,200291,WR,APP STATE,6,8.4,0,22.2,0.0,0,4,0,50.0,2,-0.7,0,108,0,17.0,62.9,45.0,,44.6,0.0,0,1,5,0.0,0,44,0,31.7,2,93.2,41,86.4,38,0.0,9,0,13.6,6,3,4,2.0,1.5,0.07,2025_this_team
Chris Lawson Jr.,174995,WR,APP STATE,4,9.0,0,60.0,0.0,0,1,1,0.0,0,0.0,2,108,0,73.1,64.1,62.5,,59.7,0.0,0,1,18,0.0,0,27,1,48.0,3,92.6,25,3.7,1,47.5,5,0,96.3,26,42,23,7.7,14.0,1.68,2025_this_team
