player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,_provenance
Nathan Roy,184729,T,MINNESOTA,13,100.0,0,225,68.6,77.7,61.7,3,6,416,100.0,100.0,98.2,4,12,3,766,0,0,708,766,440,440,0,57,326,1,2025_this_team
Ashton Beers,157497,C,MINNESOTA,13,100.0,0,225,64.0,86.1,54.0,1,6,417,100.0,100.0,99.2,1,7,0,759,759,0,0,759,441,441,0,0,318,0,2025_this_team
Greg Johnson,173406,G,MINNESOTA,13,100.0,0,225,75.1,80.1,73.4,4,3,415,100.0,100.0,98.4,4,10,3,757,0,634,51,757,439,439,6,66,318,0,2025_this_team
Dylan Ray,157352,T,MINNESOTA,13,100.0,0,225,62.1,47.6,72.8,7,16,410,100.0,100.0,95.7,7,29,6,748,0,0,6,748,434,434,100,641,314,1,2025_this_team
Marcellus Marshall,130496,G,MINNESOTA,12,100.0,0,225,49.6,36.3,50.2,6,11,356,100.0,100.0,96.8,0,20,3,644,0,121,1,644,377,377,513,5,267,4,2025_this_team
Tony Nelson,157483,G,MINNESOTA,8,100.0,0,225,62.7,76.9,60.9,0,3,81,100.0,100.0,98.1,1,3,0,197,0,47,0,197,85,85,150,0,112,0,2025_this_team
Bennett Warren,188894,T,TENNESSEE,5,100.0,0,307,50.3,62.4,45.7,0,1,39,100.0,100.0,98.7,0,1,0,76,0,0,71,76,39,39,0,5,37,0,arrival_2025_at_TENNESSEE
Brett Carroll,188701,C,MINNESOTA,2,100.0,0,225,73.2,78.6,68.8,0,0,9,100.0,100.0,100.0,0,0,0,44,44,0,0,44,10,10,0,0,34,0,2025_this_team
Jaden Ball,183714,G,MINNESOTA,2,100.0,0,225,63.4,37.8,64.6,0,1,8,100.0,100.0,93.7,0,1,0,37,0,0,0,37,9,9,33,0,28,4,2025_this_team
Kahlee Tafai,171941,T,MINNESOTA,3,100.0,0,225,78.6,53.3,78.0,0,0,10,100.0,100.0,90.0,1,1,1,36,0,0,36,36,11,11,0,0,25,0,2025_this_team
Aluma Nkele,73741,T,MINNESOTA,1,100.0,0,225,65.5,77.6,62.3,0,0,8,100.0,100.0,100.0,0,0,0,33,0,0,0,33,9,9,0,33,24,0,2025_this_team
Reese Tripp,173423,G,MINNESOTA,1,100.0,0,225,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2025_this_team
