player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Le'Meke Brockington,144969,WR,MINNESOTA,12,9.2,5,70.8,61.5,8,13,0,0.0,0,-0.12,25,225,0,91.7,74.3,71.3,61.9,71.7,0.6,2,1,24,0.3,1,327,0,36.1,46,94.5,309,40.4,132,106.2,65,4,58.4,191,484,161,3.5,10.5,1.57,2025_this_team
Javon Tracy,158028,WR,MINNESOTA,13,12.0,12,60.7,31.6,6,19,0,5.1,2,0.0,18,225,0,76.2,72.9,68.9,,67.4,0.3,1,0,45,0.0,0,332,1,40.0,37,94.9,315,15.4,51,116.4,61,6,84.3,280,454,164,4.4,12.3,1.44,2025_this_team
Jalen Smith,188714,WR,MINNESOTA,13,13.3,6,52.8,35.7,5,14,0,0.0,0,-0.07,18,225,0,70.9,71.5,62.9,,64.0,0.4,1,1,78,0.0,0,243,1,38.3,28,94.7,230,26.7,65,96.3,53,4,72.8,177,419,193,6.9,15.0,1.82,2025_this_team
Noah Jennings,178610,WR,CINCINNATI,13,12.6,9,56.1,0.0,0,7,0,14.8,4,0.14,19,138,0,49.8,71.2,67.1,,66.7,0.0,0,0,36,0.0,0,223,0,41.6,23,93.7,209,7.2,16,81.7,41,0,92.8,207,323,113,4.9,14.0,1.55,arrival_2025_at_CINCINNATI
Jameson Geers,144979,TE,MINNESOTA,13,8.5,0,63.4,50.0,5,10,0,7.1,2,-0.15,16,225,1,69.2,31.6,62.6,61.4,66.0,72.1,176,2,25,15.6,38,244,1,37.1,26,80.3,196,23.8,58,88.1,41,4,3.7,9,206,63,2.4,7.9,1.05,2025_this_team
Zion Steptoe,156494,WR,TULSA,10,17.2,2,53.8,25.0,1,4,0,0.0,0,-0.09,13,320,0,87.4,73.8,61.1,63.9,59.0,0.0,0,2,42,0.3,1,328,1,40.0,21,91.2,299,16.2,53,54.6,39,0,83.8,275,272,54,2.6,13.0,0.91,arrival_2025_at_TULSA
Perry Thompson,191279,WR,AUBURN,12,10.8,1,51.5,28.6,2,7,1,10.5,2,-0.12,8,115,0,60.0,69.7,52.6,,53.2,0.0,0,2,34,0.0,0,239,4,41.2,17,94.6,226,13.8,33,39.2,33,0,86.2,206,154,40,2.4,9.1,0.68,arrival_2025_at_AUBURN
Drew Biber,145117,TE,MINNESOTA,13,7.7,2,72.0,50.0,4,8,0,0.0,0,0.02,5,225,0,85.1,69.9,60.2,71.9,56.7,40.9,88,1,21,6.5,14,215,0,42.6,18,89.3,192,39.1,84,68.1,25,0,18.6,40,136,47,2.6,7.6,0.71,2025_this_team
Logan Loya,131801,WR,MINNESOTA,11,6.1,1,71.4,33.3,1,3,0,0.0,0,0.17,3,225,0,80.9,72.0,54.4,,54.8,0.0,0,0,10,0.0,0,108,0,48.5,10,93.5,101,88.0,95,79.8,14,0,12.0,13,61,43,4.3,6.1,0.6,2025_this_team
Malachi Coleman,170221,WR,MINNESOTA,8,22.6,0,55.6,33.3,1,3,0,0.0,0,-0.18,2,225,1,76.3,13.7,54.3,,52.6,0.0,0,1,52,0.0,0,88,0,36.0,5,97.7,86,12.5,11,47.2,9,0,87.5,77,83,12,2.4,16.6,0.97,2025_this_team
Kaden Helms,158072,TE,OKLAHOMA,9,4.3,0,83.3,100.0,1,1,0,0.0,0,-0.15,3,261,0,76.3,65.7,52.0,66.4,54.7,53.1,52,0,16,34.7,34,98,1,37.0,5,60.2,59,31.6,31,130.6,6,1,6.1,6,35,15,3.0,7.0,0.59,arrival_2025_at_OKLAHOMA
Frank Bierman,157486,TE,MINNESOTA,12,1.4,0,80.0,0.0,0,1,0,0.0,0,0.07,1,225,0,74.9,65.0,63.1,80.7,57.5,43.4,23,0,6,32.1,17,53,1,52.1,4,62.3,33,18.9,10,81.7,5,0,5.7,3,18,11,2.8,4.5,0.55,2025_this_team
Kenric Lanier II,173408,WR,MINNESOTA,8,23.4,0,60.0,,0,0,0,25.0,1,-0.01,2,225,0,45.4,65.0,59.4,,60.3,0.0,0,0,52,0.0,0,46,0,46.7,3,97.8,45,21.7,10,104.2,5,0,78.3,36,79,16,5.3,26.3,1.76,2025_this_team
Pierce Walsh,173425,TE,MINNESOTA,13,6.0,0,66.7,,0,0,0,0.0,0,0.05,1,225,0,70.7,65.8,64.1,74.0,46.3,75.6,65,0,10,14.0,12,86,1,43.4,2,82.6,71,17.4,15,81.3,3,0,7.0,6,17,3,1.5,8.5,0.24,2025_this_team
Jacob Simpson,184730,TE,MINNESOTA,2,6.5,0,0.0,0.0,0,1,0,,0,-0.41,0,225,0,,,60.5,65.1,53.7,45.5,5,0,0,9.1,1,11,0,40.0,0,90.9,10,45.5,5,39.6,2,0,9.1,1,0,0,,,0.0,2025_this_team
Julian Johnson,184726,TE,MINNESOTA,2,3.0,0,100.0,,0,0,0,0.0,0,0.0,0,225,0,66.7,61.0,69.5,69.6,56.4,100.0,7,0,5,28.6,2,7,0,57.1,1,71.4,5,0.0,0,87.5,1,0,0.0,0,5,2,2.0,5.0,1.0,2025_this_team
